candidate_index,feature_selection__k,regressor__C,regressor__epsilon,split_1_validation_bounded_mae,split_2_validation_bounded_mae,split_3_validation_bounded_mae,mean_validation_bounded_mae,std_validation_bounded_mae,rank
0,50,0.01,0.0,0.9009503311406,0.9164597981934114,0.6718776853819514,0.8297626049053209,0.11182090368603186,48
1,50,0.01,0.1,0.8774465905608372,0.8944347603713072,0.6773825526710049,0.8164213012010496,0.09855955787569305,47
2,50,0.01,0.2,0.866820741620017,0.8788448619293284,0.6986824950433602,0.8147826995309019,0.0822418708397774,46
3,50,0.1,0.0,0.35608676457592775,0.4043677346224619,0.4316288040885045,0.39736110109563144,0.031235339157909013,15
4,50,0.1,0.1,0.35458982521201216,0.3922711300926199,0.46195122794479127,0.4029373944164744,0.0444742966604101,20
5,50,0.1,0.2,0.3659400784263378,0.40130932269864733,0.4626885769412539,0.40997932602207965,0.039970361598263685,25
6,50,1.0,0.0,0.33681411955590346,0.38292189431393703,0.47741779921266336,0.3990512710275013,0.058523307483037565,18
7,50,1.0,0.1,0.3308065476828015,0.3725647106350539,0.49768441782993406,0.4003518920492632,0.07090440265794709,19
8,50,1.0,0.2,0.35080687411563455,0.36577030716695935,0.5026525985839386,0.4064099266221775,0.06832747135144955,21
9,50,10.0,0.0,0.3335037980236912,0.3829554732993482,0.4800597844739874,0.39883968526567554,0.06087635246107893,17
10,50,10.0,0.1,0.3215977653077085,0.3659891397661824,0.48053738915126704,0.38937476474171934,0.06696076761062063,12
11,50,10.0,0.2,0.3549058714878381,0.36655736548568263,0.5005004875269677,0.40732124150016286,0.06605915654769005,23
12,100,0.01,0.0,0.8848028972375753,0.8166509891639179,0.6487015929213151,0.7833851597742694,0.09921665864391835,44
13,100,0.01,0.1,0.8868982373120669,0.8222711571532142,0.670943261256395,0.7933708852405587,0.0905006711145301,45
14,100,0.01,0.2,0.8842832031978817,0.8221766993462336,0.6432304339402923,0.7832301121614691,0.10219013938632075,43
15,100,0.1,0.0,0.32671746174170185,0.4301235004907536,0.39840701616373025,0.38508265946539527,0.043253948363210705,10
16,100,0.1,0.1,0.3149229526192243,0.4291508885381895,0.4063902375712673,0.3834880262428937,0.049365229321010395,8
17,100,0.1,0.2,0.32110853993206767,0.4210754787273326,0.4258371670603274,0.3893403952399092,0.04828635402821943,11
18,100,1.0,0.0,0.32764056816143156,0.45875712423339415,0.45278780103223143,0.4130618311423524,0.06045109500972231,26
19,100,1.0,0.1,0.309544885390912,0.43770925254298104,0.4418136596663721,0.39635593253342166,0.06140754551325061,14
20,100,1.0,0.2,0.3069175120027756,0.42876525354772915,0.4426641899185592,0.392782318489688,0.06098015443752324,13
21,100,10.0,0.0,0.349196423592778,0.4433158591492678,0.4719731909862646,0.4214951579094368,0.05244451610891298,27
22,100,10.0,0.1,0.29976590238244494,0.4345360260069961,0.4205636479337717,0.3849551921077376,0.060507399823934306,9
23,100,10.0,0.2,0.3119390610195436,0.4168290992116988,0.46670830576327593,0.3984921553315061,0.06450096853425448,16
24,200,0.01,0.0,0.7191124961318831,0.769567311289395,0.6361411145854595,0.7082736406689126,0.055007563616468226,38
25,200,0.01,0.1,0.7218031383309523,0.7812813837702423,0.6090881602769693,0.7040575607927213,0.071408709533572,37
26,200,0.01,0.2,0.7086938182998004,0.8236062587497004,0.6785793672478171,0.7369598147657727,0.06248959770412739,41
27,200,0.1,0.0,0.23308970703848442,0.4215441303763067,0.37607354475120747,0.34356912738866613,0.08029599525072423,4
28,200,0.1,0.1,0.20999850082096513,0.35535672201605795,0.36200220987812287,0.309119144238382,0.07014136720862728,1
29,200,0.1,0.2,0.22336868332693938,0.37759615271936603,0.38974569858073727,0.3302368448756809,0.07572980844539938,2
30,200,1.0,0.0,0.21763398548836035,0.4217455395700865,0.44834029834723493,0.3625732744685606,0.1030610447458792,6
31,200,1.0,0.1,0.20401268897634176,0.3544816731122756,0.44084610362672694,0.3331134885717814,0.09786032923392325,3
