candidate_index,feature_selection__k,regressor__C,regressor__gamma,regressor__epsilon,split_1_validation_bounded_mae,split_2_validation_bounded_mae,split_3_validation_bounded_mae,mean_validation_bounded_mae,std_validation_bounded_mae,rank
47,100,10.0,0.1,0.0,0.8988935372871146,0.7066896400317239,0.792173064460647,0.7992520805931619,0.07862641151713805,70
48,100,10.0,scale,0.1,0.367865324250985,0.30139869007747844,0.3124564559971648,0.3272401567752094,0.02907887802867407,5
49,100,10.0,0.01,0.1,0.367865324250985,0.30139869007747844,0.3124564559971648,0.3272401567752094,0.02907887802867407,5
50,100,10.0,0.1,0.1,0.9052683682266374,0.7191347701766387,0.8088276898015212,0.8110769427349324,0.07600536575281361,72
51,100,10.0,scale,0.2,0.3893144609159981,0.32133315971564164,0.34347942292946126,0.35137568118703366,0.028309332961364602,9
52,100,10.0,0.01,0.2,0.3893144609159981,0.32133315971564164,0.34347942292946126,0.35137568118703366,0.028309332961364602,9
53,100,10.0,0.1,0.2,0.911980591005433,0.7379731394277725,0.8263308498053207,0.8254281934128421,0.07104111200593699,74
54,200,0.1,scale,0.0,0.6652816589505713,0.6044502559580374,0.6399740046090032,0.636568639839204,0.024950781943946638,59
55,200,0.1,0.01,0.0,0.7687305484375552,0.6879050391626206,0.7046496826357262,0.7204284234119673,0.03483214255780614,64
56,200,0.1,0.1,0.0,1.004293032245353,0.9993708329293985,0.9987302314258899,1.0007980322002137,0.0024851373614908196,94
57,200,0.1,scale,0.1,0.667294810048841,0.6158488315636992,0.6516807765282971,0.6449414727136125,0.021536571028576566,61
58,200,0.1,0.01,0.1,0.7713043787276274,0.6907067453503416,0.7060008183889218,0.7226706474889636,0.03495146184995502,65
59,200,0.1,0.1,0.1,1.004293032245353,0.9993708329293987,0.99873023142589,1.000798032200214,0.0024851373614907676,95
60,200,0.1,scale,0.2,0.6798776715209418,0.6265272940336608,0.6549944125014682,0.6537997926853569,0.021796575142097117,63
61,200,0.1,0.01,0.2,0.7858278930942323,0.7070828409211342,0.7249126542246697,0.7392744627466787,0.033713419370265854,68
62,200,0.1,0.1,0.2,1.004293032245353,0.9993708817881855,0.99873023142589,1.000798048486476,0.0024851280084785417,96
63,200,1.0,scale,0.0,0.4012435458507605,0.4144691136583976,0.4165401561843363,0.4107509385644981,0.006775701264862327,28
64,200,1.0,0.01,0.0,0.5251351784572971,0.49207141887926154,0.4494832322604602,0.488896609865673,0.030966259057742692,32
65,200,1.0,0.1,0.0,1.0035632956104663,0.9957504768426295,0.9914494679645526,0.9969210801392161,0.005014242323436351,84
66,200,1.0,scale,0.1,0.40230026253304546,0.41454974891837104,0.4243599719943113,0.413736661148576,0.009024172322893226,29
67,200,1.0,0.01,0.1,0.5369818867471514,0.5019523747719409,0.45697335664440075,0.4986358727211644,0.03274742342729978,34
68,200,1.0,0.1,0.1,1.0036208639568727,0.9960899952408203,0.9922844160455404,0.9973317584144111,0.004710643596937482,86
69,200,1.0,scale,0.2,0.4163663518494786,0.4251043838206236,0.4354175633405108,0.42562943300353767,0.007786480689946651,30
70,200,1.0,0.01,0.2,0.5568237305944429,0.527079176106461,0.4720212030327272,0.5186413699112103,0.03513084684675606,36
71,200,1.0,0.1,0.2,1.0036685342014486,0.9964497223539825,0.9931194650327595,0.9977459071960636,0.004403088797656889,87
72,200,10.0,scale,0.0,0.36153036812111194,0.3926039637077552,0.3537424500110648,0.36929226061331066,0.0167876848313449,20
73,200,10.0,0.01,0.0,0.506600668878527,0.49056741939613496,0.42486027427637624,0.4740094541836794,0.03536474408608564,31
74,200,10.0,0.1,0.0,1.003320761229557,0.9949260590660661,0.9896623216214158,0.9959697139723462,0.005624657311330878,82
75,200,10.0,scale,0.1,0.37818946255710606,0.3999900391285333,0.3672975498512199,0.38182568384561977,0.013592063682681245,25
76,200,10.0,0.01,0.1,0.526846168563184,0.5017700514488925,0.4387680859558852,0.48912810198932055,0.037052227315401864,33
77,200,10.0,0.1,0.1,1.003399135176718,0.9954804583017288,0.9909061120130146,0.9965952351638205,0.005160810823336351,83
78,200,10.0,scale,0.2,0.3994520821097947,0.42139371713646306,0.39224084332724024,0.404362214191166,0.012397703029903059,27
79,200,10.0,0.01,0.2,0.5518700930439733,0.5286906420666325,0.46136866607999216,0.5139764670635327,0.038384087676584494,35
80,200,10.0,0.1,0.2,1.0034907415950651,0.9960504226097805,0.9921526121893421,0.9972312587980626,0.004703479221661167,85
81,all,0.1,scale,0.0,0.9215938522019469,0.8420315267224895,0.9321361521774111,0.8985871770339492,0.040221811734490936,76
82,all,0.1,0.01,0.0,1.003981892506665,0.9998570447577215,0.9999047988247644,1.001247912029717,0.0019333144336397437,98
83,all,0.1,0.1,0.0,1.0042016594381187,1.0000000000000002,1.0000000000000002,1.0014005531460397,0.0019806812539533455,102
84,all,0.1,scale,0.1,0.9215938522019469,0.8420315267224895,0.932136152177411,0.8985871770339492,0.0402218117344909,76
85,all,0.1,0.01,0.1,1.003981892506665,0.9998570447577215,0.9999047988247646,1.001247912029717,0.0019333144336396923,98
86,all,0.1,0.1,0.1,1.0042016594381187,0.9999999999999999,0.9999999999999998,1.0014005531460395,0.001980681253953529,100
87,all,0.1,scale,0.2,0.9239736965156322,0.8497640320256877,0.9346501015188847,0.9027959433534015,0.037751680936096474,78
88,all,0.1,0.01,0.2,1.003981892506665,0.9998570439940427,0.9999047988247644,1.0012479117751574,0.0019333146167753227,97
89,all,0.1,0.1,0.2,1.0042016594381187,1.0,1.0,1.0014005531460395,0.00198068125395345,100
90,all,1.0,scale,0.0,0.6352685079767202,0.5526214575460304,0.7030327231795982,0.6303075629007829,0.06150525960928204,58
91,all,1.0,0.01,0.0,1.0034836599106247,0.9989143949840944,0.9992019308986778,1.000533328597799,0.0020894992011043956,91
92,all,1.0,0.1,0.0,1.0042016774490772,1.0000000000000002,1.0,1.0014005591496924,0.0019806897444006595,106
93,all,1.0,scale,0.1,0.6407420378924779,0.559753761597478,0.7126795723278526,0.6377251239392695,0.06246813707395894,60
94,all,1.0,0.01,0.1,1.0035071650890859,0.9989902777362318,0.999236915570476,1.0005781194652645,0.002073594102862666,92
95,all,1.0,0.1,0.1,1.0042016781198966,1.0,0.9999999999999998,1.0014005593732989,0.0019806900606280623,107
96,all,1.0,scale,0.2,0.652091976747971,0.5736671657595307,0.7266901161045252,0.6508164195373424,0.062477868709487044,62
97,all,1.0,0.01,0.2,1.0035285068504556,0.9990682781540362,0.9992718312835749,1.0006228720960222,0.0020562738896305454,93
98,all,1.0,0.1,0.2,1.0042016787907155,1.0000000000000002,1.0000000000000002,1.0014005595969053,0.0019806903768549936,108
99,all,10.0,scale,0.0,0.5783790533824231,0.4882796729447996,0.672669752262915,0.5797761595300459,0.07528341679691049,52
100,all,10.0,0.01,0.0,1.0031200635150386,0.9986160695872327,0.9989299321543066,1.0002220217521927,0.0020532270490055417,88
101,all,10.0,0.1,0.0,1.004201673930064,0.9999999999999999,1.0000000000000002,1.001400557976688,0.001980688085522011,103
102,all,10.0,scale,0.1,0.5918684469630291,0.5037539548875963,0.68240070113108,0.5926743676605685,0.07293445512684181,54
103,all,10.0,0.01,0.1,1.0032098552736484,0.9987567431383532,0.9990238665785006,1.0003301549968342,0.002039173688250936,89
104,all,10.0,0.1,0.1,1.0042016745986961,0.9999999999999999,1.0,1.0014005581995653,0.001980688400718229,104
105,all,10.0,scale,0.2,0.6105472978729343,0.5224407136917746,0.7011031439450323,0.611363718503247,0.07294091628610215,57
106,all,10.0,0.01,0.2,1.0032999589999394,0.9988970474026826,0.9991177973265318,1.0004382679097181,0.0020255270185163374,90
107,all,10.0,0.1,0.2,1.0042016752673275,1.0,0.9999999999999998,1.0014005584224426,0.001980688715914107,105
