outer_fold,dimension,levels,k,effective_k,seed,effective_k_by_inner_fold,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,mean_recall_class_0,mean_recall_class_1,mean_recall_class_2,mean_recall_class_3,encoding_time_seconds,prototype_training_time_seconds,inference_time_seconds,model_bytes,codebook_hashes,parameter_grid_order
1,2000,21,50,50,42,"[50, 50, 50]",0.8156569036910116,0.6951892868440338,0.8691296694116243,0.7933252866488899,0.07274540082473448,0.7989776019994781,0.79920116194626,0.039267558875402016,0.7300979140059599,0.7395459976105138,0.7262664963814389,1.0,0.86290320000262,0.0021299999934853986,0.015138799994019791,240224,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",0
1,5000,21,50,50,42,"[50, 50, 50]",0.85262747443475,0.6656768476621417,0.8690932182207539,0.7957991801058819,0.09225560951348162,0.801212595613782,0.8011463844797179,0.03955285818030916,0.7415921668795232,0.7272003185981681,0.7360578969774373,1.0,0.86290320000262,0.005007199986721389,0.006745299993781373,504224,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",8
1,2000,21,100,100,42,"[100, 100, 100]",0.7769886363636364,0.6269087938205585,0.878674989360193,0.7608574731814626,0.10341410323978316,0.7689648306073963,0.7694781616350244,0.048526818134661275,0.7309493401447424,0.727200318598168,0.6300553426990209,0.9876543209876543,1.7042974999931175,0.0021121000027051196,0.0026578999968478456,341024,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",2
1,5000,21,100,100,42,"[100, 100, 100]",0.7714612111814959,0.6555487031897763,0.8693964434190689,0.7654687859301137,0.08740574302484858,0.7728202804213186,0.772849880693018,0.04881211743956842,0.7432950191570882,0.694942254082039,0.6530438484461473,1.0,1.7042974999931175,0.004608599992934614,0.006411799986381084,755024,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",10
1,2000,21,200,200,42,"[200, 200, 200]",0.7051724137931035,0.7365995845914859,0.8404751101892662,0.7607490361912852,0.057816387079825594,0.7688851810653813,0.7686741363211951,0.05412905903101981,0.7662835249042145,0.7120669056152927,0.6194125159642401,0.9777777777777779,3.3657889000023715,0.0018277999915881082,0.002614999990328215,542624,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",4
1,5000,21,200,200,42,"[200, 200, 200]",0.7578481712110443,0.746727167076839,0.8042738925063725,0.7696164102647519,0.024923549636631313,0.7760299509743337,0.7762215997510115,0.04572569768648199,0.7909748829289059,0.742731979291119,0.5815240527884206,0.9888888888888889,3.3657889000023715,0.004391800015582703,0.007712299993727356,1256624,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",12
1,2000,21,all,1627,42,"[1627, 1543, 1082]",0.62359283625731,0.6098588458824439,0.6191024340770791,0.6175180387389444,0.005717712499759332,0.6266997624246419,0.6264654009752048,0.059731299927378356,0.6338867603235419,0.5810434090003983,0.39804171988080034,0.8938271604938272,23.711296800000127,0.0019193000043742359,0.0026356000162195414,3419456,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",6
1,5000,21,all,1627,42,"[1627, 1543, 1082]",0.6741697856652229,0.6443740869206708,0.6648480121821335,0.6611306282560091,0.012444814806702498,0.6712585314272373,0.6710499014420583,0.07710862122626828,0.7169008088548319,0.5886101154918361,0.44742443593018305,0.9320987654320988,23.711296800000127,0.004603199995472096,0.00628039997536689,8414456,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",14
1,2000,51,50,50,42,"[50, 50, 50]",0.8622315184815186,0.6860294117647059,0.8493691615402141,0.7992100305954795,0.08020286535076344,0.8040861588321729,0.8039475049278971,0.03646643842722274,0.753937845891869,0.7025089605734767,0.7598978288633461,1.0,0.8644566999864765,0.002226300013717264,0.0025633999903220683,300224,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",1
1,5000,51,50,50,42,"[50, 50, 50]",0.8453704279387185,0.6556416826064025,0.8786143424599234,0.7932088176683482,0.09821685853266056,0.7985244235707714,0.7983452640315386,0.04235397862848842,0.7424435930183056,0.7164476304261251,0.7352064708386546,1.0,0.8644566999864765,0.00471890001790598,0.007226900008390658,654224,"[""{\""identity_codebook_sha256\"": \""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",9
