outer_fold,dimension,levels,k,effective_k,seed,effective_k_by_inner_fold,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,mean_recall_class_0,mean_recall_class_1,mean_recall_class_2,mean_recall_class_3,encoding_time_seconds,prototype_training_time_seconds,inference_time_seconds,model_bytes,codebook_hashes,parameter_grid_order
2,2000,21,50,50,42,"[50, 50, 50]",0.7378653898134919,0.725342589253516,0.763562091503268,0.742256690190092,0.015909016883575718,0.7485632183908045,0.7492997198879552,0.04149808071376699,0.7111111111111111,0.7641975308641976,0.5189442315879097,1.0,0.8321209999703569,0.002300899985129945,0.014655099992523901,237504,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",0
2,5000,21,50,50,42,"[50, 50, 50]",0.7111356100516721,0.7364131722340678,0.784970238095238,0.7441730067936594,0.03063820435205154,0.7495849297573436,0.7501556178026766,0.04458450046685341,0.7358024691358024,0.6950617283950616,0.56747552149851,1.0,0.8321209999703569,0.004425899998750538,0.0065916999883484095,501504,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",8
2,2000,21,100,100,42,"[100, 100, 100]",0.6789453860640302,0.6858040913924288,0.7426013193213776,0.7024502655926123,0.02852882514631013,0.7106960408684547,0.7111733582321818,0.04767092021993983,0.7358024691358024,0.6975308641975309,0.4563644103873989,0.9530864197530864,1.655051999972784,0.0018829000036930665,0.00184980001358781,338304,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",2
2,5000,21,100,100,42,"[100, 100, 100]",0.6337800637496378,0.6623800637833043,0.706726449650978,0.6676288590613066,0.030010622485153435,0.6780012771392082,0.6786492374727668,0.056074281564477635,0.6876543209876543,0.6864197530864198,0.3971902937420179,0.9407407407407407,1.655051999972784,0.004833900005905889,0.006961099992622621,752304,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",10
2,2000,21,200,200,42,"[200, 200, 200]",0.6485990071704357,0.7361397014913389,0.6717098789201215,0.6854828625272987,0.03704154963127336,0.6956896551724138,0.696311858076564,0.038982259570494865,0.745679012345679,0.6641975308641975,0.4333759046402725,0.9395061728395061,3.2682516999921063,0.0021188000100664794,0.0019114999886369333,539904,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",4
2,5000,21,200,200,42,"[200, 200, 200]",0.6650933582982265,0.6912306558585115,0.6744775435813172,0.6769338525793517,0.01081094110485884,0.6923903788846317,0.6929401390185704,0.05047204066811909,0.7493827160493828,0.6864197530864198,0.3707960834397616,0.9629629629629629,3.2682516999921063,0.004806299999472685,0.00714719999814406,1253904,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",12
2,2000,21,all,1542,42,"[1414, 1542, 1082]",0.556944828221424,0.65314278664743,0.5833333333333334,0.5978069827340624,0.04058428839312337,0.612186036611324,0.6130303973441229,0.09591243904969395,0.6246913580246913,0.6567901234567901,0.32652192422307363,0.8407407407407407,21.67729939997662,0.002224200012278743,0.0020650000078603625,3245376,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",6
2,5000,21,all,1542,42,"[1414, 1542, 1082]",0.5485651608504151,0.6687337149103874,0.5720223203568224,0.596440398705875,0.052008347143585015,0.6035440613026819,0.6043417366946778,0.1020852785558668,0.5604938271604939,0.6481481481481483,0.37590464027245635,0.8296296296296296,21.67729939997662,0.004809400008525699,0.006626800022786483,7985376,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",14
2,2000,51,50,50,42,"[50, 50, 50]",0.7282067247820672,0.7656085009814682,0.7787715517241379,0.7575289258292245,0.021418995959987745,0.7647828863346104,0.7650171179582945,0.041783380018674134,0.7604938271604939,0.6975308641975309,0.6011068539804172,1.0,0.8622928999975557,0.0022009999956935644,0.0018785999855026603,297504,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",1
2,5000,51,50,50,42,"[50, 50, 50]",0.7634028847388011,0.755109225101067,0.7716417910447761,0.7633846336282147,0.006749404121750344,0.7698169433801617,0.7700487602448387,0.03898225957049486,0.745679012345679,0.7209876543209877,0.6126011068539804,1.0,0.8622928999975557,0.004993499984266236,0.006362300002365373,651504,"[""{\""identity_codebook_sha256\"": \""3907fbd25d07d07a1d4568354f5baf7062fad04b4ded0db8e7dad4edb57a49f5\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""80c99748d398e78271418a43b2bc99ced72b051cdbfbc860750287cf9db756f9\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}"", ""{\""identity_codebook_sha256\"": \""a2b72cc90a615bb72fe4356a58624874c5f8af8a9c2451aec3d8c7bd6964e387\"", \""level_codebook_sha256\"": \""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b\"", \""tie_vector_sha256\"": \""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c\""}""]",9
