variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,model_training_and_inference_seconds,model_bytes,preprocessing_seconds,encoding_seconds,preprocessing_bytes,quantizer_state_sha256,outer_test_feature_access_after_inner_selection,outer_test_label_access_before_prediction
multicentroid,5,1000,42,51,50,"{""centroids_per_class"":3}",0.05,0.06966179999290034,48000,0.0573246999992989,0.6484178999962751,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,1000,43,51,50,"{""centroids_per_class"":3}",0.05,0.06895629997598007,48000,0.057715299975825474,0.6442936999956146,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,1000,44,51,50,"{""centroids_per_class"":3}",0.05,0.08990089999861084,48000,0.05862529997830279,0.645804700005101,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,1000,45,51,50,"{""centroids_per_class"":3}",0.05,0.07421170000452548,48000,0.07716649997746572,0.7825701000110712,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,1000,46,51,50,"{""centroids_per_class"":3}",0.05,0.07012409999151714,48000,0.06101879998459481,0.6540302000066731,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,2000,42,51,50,"{""centroids_per_class"":3}",0.05,0.15922000000136904,96000,0.0573246999992989,0.6484178999962751,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,2000,43,51,50,"{""centroids_per_class"":3}",0.05,0.14183040001080371,96000,0.057715299975825474,0.6442936999956146,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,2000,44,51,50,"{""centroids_per_class"":3}",0.05,0.16269219998503104,96000,0.05862529997830279,0.645804700005101,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,2000,45,51,50,"{""centroids_per_class"":3}",0.05,0.15805589998490177,96000,0.07716649997746572,0.7825701000110712,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,2000,46,51,50,"{""centroids_per_class"":3}",0.05,0.1427216000156477,96000,0.06101879998459481,0.6540302000066731,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,5000,42,51,50,"{""centroids_per_class"":3}",0.05,0.357050699996762,240000,0.0573246999992989,0.6484178999962751,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,5000,43,51,50,"{""centroids_per_class"":3}",0.05,0.315649600001052,240000,0.057715299975825474,0.6442936999956146,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,5000,44,51,50,"{""centroids_per_class"":3}",0.05,0.3661926999920979,240000,0.05862529997830279,0.645804700005101,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,5000,45,51,50,"{""centroids_per_class"":3}",0.05,0.38654720000340603,240000,0.07716649997746572,0.7825701000110712,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,5000,46,51,50,"{""centroids_per_class"":3}",0.05,0.3260751999914646,240000,0.06101879998459481,0.6540302000066731,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,10000,42,51,50,"{""centroids_per_class"":3}",0.05,0.6441030999994837,480000,0.0573246999992989,0.6484178999962751,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,10000,43,51,50,"{""centroids_per_class"":3}",0.05,0.6103540000040084,480000,0.057715299975825474,0.6442936999956146,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,10000,44,51,50,"{""centroids_per_class"":3}",0.05,0.6431261000107042,480000,0.05862529997830279,0.645804700005101,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,10000,45,51,50,"{""centroids_per_class"":3}",0.05,0.7167808999947738,480000,0.07716649997746572,0.7825701000110712,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
multicentroid,5,10000,46,51,50,"{""centroids_per_class"":3}",0.05,0.6265090999950189,480000,0.06101879998459481,0.6540302000066731,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
