candidate_id,variant,outer_fold,training_seconds,inference_seconds,model_bytes
candidate_001,multicentroid,2,0.3506227000034414,0.0021458000119309872,64000
candidate_002,multicentroid,2,0.4080948000191711,0.002056700031971559,96000
candidate_003,multicentroid,2,0.4422953999892343,0.0018454999953974038,128000
candidate_004,multicentroid,2,0.7138651999994181,0.009673799999291077,160000
candidate_005,multicentroid,2,0.8477753999759443,0.009301999991293997,240000
candidate_006,multicentroid,2,1.0170501999964472,0.009351299988338724,320000
