variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,model_training_and_inference_seconds,model_bytes,preprocessing_seconds,encoding_seconds,preprocessing_bytes,quantizer_state_sha256,outer_test_feature_access_after_inner_selection,outer_test_label_access_before_prediction
multicentroid,4,1000,42,51,50,"{""centroids_per_class"":3}",0.05,0.07069369999226183,48000,0.07178150000981987,0.8274968000187073,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,1000,43,51,50,"{""centroids_per_class"":3}",0.05,0.06862219999311492,48000,0.06289070000639185,0.664235699980054,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,1000,44,51,50,"{""centroids_per_class"":3}",0.05,0.06887350001488812,48000,0.059810299979289994,0.6371399000054225,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,1000,45,51,50,"{""centroids_per_class"":3}",0.05,0.07098899999982677,48000,0.07459149998612702,0.7917766000027768,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,1000,46,51,50,"{""centroids_per_class"":3}",0.05,0.07297929999185726,48000,0.05956379999406636,0.6399568000051659,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,2000,42,51,50,"{""centroids_per_class"":3}",0.05,0.15332199999829754,96000,0.07178150000981987,0.8274968000187073,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,2000,43,51,50,"{""centroids_per_class"":3}",0.05,0.14366279999376275,96000,0.06289070000639185,0.664235699980054,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,2000,44,51,50,"{""centroids_per_class"":3}",0.05,0.13934970000991598,96000,0.059810299979289994,0.6371399000054225,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,2000,45,51,50,"{""centroids_per_class"":3}",0.05,0.1522368000005372,96000,0.07459149998612702,0.7917766000027768,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,2000,46,51,50,"{""centroids_per_class"":3}",0.05,0.14500640000915155,96000,0.05956379999406636,0.6399568000051659,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,5000,42,51,50,"{""centroids_per_class"":3}",0.05,0.3200201000145171,240000,0.07178150000981987,0.8274968000187073,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,5000,43,51,50,"{""centroids_per_class"":3}",0.05,0.3081069999898318,240000,0.06289070000639185,0.664235699980054,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,5000,44,51,50,"{""centroids_per_class"":3}",0.05,0.30698140000458807,240000,0.059810299979289994,0.6371399000054225,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,5000,45,51,50,"{""centroids_per_class"":3}",0.05,0.34646930001326837,240000,0.07459149998612702,0.7917766000027768,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,5000,46,51,50,"{""centroids_per_class"":3}",0.05,0.3168178999912925,240000,0.05956379999406636,0.6399568000051659,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,10000,42,51,50,"{""centroids_per_class"":3}",0.05,0.6175240000011399,480000,0.07178150000981987,0.8274968000187073,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,10000,43,51,50,"{""centroids_per_class"":3}",0.05,0.6465080000052694,480000,0.06289070000639185,0.664235699980054,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,10000,44,51,50,"{""centroids_per_class"":3}",0.05,0.6133298999920953,480000,0.059810299979289994,0.6371399000054225,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,10000,45,51,50,"{""centroids_per_class"":3}",0.05,0.6506134000082966,480000,0.07459149998612702,0.7917766000027768,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
multicentroid,4,10000,46,51,50,"{""centroids_per_class"":3}",0.05,0.6247694999910891,480000,0.05956379999406636,0.6399568000051659,63424,3b12814efdecbf9a683d73050f6e37ae3c907f5f39d849848a1966257b1d8640,True,False
