variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,model_training_and_inference_seconds,model_bytes,preprocessing_seconds,encoding_seconds,preprocessing_bytes,quantizer_state_sha256,outer_test_feature_access_after_inner_selection,outer_test_label_access_before_prediction
onlinehd,5,1000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06398819998139516,16000,0.0555869999807328,0.6081924000172876,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,1000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06458830001065508,16000,0.05642360000638291,0.6121083999751136,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,1000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06435460000648163,16000,0.05531900000642054,0.611649700003909,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06361209999886341,16000,0.06042700001853518,0.6301918000099249,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06531010000617243,16000,0.06119770000805147,0.6624830999935511,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.0690556000045035,32000,0.0555869999807328,0.6081924000172876,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06896100001176819,32000,0.05642360000638291,0.6121083999751136,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.0681250000197906,32000,0.05531900000642054,0.611649700003909,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,2000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.07404020000831224,32000,0.06042700001853518,0.6301918000099249,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,2000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.06917889998294413,32000,0.06119770000805147,0.6624830999935511,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,5000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.0821884999750182,80000,0.0555869999807328,0.6081924000172876,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,5000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.0821202999795787,80000,0.05642360000638291,0.6121083999751136,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,5000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.08189250002033077,80000,0.05531900000642054,0.611649700003909,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,5000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.08169449999695644,80000,0.06042700001853518,0.6301918000099249,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,5000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.08258960000239313,80000,0.06119770000805147,0.6624830999935511,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,10000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.09980349999386817,160000,0.0555869999807328,0.6081924000172876,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,10000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.10058860000572167,160000,0.05642360000638291,0.6121083999751136,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
onlinehd,5,10000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.10005580002325587,160000,0.05531900000642054,0.611649700003909,60736,42b01138f7b02e5fc010758b9334478bff6c779177bc2442f1a593dee9101fc0,True,False
