candidate_id,variant,outer_fold,training_seconds,inference_seconds,model_bytes
candidate_001,multicentroid,5,0.4277208999847062,0.002589000010630116,64000
candidate_002,multicentroid,5,0.4328417999786325,0.002502999996067956,96000
candidate_003,multicentroid,5,0.480316099972697,0.0019677999953273684,128000
candidate_004,multicentroid,5,0.720676299999468,0.009542599989799783,160000
candidate_005,multicentroid,5,0.845244400028605,0.00985110001056455,240000
candidate_006,multicentroid,5,1.0301175999920815,0.009633499983465299,320000
