candidate_id,variant,dimension,centroids_per_class,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_001,multicentroid,2000,2,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.7408377100840335,0.7572096888294522,0.8874821952241307,0.7951765313792055,0.08035709119548422,0.7982332907620263,0.7986824359373378,0.032524120759414875,0.3506227000034414,0.0021458000119309872,64000,COMPLETE
candidate_002,multicentroid,2000,3,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.719324712904539,0.7710834762721555,0.8506901643554186,0.7803661178440376,0.0661728496789837,0.7809280544912728,0.7810198153335408,0.04401390185703911,0.4080948000191711,0.002056700031971559,96000,COMPLETE
candidate_003,multicentroid,2000,4,51,50,42,"{""centroids_per_class"":4,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.7318027210884354,0.7258292464272531,0.8379342431761787,0.7651887368972892,0.06307021573382261,0.7676777352064708,0.7681035377113808,0.03280942006432202,0.4422953999892343,0.0018454999953974038,128000,COMPLETE
candidate_004,multicentroid,5000,2,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.7673747914736329,0.7572151628450161,0.8596845649477228,0.7947581730887906,0.056456901999069775,0.7973073648361004,0.7978265380226165,0.032809420064322026,0.7138651999994181,0.009673799999291077,160000,COMPLETE
candidate_005,multicentroid,5000,3,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.7529570163150398,0.7830274131802024,0.8980895343863045,0.8113579879605156,0.07660174965993714,0.8133354618986802,0.8135439360929556,0.03589583981740844,0.8477753999759443,0.009301999991293997,240000,COMPLETE
candidate_006,multicentroid,5000,4,51,50,42,"{""centroids_per_class"":4,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.7861584277255422,0.7653768075128866,0.7685927067282999,0.7733759806555763,0.011186094795024993,0.7723818646232439,0.7725645813881109,0.04710032161012553,1.0170501999964472,0.009351299988338724,320000,COMPLETE
