candidate_id,variant,dimension,centroids_per_class,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_001,multicentroid,2000,2,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.8821999588279695,0.716611718426778,0.8341806994532037,0.8109974589026504,0.08519368123053093,0.8132008816380342,0.8126361655773421,0.030293598921049898,0.4431714999664109,0.00204459999804385,64000,COMPLETE
candidate_002,multicentroid,2000,3,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.8210288281979458,0.7229199602479064,0.8800614193109122,0.8080034025855881,0.07937635556889645,0.8116044576278169,0.8115468409586057,0.02412075941487706,0.4140124000259675,0.003246399952331558,96000,COMPLETE
candidate_003,multicentroid,2000,4,51,50,42,"{""centroids_per_class"":4,""dimension"":2000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.8575917252146761,0.6956919000411166,0.8719083933830707,0.8083973395462878,0.09786791515814228,0.8105676403136544,0.810405643738977,0.030293598921049898,0.44948479998856783,0.0020963000133633614,128000,COMPLETE
candidate_004,multicentroid,5000,2,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.8992524414484486,0.6926829057726094,0.8885236007877517,0.82681964933627,0.11628962329407587,0.8310125104711682,0.8305840854860462,0.030293598921049898,0.6992059999611229,0.009287599998060614,160000,COMPLETE
candidate_005,multicentroid,5000,3,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.845879851143009,0.7324379671579592,0.8613551256046186,0.8132243146351955,0.07038960494242118,0.81741372444005,0.816863782550057,0.03000829961614275,0.8535979999869596,0.01006589998723939,240000,COMPLETE
candidate_006,multicentroid,5000,4,51,50,42,"{""centroids_per_class"":4,""dimension"":5000,""feature_k"":50,""levels"":51,""seed"":42,""variant"":""multicentroid""}",0.8486418922167204,0.7101142692546467,0.8791717541717541,0.8126426385477071,0.09009477232430844,0.8168575509139098,0.816863782550057,0.03280942006432202,1.0669936999911442,0.009396000008564442,320000,COMPLETE
