candidate_id,variant,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_011,hybrid,2000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7998817796743862,0.8089555052790347,0.7965527070710745,0.8017966640081652,0.006419301936788697,0.8025329927628778,0.8028581803091607,0.02692187986305633,0.2755337000126019,0.0016806999628897756,96000,COMPLETE
candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6810361208519753,0.7659855769230769,0.7120673229596697,0.7196963402449074,0.04298550860752779,0.7169859514687099,0.7176314970432617,0.03280942006432202,0.28079089999664575,0.0016867000085767359,96000,COMPLETE
candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8199008915348326,0.8096467817896389,0.8390020898641588,0.8228499210628767,0.014898191481030536,0.8236164325244785,0.8238925199709514,0.030008299616142754,0.425707299989881,0.0017132999491877854,96000,COMPLETE
candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8104077378254846,0.8027083776103778,0.8065777100921931,0.8065646085093517,0.003849696828205682,0.808492975734355,0.8087457205104264,0.02412075941487706,0.4375617000623606,0.001777500001480803,96000,COMPLETE
candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8167652123995408,0.8132870798643231,0.8068220678446072,0.8122914533694904,0.00504578883802981,0.8110791826309067,0.8115468409586057,0.027207179167963478,0.41890490002697334,0.0016797000134829432,96000,COMPLETE
candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6895467587471756,0.7890744176458463,0.6999141876430206,0.7261784546786808,0.054715605759718004,0.7412090251170711,0.7411816578483245,0.027207179167963478,0.4322614000120666,0.0016957000188995153,96000,COMPLETE
candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.813926442410049,0.7992124932941043,0.8876572590062934,0.8335987315701489,0.0473905936454688,0.8333759046402726,0.8334370785351176,0.03841166096068057,0.9516507999796886,0.008622699970146641,160000,COMPLETE
candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7976169663669663,0.713783143644038,0.8550940438871473,0.7888313846327172,0.0710639322489712,0.7904001702852277,0.7907978006017222,0.029723000311235603,0.5235483000578824,0.009696799999801442,160000,COMPLETE
candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8208791208791208,0.7684067766614937,0.8151308526527696,0.8014722500644614,0.028779416175841586,0.8021072796934866,0.8022875816993463,0.02692187986305633,0.5159984000201803,0.00904380000429228,160000,COMPLETE
candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7824673163256785,0.6575887880235707,0.3985880762196552,0.6128813935229681,0.19580572281822828,0.6374627501064282,0.6370474115572154,0.14672165162361242,0.5252662999846507,0.00941850000526756,160000,COMPLETE
candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8206709956709957,0.8261946890881515,0.8273194852264247,0.8247283899951906,0.003558528925648321,0.8266070668369517,0.8269789397240378,0.03841166096068057,0.6719518999743741,0.00795470000593923,160000,COMPLETE
candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8118037135278514,0.7671428571428571,0.6931857081728712,0.7573774262811933,0.0599089352979502,0.7590144742443593,0.7593630044610435,0.029723000311235603,0.6969993999809958,0.008438699995167553,160000,COMPLETE
candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8017270842763335,0.6939678649237473,0.867675983436853,0.7877903108789779,0.08768867001436233,0.7874095359727544,0.7877113808486357,0.038696960265587714,0.6763281999737956,0.008268700010376051,160000,COMPLETE
candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7648791443784859,0.8122573907301247,0.7789970920670009,0.7853778757252039,0.024325097264116663,0.7877607492550021,0.7885672787633572,0.035610540512501294,0.6910902999807149,0.009260699996957555,160000,COMPLETE
candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7426495385627225,0.7920525414528613,0.8771938283510126,0.8039653027888655,0.06805862833355729,0.8045977011494253,0.8048552754435109,0.04121278140885984,1.230994900019141,0.008241600007750094,240000,COMPLETE
candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7729782065161357,0.7749316844261234,0.8979914693149987,0.815300453419086,0.07161918109982675,0.8129310344827587,0.8132586367880487,0.03532524120759415,0.6625419999763835,0.008971900009782985,240000,COMPLETE
candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7616197280135653,0.8057893888082568,0.8376679593016889,0.801692358707837,0.03818929970876393,0.804076202639421,0.8042846768336963,0.032809420064322026,0.656479599972954,0.00918449996970594,240000,COMPLETE
candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7306586137474835,0.7460358101336557,0.7894546463094849,0.7553830233968748,0.03049214912234057,0.754757343550447,0.7557578586990351,0.027207179167963478,0.6641918999375775,0.008566500007873401,240000,COMPLETE
candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7305133374004226,0.8095067246186649,0.8871938283510125,0.8090712967900333,0.07834115303705282,0.808301404853129,0.8085122938064114,0.04961614275339765,0.8123081000230741,0.00886750002973713,240000,COMPLETE
candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7939545997610514,0.7243053896982725,0.906266846361186,0.80817561194017,0.09181051583708327,0.8092060451255855,0.8093163191202407,0.04401390185703911,0.8276936000038404,0.008132899994961917,240000,COMPLETE
candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7330689092143858,0.7931051208362132,0.8794534763057765,0.8018758354521252,0.0735853548390493,0.7990421455938698,0.7992530345471521,0.03784106235086627,0.8095624999841675,0.008444000035524368,240000,COMPLETE
candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.718048427551611,0.8066217396049328,0.8433537985424777,0.7893413218996738,0.06441520493517702,0.7956470838654747,0.7958813154891585,0.03589583981740844,0.826811999984784,0.00939350001863204,240000,COMPLETE
