candidate_id,variant,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_011,hybrid,2000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8660136079217545,0.8272955974842766,0.8032098672535851,0.832173024219872,0.031684687613254055,0.8317805105810296,0.8320987654320987,0.03333333333333333,0.28721640002913773,0.0017074999632313848,96000,COMPLETE
candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7262775673792623,0.76511429725858,0.7835896818590622,0.7583271821656349,0.02925266338301669,0.7633248190719456,0.7654320987654321,0.024691358024691357,0.29260780004551634,0.0017070999892894179,96000,COMPLETE
candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8596065635787582,0.8439968050817108,0.8022055988387258,0.8352696558330649,0.02967894942173184,0.8349901811340447,0.8354938271604938,0.027469135802469135,0.4296685000299476,0.0016627000004518777,96000,COMPLETE
candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7502461147060451,0.863974358974359,0.8035418735518041,0.8059207824107361,0.05690143048823686,0.8066091954022988,0.8083333333333332,0.018209876543209876,0.4539214000105858,0.0017127999744843692,96000,COMPLETE
candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8694053208137715,0.8134370015948963,0.8404821442747139,0.8411081555611272,0.02798941061624052,0.840956343811368,0.841358024691358,0.027469135802469135,0.42984880003496073,0.0016656000225339085,96000,COMPLETE
candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8488234523369096,0.7055400656939882,0.7538518163863785,0.7694051114724254,0.07289692012006724,0.7795640560842637,0.780246913580247,0.03364197530864197,0.45826700000907294,0.0019893000135198236,96000,COMPLETE
candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.925631675641903,0.8792780748663102,0.7633053221288516,0.8560716908790216,0.08361437349245131,0.857697510265178,0.8577160493827161,0.03641975308641975,0.9572054999880493,0.008315399987623096,160000,COMPLETE
candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8026653886940207,0.879502442002442,0.7152111404110826,0.7991263237025151,0.08220280822700846,0.799551284692182,0.8006172839506173,0.033950617283950615,0.5256945000146516,0.008385599998291582,160000,COMPLETE
candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8735884804850322,0.8695344749590034,0.7836541889483066,0.8422590481307807,0.05079375827844878,0.8434529449731526,0.8441358024691358,0.029938271604938272,0.5187961999617983,0.007728999975370243,160000,COMPLETE
candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.555803482251653,0.7423809523809524,0.6786171481772424,0.658933860936616,0.09483333768991871,0.6722366415358628,0.6731481481481482,0.062345679012345674,0.5233266999712214,0.008020099980058149,160000,COMPLETE
candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8676256195482099,0.8776115975942372,0.7925509826572138,0.8459293999332202,0.046495930064388846,0.8472187890523077,0.8475308641975309,0.03024691358024691,0.6676647999847773,0.007725900009972975,160000,COMPLETE
candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8834818876816322,0.8482032618370804,0.7534235329887504,0.8283695608358211,0.06725939100163171,0.8309840151608784,0.8314814814814815,0.03024691358024691,0.6858803999784868,0.007829799986211583,160000,COMPLETE
candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.900168842132606,0.859867012378722,0.8034369544919417,0.8544909363344232,0.048589517046962745,0.8556204424669387,0.8555555555555555,0.036111111111111115,0.6699770999839529,0.007849299960071221,160000,COMPLETE
candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7973679222932955,0.8198010201370809,0.7352071244358479,0.7841253556220747,0.043824148326112006,0.7924768947664758,0.7910493827160495,0.03672839506172839,0.6942715000186581,0.009037400013767183,160000,COMPLETE
candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.917485119047619,0.8512541549052706,0.8111524854636121,0.8599639198055006,0.05369871734679169,0.8610863922877271,0.8611111111111112,0.021604938271604937,1.2417777000227943,0.008143300015944988,240000,COMPLETE
candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8260793607389177,0.8628923703008053,0.7825986473994064,0.8238567928130432,0.040192976258054125,0.8232271110561804,0.8243827160493827,0.024691358024691357,0.6702862000092864,0.008881400019163266,240000,COMPLETE
candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8849917361580647,0.916047981768063,0.8027394775036285,0.8679263984765854,0.05855018016452239,0.8682064433732956,0.8685185185185184,0.024691358024691357,0.6624066000222228,0.008458200027234852,240000,COMPLETE
candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.860357263617161,0.8198165869218501,0.7831724618308393,0.8211154374566169,0.03860879001253717,0.822650681827545,0.8231481481481482,0.030555555555555555,0.66861739999149,0.009005500003695488,240000,COMPLETE
candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8922723475355054,0.8793716316936131,0.8105820105820106,0.8607419966037098,0.0439161162397257,0.862095744242574,0.862037037037037,0.027777777777777776,0.8167282000067644,0.008614799968199804,240000,COMPLETE
candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.886208785972937,0.8035834263775441,0.7644886111193389,0.8180936078232732,0.062143859437506874,0.8186445158543787,0.8191358024691358,0.027777777777777776,0.8341845000395551,0.008378100028494373,240000,COMPLETE
candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8894990199469619,0.8602930566165861,0.7738715529753266,0.8412212098462915,0.06012677676369612,0.8426502698471553,0.8435185185185184,0.03672839506172839,0.8141693000216037,0.008224699966376647,240000,COMPLETE
candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.750736567141512,0.840641124871001,0.7910514281285123,0.7941430400470084,0.045031943366067285,0.809468339307049,0.8074074074074074,0.03364197530864197,0.8344464999681804,0.009011299989651889,240000,COMPLETE
