candidate_id,variant,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7746801373069121,0.6853812803947574,0.6535473594947725,0.7045362590654807,0.06279707294952681,0.7060849484700059,0.7083203651831104,0.035610540512501294,0.28412930003833026,0.001642499992158264,96000,COMPLETE
candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8137501402176177,0.8090053135224227,0.8781390779032289,0.8336315105477564,0.03861762562636777,0.8343161574483414,0.8334370785351178,0.020463741051976344,0.4265610000293236,0.0018199999467469752,96000,COMPLETE
candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7132710017327364,0.759280303030303,0.8344741532976828,0.7690084860202407,0.06118438645220796,0.7689817738668313,0.7689594356261024,0.02606598194833489,0.4397288000327535,0.0016789000073913485,96000,COMPLETE
candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7882264770974449,0.8272551167612096,0.7859899068322982,0.8004905002303175,0.02320579852476549,0.8002274758021884,0.8003423591658886,0.014576200850710654,0.4216796000255272,0.0016553000023122877,96000,COMPLETE
candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7413328836045759,0.7990845689369813,0.8173097152940377,0.7859090559451983,0.039665039333645985,0.7969187847061411,0.7953107168793444,0.03166822284469343,0.43938759999582544,0.0016565000114496797,96000,COMPLETE
candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7986063380178705,0.7576960076960078,0.9061169962113359,0.8208064473084047,0.07666049241526264,0.8222944414036367,0.8216619981325864,0.02412075941487706,0.9707300000009127,0.008391500014113262,160000,COMPLETE
candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7566320083884486,0.7078362360909531,0.8068822553897181,0.7571168332897066,0.04952478951112758,0.7549223658419061,0.755187260089221,0.01794791990870422,0.5317313999985345,0.007821800012607127,160000,COMPLETE
candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.76165073348523,0.81320464724139,0.8794741532976827,0.8181098446747676,0.05906467036622382,0.8164905922089831,0.8169156551509493,0.023835460109969914,0.5250614999677055,0.007703400013269857,160000,COMPLETE
candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7888736263736265,0.6162726636410847,0.7048202959830867,0.7033221953325993,0.08631023295773979,0.7075871659204993,0.7077497665732958,0.02131963896669779,0.5306626000092365,0.007904199999757111,160000,COMPLETE
candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7924020249629047,0.7698954024148252,0.8984265734265734,0.8202413336014344,0.06863917110161151,0.8189918903999365,0.8188608776844072,0.023835460109969914,0.6787661000271328,0.007723200018517673,160000,COMPLETE
candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8090024917611125,0.7739282874286127,0.8873319900438544,0.82342092307786,0.05806047117392663,0.8250866630176974,0.8244631185807657,0.02692187986305633,0.6953512999753002,0.0077191999880596995,160000,COMPLETE
candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8061298734070741,0.63369123953866,0.9259259259259259,0.7885823462905533,0.1469054619913592,0.7936688045883448,0.7935989210499015,0.026636580558149187,0.6823862999444827,0.008824100019410253,160000,COMPLETE
candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8569736259730792,0.7889357952602646,0.8882030834662413,0.844704168233195,0.05075828328327521,0.8475640791732745,0.8474426807760141,0.01794791990870422,0.6939150999533013,0.008458300027996302,160000,COMPLETE
candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.856416054267948,0.7793293646789763,0.8248663101604278,0.8202039097024506,0.03875426313929253,0.8197234970223476,0.8196649029982362,0.02692187986305633,1.2472041000146419,0.00823019997915253,240000,COMPLETE
candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8439613526570049,0.762959269109535,0.8236210338154173,0.8101805518606525,0.04214047105977924,0.8074728432487053,0.8078898225957049,0.026636580558149187,0.6708738000306766,0.009117400011746213,240000,COMPLETE
candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8643294323379069,0.8235511235673889,0.8145168477948365,0.834132467900044,0.02653859511409367,0.8348325099761881,0.8348117024587612,0.030008299616142754,0.6624810000357684,0.00834580001537688,240000,COMPLETE
candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6082095359366158,0.7128566050926299,0.711111111111111,0.6773924173801188,0.05992048899107249,0.6793131517269448,0.6795051353874882,0.06367361759518622,0.6692016000451986,0.009451500023715198,240000,COMPLETE
candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8152776356005323,0.7876390322210756,0.8527687215247177,0.8185617964487752,0.032688811412394436,0.8179971954397242,0.8180049797696857,0.02692187986305633,0.8156787999905646,0.00818000000435859,240000,COMPLETE
candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8804264625478404,0.7865433909412822,0.8066451031772027,0.824538318888775,0.0494331180479866,0.8243878620315401,0.8249818445896878,0.017662620603797075,0.8346504999790341,0.00825409998651594,240000,COMPLETE
candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7652944690420972,0.7956841284795604,0.870929995929996,0.8106361978172179,0.05438188502000997,0.8106500778914572,0.8104575163398692,0.023835460109969914,0.814830500021344,0.008385399996768683,240000,COMPLETE
candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.737758470540383,0.7157009657009656,0.788048033526757,0.7471691565893686,0.03708025505146698,0.7579773834084179,0.7582736798423073,0.035039941902687,0.8369585999753326,0.009232500015059486,240000,COMPLETE
