outer_fold,inner_fold,dimension,levels,k,effective_k,seed,train_rows,validation_rows,train_subjects,validation_subjects,subject_overlap_count,preprocessing_seconds,encoding_seconds,prototype_training_seconds,inference_seconds,model_bytes,codebook_hashes,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3
1,1,2000,51,100,100,42,216,119,18,10,0,0.03872050000063609,0.5521187000122154,0.0006690000009257346,0.0009107000078074634,401024,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7612216987098406,0.7728031145717463,0.773109243697479,0.025210084033613446,0.896551724137931,0.6774193548387096,0.5172413793103449,1.0
1,1,5000,51,100,100,42,216,119,18,10,0,0.03872050000063609,0.5521187000122154,0.0015110000094864517,0.002532499987864867,905024,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7566818962980795,0.7722469410456063,0.773109243697479,0.01680672268907563,0.9310344827586207,0.7096774193548387,0.4482758620689655,1.0
1,1,2000,51,200,200,42,216,119,18,10,0,0.03872050000063609,1.0869960999989416,0.000566399990930222,0.0010347000061301515,602624,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7232811990876507,0.739451242120875,0.7394957983193278,0.05042016806722689,0.9655172413793104,0.6451612903225806,0.41379310344827586,0.9333333333333333
1,1,5000,51,200,200,42,216,119,18,10,0,0.03872050000063609,1.0869960999989416,0.0015323999978136271,0.0025504999939585105,1406624,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7276490484123378,0.7472284019280683,0.7478991596638656,0.04201680672268908,0.9655172413793104,0.6774193548387096,0.3793103448275862,0.9666666666666667
1,1,2000,51,all,1627,42,216,119,18,10,0,0.03872050000063609,8.87917749999906,0.0005765000096289441,0.0007932000007713214,3479456,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6739763318710688,0.6836299592139414,0.680672268907563,0.07563025210084033,0.9655172413793104,0.5161290322580645,0.5862068965517241,0.6666666666666666
1,1,5000,51,all,1627,42,216,119,18,10,0,0.03872050000063609,8.87917749999906,0.001546200001030229,0.002753000007942319,8564456,"{""identity_codebook_sha256"": ""862f682cd055f6c2f8a30916c0de8f5b4e3e7abad7edc3ebf957b7441c1dd065"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6898110661268556,0.699990730441231,0.6974789915966386,0.06722689075630252,0.9310344827586207,0.4838709677419355,0.5517241379310345,0.8333333333333334
1,2,2000,21,50,50,42,227,108,19,9,0,0.0470286999916425,0.29557860000932124,0.0007197999948402867,0.001123800000641495,237536,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6951892868440338,0.7037037037037037,0.7037037037037037,0.08333333333333333,0.5185185185185185,0.5925925925925926,0.7037037037037037,1.0
1,2,5000,21,50,50,42,227,108,19,9,0,0.0470286999916425,0.29557860000932124,0.0016203999985009432,0.002041200001258403,501536,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6656768476621417,0.6759259259259259,0.6759259259259259,0.09259259259259259,0.5185185185185185,0.5555555555555556,0.6296296296296297,1.0
1,2,2000,21,100,100,42,227,108,19,9,0,0.0470286999916425,0.5659469999955036,0.0007341000018641353,0.0010440000041853637,338336,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6269087938205585,0.6388888888888888,0.6388888888888888,0.10185185185185185,0.48148148148148145,0.5925925925925926,0.5185185185185185,0.9629629629629629
1,2,5000,21,100,100,42,227,108,19,9,0,0.0470286999916425,0.5659469999955036,0.0016187000001082197,0.0020801999926334247,752336,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6555487031897763,0.6666666666666666,0.6666666666666666,0.09259259259259259,0.5555555555555556,0.5925925925925926,0.5185185185185185,1.0
1,2,2000,21,200,200,42,227,108,19,9,0,0.0470286999916425,1.1333257000078447,0.0006187999970279634,0.0010119999933522195,539936,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7365995845914859,0.7407407407407407,0.7407407407407407,0.09259259259259259,0.6666666666666666,0.7037037037037037,0.5925925925925926,1.0
1,2,5000,21,200,200,42,227,108,19,9,0,0.0470286999916425,1.1333257000078447,0.0015952999965520576,0.00307579999207519,1253936,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.746727167076839,0.75,0.75,0.08333333333333333,0.7037037037037037,0.7037037037037037,0.5925925925925926,1.0
1,2,2000,21,all,1543,42,227,108,19,9,0,0.0470286999916425,8.572811999998521,0.0007079999923007563,0.0010402000043541193,3247424,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6098588458824439,0.6203703703703703,0.6203703703703703,0.08333333333333333,0.5925925925925926,0.5555555555555556,0.4074074074074074,0.9259259259259259
1,2,5000,21,all,1543,42,227,108,19,9,0,0.0470286999916425,8.572811999998521,0.0015853999939281493,0.0022619999945163727,7990424,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6443740869206708,0.6574074074074074,0.6574074074074074,0.08333333333333333,0.6296296296296297,0.5555555555555556,0.4444444444444444,1.0
1,2,2000,51,50,50,42,227,108,19,9,0,0.0470286999916425,0.2958749999961583,0.0007524000102421269,0.0005291999987093732,297536,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6860294117647059,0.6944444444444444,0.6944444444444444,0.07407407407407407,0.5925925925925926,0.5185185185185185,0.6666666666666666,1.0
1,2,5000,51,50,50,42,227,108,19,9,0,0.0470286999916425,0.2958749999961583,0.0016054000006988645,0.001968600001418963,651536,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6556416826064025,0.6666666666666666,0.6666666666666666,0.09259259259259259,0.5185185185185185,0.5555555555555556,0.5925925925925926,1.0
1,2,2000,51,100,100,42,227,108,19,9,0,0.0470286999916425,0.5858163999946555,0.0005923999997321516,0.0004047999973408878,398336,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6653623188405797,0.6759259259259259,0.6759259259259259,0.08333333333333333,0.6296296296296297,0.5185185185185185,0.5555555555555556,1.0
1,2,5000,51,100,100,42,227,108,19,9,0,0.0470286999916425,0.5858163999946555,0.001603700002306141,0.0021619000035570934,902336,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.635343228200371,0.6481481481481481,0.6481481481481481,0.08333333333333333,0.5925925925925926,0.5555555555555556,0.4444444444444444,1.0
1,2,2000,51,200,200,42,227,108,19,9,0,0.0470286999916425,1.1485848000011174,0.0007059000054141507,0.00048329999845009297,599936,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6255434782608695,0.6388888888888888,0.6388888888888888,0.10185185185185185,0.5555555555555556,0.6296296296296297,0.4074074074074074,0.9629629629629629
1,2,5000,51,200,200,42,227,108,19,9,0,0.0470286999916425,1.1485848000011174,0.001600699994014576,0.002044299995759502,1403936,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6117786223199189,0.6296296296296297,0.6296296296296297,0.09259259259259259,0.6296296296296297,0.5925925925925926,0.3333333333333333,0.9629629629629629
1,2,2000,51,all,1543,42,227,108,19,9,0,0.0470286999916425,8.486453199991956,0.000709400002961047,0.0004695999959949404,3307424,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6468860800134006,0.6574074074074074,0.6574074074074074,0.07407407407407407,0.5925925925925926,0.5555555555555556,0.48148148148148145,1.0
1,2,5000,51,all,1543,42,227,108,19,9,0,0.0470286999916425,8.486453199991956,0.001598799994098954,0.0018487000052118674,8140424,"{""identity_codebook_sha256"": ""9248d128807e4b8ef82ba789984c94383f8e2c958b4fd7a2412490a76e7a8368"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6030736684917869,0.6203703703703703,0.6203703703703703,0.08333333333333333,0.5925925925925926,0.5185185185185185,0.37037037037037035,1.0
1,3,2000,21,50,50,42,227,108,19,9,0,0.03787989998818375,0.2869520999956876,0.0007441000052494928,0.0008686999935889617,222784,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8691296694116243,0.8703703703703703,0.8703703703703703,0.009259259259259259,0.7407407407407407,0.8518518518518519,0.8888888888888888,1.0
1,3,5000,21,50,50,42,227,108,19,9,0,0.03787989998818375,0.2869520999956876,0.0018755999917630106,0.002358999990974553,486784,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8690932182207539,0.8703703703703703,0.8703703703703703,0.009259259259259259,0.7407407407407407,0.8518518518518519,0.8888888888888888,1.0
1,3,2000,21,100,100,42,227,108,19,9,0,0.03787989998818375,0.5585327000007965,0.0008100999984890223,0.0009248999995179474,323584,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.878674989360193,0.8796296296296295,0.8796296296296297,0.018518518518518517,0.8148148148148148,0.8148148148148148,0.8888888888888888,1.0
1,3,5000,21,100,100,42,227,108,19,9,0,0.03787989998818375,0.5585327000007965,0.00167420000070706,0.0023973999923327938,737584,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8693964434190689,0.8703703703703703,0.8703703703703703,0.037037037037037035,0.7777777777777778,0.8148148148148148,0.8888888888888888,1.0
1,3,2000,21,200,200,42,227,108,19,9,0,0.03787989998818375,1.0936120999976993,0.000592800002777949,0.0007363000040641055,525184,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8404751101892662,0.8425925925925926,0.8425925925925926,0.027777777777777776,0.6666666666666666,0.8518518518518519,0.8518518518518519,1.0
1,3,5000,21,200,200,42,227,108,19,9,0,0.03787989998818375,1.0936120999976993,0.00149940000846982,0.0023090000031515956,1239184,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8042738925063725,0.8055555555555556,0.8055555555555556,0.037037037037037035,0.7037037037037037,0.8148148148148148,0.7037037037037037,1.0
1,3,2000,21,all,1082,42,227,108,19,9,0,0.03787989998818375,6.011196999999811,0.0006487000064225867,0.000826900009997189,2303296,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6191024340770791,0.6203703703703703,0.6203703703703703,0.037037037037037035,0.48148148148148145,0.7037037037037037,0.4074074074074074,0.8888888888888888
1,3,5000,21,all,1082,42,227,108,19,9,0,0.03787989998818375,6.011196999999811,0.0017287999944528565,0.002039999992121011,5663296,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6648480121821335,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.5555555555555556,0.6296296296296297,0.5185185185185185,0.9629629629629629
1,3,2000,51,50,50,42,227,108,19,9,0,0.03787989998818375,0.29543429998739157,0.0008168000058503821,0.0010191999899689108,282784,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8493691615402141,0.8518518518518519,0.8518518518518519,0.018518518518518517,0.7037037037037037,0.8148148148148148,0.8888888888888888,1.0
1,3,5000,51,50,50,42,227,108,19,9,0,0.03787989998818375,0.29543429998739157,0.0015924000035738572,0.002872700002626516,636784,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8786143424599234,0.8796296296296297,0.8796296296296297,0.009259259259259259,0.7777777777777778,0.8518518518518519,0.8888888888888888,1.0
1,3,2000,51,100,100,42,227,108,19,9,0,0.03787989998818375,0.5720287999865832,0.0008149999921442941,0.0010580000089248642,383584,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.831860007160759,0.8333333333333333,0.8333333333333334,0.027777777777777776,0.8148148148148148,0.8148148148148148,0.7037037037037037,1.0
1,3,5000,51,100,100,42,227,108,19,9,0,0.03787989998818375,0.5720287999865832,0.0016964999958872795,0.0027560999878915027,887584,"{""identity_codebook_sha256"": ""d4f64ebf2a71ef3f713ed26e529508e654e7a61428244c80f6905b7c11369ff8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8328108875128999,0.8333333333333333,0.8333333333333334,0.027777777777777776,0.7777777777777778,0.8148148148148148,0.7407407407407407,1.0
