outer_fold,dimension,seed,head,temperature,ridge_alpha,inner_fold_1_mae,inner_fold_2_mae,inner_fold_3_mae,mean_inner_mae,std_inner_mae,frozen_candidate_order,selected
4,2000,42,similarity_regression,2.0,,0.9958774631523734,0.9911662604044135,0.9823669228784264,0.9898035488117377,0.005599191119384724,5,False
4,2000,42,ridge_regression,,0.01,0.3786903950346618,0.34200413359536064,0.2624585981722231,0.32771770893408186,0.04851483688982576,0,False
4,2000,42,ridge_regression,,0.1,0.37755635505964774,0.35134007974907205,0.24937704205513,0.3260911589546166,0.055290837526308985,1,True
4,2000,42,ridge_regression,,1.0,0.49237913844966086,0.4851239632677149,0.39822500944137573,0.4585760370529172,0.042777285967025055,2,False
4,2000,42,ridge_regression,,10.0,0.796256862768606,0.7722711496882968,0.7612295702651695,0.7765858609073574,0.0146216814971977,3,False
4,2000,42,ridge_regression,,100.0,0.9740760566807595,0.9658590246129919,0.9580805125059905,0.9660051979332472,0.0065309715122847545,4,False
4,5000,42,similarity_regression,0.05,,0.7033286457946326,0.6708103061153176,0.6946637525310002,0.6896009014803169,0.013749786651578359,0,True
4,5000,42,similarity_regression,0.1,,0.841879134479589,0.8135886607762659,0.8345385987248436,0.8300021313268995,0.011986725377935393,1,False
4,5000,42,similarity_regression,0.2,,0.9206110861914921,0.9046212921976495,0.9109769528141356,0.9120697770677589,0.006573384548229928,2,False
4,5000,42,similarity_regression,0.5,,0.970264248935719,0.9615180312574424,0.9585090198690595,0.9634304333540736,0.004985934478564632,3,False
4,5000,42,similarity_regression,1.0,,0.9871593082978942,0.9807219800454544,0.9745782845260089,0.9808198576231192,0.00513664772670159,4,False
4,5000,42,similarity_regression,2.0,,0.9956631765538915,0.9903535497135245,0.9826486884774824,0.9895551382482995,0.005343052849174046,5,False
4,5000,42,ridge_regression,,0.01,0.34258382360474404,0.35185548111244486,0.23855390592857642,0.3109977368819217,0.051365178805832294,0,True
4,5000,42,ridge_regression,,0.1,0.3632737508341044,0.3656696323995237,0.2520262025020741,0.3269898619119007,0.0530163354461198,1,False
4,5000,42,ridge_regression,,1.0,0.491876414843968,0.49510786930720013,0.40728962421417236,0.46475796945511344,0.040657665148866144,2,False
4,5000,42,ridge_regression,,10.0,0.7919592616938743,0.7639217498125853,0.7697248723771837,0.7752019612945477,0.012083718946855445,3,False
4,5000,42,ridge_regression,,100.0,0.9734014362848106,0.9632304840617709,0.9592821840886716,0.9653047014784176,0.005947834567481086,4,False
4,10000,42,similarity_regression,0.05,,0.7158348630873231,0.6703375124800672,0.6995732734346686,0.6952485496673529,0.018824268995414412,0,True
4,10000,42,similarity_regression,0.1,,0.8499918584234153,0.8116274874352094,0.8374790400917704,0.8330327953167984,0.01597462696026417,1,False
4,10000,42,similarity_regression,0.2,,0.9250037419873863,0.9035924946724093,0.9125771948534743,0.91372447717109,0.008778669999227778,2,False
4,10000,42,similarity_regression,0.5,,0.9720922499179416,0.961100661869944,0.9591783593388813,0.9641237570422557,0.005688964216658203,3,False
4,10000,42,similarity_regression,1.0,,0.9880836900743285,0.9805126511257816,0.9749174324399781,0.9811712578800295,0.0053952390843581294,4,False
4,10000,42,similarity_regression,2.0,,0.996127792506588,0.9902487475594064,0.9828193316683588,0.9897319572447844,0.005445431519028013,5,False
4,10000,42,ridge_regression,,0.01,0.34363204992118,0.3398618620854837,0.22630740646962766,0.3032671061587638,0.05444048806578074,0,True
4,10000,42,ridge_regression,,0.1,0.36549829835651304,0.35866723899488095,0.24529242515563965,0.32315265416901123,0.05512608148303629,1,False
4,10000,42,ridge_regression,,1.0,0.495412208452946,0.49010706279012894,0.40904153497130785,0.4648536020714609,0.03952447569224179,2,False
4,10000,42,ridge_regression,,10.0,0.8005927470551819,0.7612496746910943,0.773438775980914,0.7784270659090634,0.01644448464920516,3,False
4,10000,42,ridge_regression,,100.0,0.9750535468093487,0.9628904792997572,0.9599753022193909,0.9659731094428322,0.006530202724157684,4,False
4,1000,43,similarity_regression,0.05,,0.6859383324424434,0.6459168552373512,0.7216267169056741,0.6844939681951563,0.03092529093927579,0,True
4,1000,43,similarity_regression,0.1,,0.8304152195139044,0.788469018568257,0.8498872859779735,0.8229238413533784,0.025627348061018268,1,False
4,1000,43,similarity_regression,0.2,,0.9143995457056698,0.8893370776441458,0.919070302446559,0.9076023085987915,0.013055471100986777,2,False
4,1000,43,similarity_regression,0.5,,0.967677910015438,0.9550243713262359,0.9618318837926089,0.9615113883780942,0.005170754188886289,3,False
4,1000,43,similarity_regression,1.0,,0.9858505966610154,0.9774225898162856,0.9762521269195864,0.9798417711322958,0.004275666343708428,4,False
4,1000,43,similarity_regression,2.0,,0.9950050775629096,0.9886918401025087,0.9834885071931767,0.9890618082861984,0.0047088926945344015,5,False
4,1000,43,ridge_regression,,0.01,0.46125384739467074,0.40856173744908086,0.39760102055690905,0.4224722018002202,0.027785444090479675,0,False
4,1000,43,ridge_regression,,0.1,0.4188123690981825,0.3834910039548521,0.33876056251702485,0.38035464519001977,0.03275617492883923,1,True
4,1000,43,ridge_regression,,1.0,0.5038412809371948,0.4781076665277834,0.4699342129407106,0.48396105346856294,0.014448042982549982,2,False
4,1000,43,ridge_regression,,10.0,0.7782684644731153,0.7415591323817218,0.7890936886822736,0.7696404285123702,0.020342332938603918,3,False
4,1000,43,ridge_regression,,100.0,0.970973086958172,0.9571484283164695,0.9624251171394631,0.9635155441380349,0.005696318689546216,4,False
4,2000,43,similarity_regression,0.05,,0.69698565449381,0.6497115553624022,0.7134104809077597,0.6867025635879905,0.027002404187297328,0,True
4,2000,43,similarity_regression,0.1,,0.8358852571678155,0.793109305141296,0.8448716307280523,0.8246220643457213,0.02258287288998897,1,False
4,2000,43,similarity_regression,0.2,,0.9172853826000423,0.8928649610338028,0.9163806198328025,0.9088436544888826,0.011304678450824475,2,False
4,2000,43,similarity_regression,0.5,,0.9688664507637769,0.9565817504071819,0.9607198846972501,0.9620560286227363,0.005103425395754084,3,False
4,2000,43,similarity_regression,1.0,,0.9864501091682156,0.9782229069393457,0.9756907359295656,0.9801212506790423,0.004593024409375504,4,False
4,2000,43,similarity_regression,2.0,,0.9953060838747788,0.9890970883982434,0.9832065210596977,0.9892032311109067,0.004940196000538963,5,False
4,2000,43,ridge_regression,,0.01,0.38738694110838306,0.3627732484428971,0.33393247039229784,0.36136421998119267,0.02184542867190026,0,False
4,2000,43,ridge_regression,,0.1,0.37759020649084524,0.36702791077119334,0.31670214732487995,0.3537734215289728,0.026565642611634382,1,True
4,2000,43,ridge_regression,,1.0,0.48911024342064097,0.4838247917316578,0.4546564077889478,0.4758638143137488,0.015150348038252567,2,False
4,2000,43,ridge_regression,,10.0,0.7853074093826679,0.7483066386646695,0.7827980430037887,0.7721373636837087,0.016881978973758923,3,False
4,2000,43,ridge_regression,,100.0,0.9720466918304187,0.9587667209130747,0.9613076757501673,0.9640403628312203,0.005755582270201737,4,False
4,5000,43,similarity_regression,0.05,,0.7219079742858936,0.6635941106807268,0.696850437638245,0.6941175075349552,0.023884839715498745,0,True
4,5000,43,similarity_regression,0.1,,0.8533786100891814,0.8068285920874844,0.8357107729628461,0.8319726583798372,0.019186908200929723,1,False
4,5000,43,similarity_regression,0.2,,0.9267792304179078,0.9009576591791413,0.91161943431468,0.9131187746372431,0.01059479121587021,2,False
4,5000,43,similarity_regression,0.5,,0.972818807453958,0.9600050932294101,0.958780360891914,0.9638680871917606,0.006348833868446982,3,False
4,5000,43,similarity_regression,1.0,,0.9884491218270905,0.9799594433098583,0.974716031395067,0.9810415321773386,0.005658482154628731,4,False
4,5000,43,similarity_regression,2.0,,0.9963109736752965,0.9899709381916836,0.9827180272424502,0.9896666463698102,0.005553466984158154,5,False
4,5000,43,ridge_regression,,0.01,0.3462830040635181,0.32691415150960285,0.26067229995021113,0.3112898185077773,0.036655040590238046,0,True
4,5000,43,ridge_regression,,0.1,0.3679067978338033,0.3545066140316151,0.2598139875464969,0.3274091331373051,0.04810903596390892,1,False
4,5000,43,ridge_regression,,1.0,0.49877735646832894,0.48413700196478104,0.40488328757109465,0.46259921533473486,0.0412466663962935,2,False
4,5000,43,ridge_regression,,10.0,0.8029876256189427,0.7571230585928317,0.7679932912190756,0.77603465847695,0.019568466430376658,3,False
4,5000,43,ridge_regression,,100.0,0.9755728585379464,0.961803983758997,0.9593823574207447,0.965586399905896,0.007130361633548423,4,False
4,10000,43,similarity_regression,0.05,,0.7258786190409526,0.66347836927528,0.6940400981039677,0.6944656954734002,0.02547657280123881,0,True
4,10000,43,similarity_regression,0.1,,0.8557403357198592,0.8060328826874904,0.8344379946373051,0.8320704043482182,0.02036192254469145,1,False
4,10000,43,similarity_regression,0.2,,0.9280067923697971,0.9004533431951228,0.9110482796062049,0.9131694717237083,0.011348207857186335,2,False
4,10000,43,similarity_regression,0.5,,0.9733191763158865,0.9597779992244425,0.9585695386560205,0.9638889047321165,0.006686434567794845,3,False
4,10000,43,similarity_regression,1.0,,0.9887006220766349,0.9798420371630855,0.9746138083173514,0.9810521558523573,0.00581422800285518,4,False
4,10000,43,similarity_regression,2.0,,0.9964370247423942,0.9899113334038998,0.982667740674407,0.9896720329402336,0.005623832884558621,5,False
4,10000,43,ridge_regression,,0.01,0.34454553968766155,0.3317639838766169,0.23363056999665718,0.3033133645203119,0.049548702853570395,0,True
4,10000,43,ridge_regression,,0.1,0.37324878047494325,0.35735518402523464,0.2502117995862608,0.32693858802881287,0.054640654282061565,1,False
4,10000,43,ridge_regression,,1.0,0.5031457468241203,0.4868411134790491,0.40396087809845255,0.464649246133874,0.04342632671726045,2,False
4,10000,43,ridge_regression,,10.0,0.8065295099210339,0.7583662359802811,0.7683978853402315,0.7777645437471822,0.02074810764796595,3,False
4,10000,43,ridge_regression,,100.0,0.9761209347668816,0.9617593376724808,0.9593570342770329,0.9657457689054652,0.007401613130026523,4,False
4,1000,44,similarity_regression,0.05,,0.7255115836070187,0.6874805413685947,0.6901948015685924,0.7010623088480686,0.017323723219664217,0,True
4,1000,44,similarity_regression,0.1,,0.8555310301871738,0.8228523226751066,0.8330268055121295,0.8371367194581367,0.013653888961208036,1,False
4,1000,44,similarity_regression,0.2,,0.9282012608558289,0.9094845942342774,0.9105069997791235,0.91606428495641,0.008592282050842302,2,False
4,1000,44,similarity_regression,0.5,,0.9734806686373442,0.9635057371321032,0.9583931051780098,0.9651265036491524,0.0062651845336989765,3,False
4,1000,44,similarity_regression,1.0,,0.988795927829363,0.981721328950669,0.9745318939141895,0.9816830502314072,0.005823330366068671,4,False
4,1000,44,similarity_regression,2.0,,0.9964883548195582,0.9908544216835601,0.9826282983990652,0.9899903583007278,0.0056912356679357555,5,False
4,1000,44,ridge_regression,,0.01,0.5340281975369493,0.40374044246143764,0.3020444159154539,0.4132710186379469,0.09494645033050508,0,False
4,1000,44,ridge_regression,,0.1,0.44940208186622427,0.3999132812023163,0.2729739789609556,0.3740964473431654,0.07430388305946184,1,True
4,1000,44,ridge_regression,,1.0,0.5238938221410543,0.5065968345712732,0.39145454543608205,0.47398173404946986,0.0587812276727276,2,False
4,1000,44,ridge_regression,,10.0,0.8092743939712268,0.7751895321740044,0.7639885942141215,0.7828175067864508,0.019258598294895995,3,False
4,1000,44,ridge_regression,,100.0,0.9763546470834428,0.965300237690961,0.9590998314045094,0.9669182387263043,0.007136554329239035,4,False
4,2000,44,similarity_regression,0.05,,0.7133109747491341,0.6803079191529326,0.6896788393196961,0.6944325777405876,0.013886418818451974,0,True
4,2000,44,similarity_regression,0.1,,0.8485558802733019,0.8221949700400147,0.8321524829280939,0.8343011110804701,0.010868512602459869,1,False
4,2000,44,similarity_regression,0.2,,0.9244423875565833,0.909175899957931,0.9098132711453657,0.9144771862199601,0.007051264130977818,2,False
4,2000,44,similarity_regression,0.5,,0.9719163100826381,0.9633902737164747,0.9580490530003092,0.9644518789331405,0.005710835255540698,3,False
4,2000,44,similarity_regression,1.0,,0.9880044240693974,0.9816654336121681,0.9743489377712612,0.9813395984842755,0.005579587972098106,4,False
4,2000,44,similarity_regression,2.0,,0.9960903746328634,0.9908270033491023,0.982534136457277,0.9898171714797476,0.005580186297462342,5,False
4,2000,44,ridge_regression,,0.01,0.39356818720072256,0.3698651139382963,0.283982178679219,0.34913849327274593,0.047077722396614,0,False
4,2000,44,ridge_regression,,0.1,0.37801201002938406,0.3822255487795229,0.27063159589414243,0.3436230515676832,0.05164141056817725,1,True
4,2000,44,ridge_regression,,1.0,0.4949386781003295,0.4944146728074109,0.39904064491943075,0.46279799860905707,0.04508376468689388,2,False
4,2000,44,ridge_regression,,10.0,0.799683875396472,0.7765530756226292,0.7643309588785525,0.7801893032992179,0.01466000887602593,3,False
4,2000,44,ridge_regression,,100.0,0.9749596399419448,0.9652606933205216,0.9588173936914515,0.9663459089846392,0.006634570987442782,4,False
4,5000,44,similarity_regression,0.05,,0.7281063206558324,0.6869697325119364,0.6944551240122636,0.7031770590600108,0.017890571711807145,0,True
4,5000,44,similarity_regression,0.1,,0.8576629756270622,0.8261690785511161,0.8349331980311836,0.8395884174031206,0.01327201790254505,1,False
4,5000,44,similarity_regression,0.2,,0.9291959351819896,0.9115003330686038,0.9113091489716072,0.9173351390740668,0.008387212531587307,2,False
4,5000,44,similarity_regression,0.5,,0.9738478466112859,0.9643916899610696,0.9586724153703978,0.9656373173142511,0.00625764167313191,3,False
4,5000,44,similarity_regression,1.0,,0.988973439570082,0.9821766287102727,0.974664643655246,0.9819382373118669,0.005843973133478766,4,False
4,5000,44,similarity_regression,2.0,,0.9965755107089171,0.9910850405752089,0.9826929768365483,0.9901178427068914,0.005708636174938529,5,False
4,5000,44,ridge_regression,,0.01,0.3551075308262801,0.34801163496794524,0.2421534138697165,0.31509085988798063,0.05165585612660309,0,True
4,5000,44,ridge_regression,,0.1,0.3668175985833176,0.3685801249963266,0.25909122493531966,0.3314963161716546,0.0512031870918574,1,False
4,5000,44,ridge_regression,,1.0,0.5001824893871275,0.4980110492971208,0.3969373051766996,0.465043614620316,0.048166591655339576,2,False
4,5000,44,ridge_regression,,10.0,0.80807337039659,0.7784009862829138,0.7676062009952687,0.7846935192249241,0.017109352763104428,3,False
4,5000,44,ridge_regression,,100.0,0.9765772418815548,0.9660764469040765,0.9594409046349702,0.9673648644735339,0.007054952323587329,4,False
4,10000,44,similarity_regression,0.05,,0.7276736458351587,0.6773056186912172,0.6904641401630952,0.6984811348964904,0.021329770947507015,0,True
4,10000,44,similarity_regression,0.1,,0.8570338274533793,0.8171935892910988,0.8325343123580979,0.8355872430341921,0.01640734456458623,1,False
4,10000,44,similarity_regression,0.2,,0.9287620263728563,0.9066046620282263,0.910018413535409,0.915128367312164,0.00974066799131691,2,False
4,10000,44,similarity_regression,0.5,,0.9736451543997457,0.9623532557316941,0.9581364250319654,0.9647116117211351,0.00654734317009388,3,False
4,10000,44,similarity_regression,1.0,,0.9888672896528536,0.9811460661889593,0.9743936908898805,0.9814690155772311,0.005913233042277489,4,False
4,10000,44,similarity_regression,2.0,,0.9965212445137824,0.9905671403930428,0.9825568003307568,0.9898817284125273,0.0057215247106859836,5,False
4,10000,44,ridge_regression,,0.01,0.34246954797696666,0.32985462413893807,0.2286188977736014,0.3003143566298354,0.05095725784952372,0,True
4,10000,44,ridge_regression,,0.1,0.36403948118706714,0.35890215745678655,0.2460410197575887,0.32299421946714746,0.0544545329177278,1,False
4,10000,44,ridge_regression,,1.0,0.49904672338181183,0.4908542787587201,0.39141954316033256,0.46044018176695484,0.04891942662838608,2,False
4,10000,44,ridge_regression,,10.0,0.8075251879812289,0.7677030629581876,0.765711842863648,0.7803133646010215,0.01925882893848818,3,False
4,10000,44,ridge_regression,,100.0,0.9763964304403097,0.9641632746767115,0.9589786639919987,0.9665127897030067,0.007302274196260897,4,False
4,1000,45,similarity_regression,0.05,,0.7501715358075982,0.6624158886329174,0.6947853598471844,0.7024575947625666,0.03623452123973649,0,True
4,1000,45,similarity_regression,0.1,,0.869313484551055,0.8064579538209297,0.833947991346986,0.8365731432396569,0.02572771531100428,1,False
4,1000,45,similarity_regression,0.2,,0.9349412907690319,0.9002011956919527,0.9105617120976023,0.9152347328528623,0.014562426394101675,2,False
4,1000,45,similarity_regression,0.5,,0.9761103014936153,0.9595597576753625,0.9583166351530124,0.9646622314406633,0.008110900868763581,3,False
4,1000,45,similarity_regression,1.0,,0.9900974696255566,0.9797133707909675,0.9744780965314769,0.9814296456493338,0.006491040158305898,4,False
4,1000,45,similarity_regression,2.0,,0.9971356169899878,0.9898421423398062,0.9825976441894817,0.9898584678397585,0.005935113769115974,5,False
4,1000,45,ridge_regression,,0.01,0.4586066448387979,0.35852979289160836,0.35184664527575177,0.38966102766871935,0.04882820025856716,0,False
4,1000,45,ridge_regression,,0.1,0.43789307009272216,0.3601686281186563,0.3396672738922967,0.37924299070122497,0.04230799956470292,1,True
4,1000,45,ridge_regression,,1.0,0.5334647673518718,0.4633311794863807,0.4412691714587035,0.47935503943231866,0.0393071667867271,2,False
4,1000,45,ridge_regression,,10.0,0.8226010518915513,0.7571742269727919,0.7701050837834676,0.783293454215937,0.028291543975017482,3,False
4,1000,45,ridge_regression,,100.0,0.9787189139037573,0.9617673070342453,0.9592475361294217,0.9665779190224747,0.00864639149717752,4,False
4,2000,45,similarity_regression,0.05,,0.7364570079608648,0.657300545133893,0.7046188620196581,0.6994588050381386,0.032520824537095566,0,True
4,2000,45,similarity_regression,0.1,,0.8621646659595966,0.8040827784914554,0.8400621990275524,0.8354365478262015,0.023936358672430737,1,False
4,2000,45,similarity_regression,0.2,,0.9313643256401831,0.8991980407908987,0.913900909360994,0.9148210919306919,0.013147940833010262,2,False
4,2000,45,similarity_regression,0.5,,0.9746869859055718,0.9592108195820885,0.9597132380485645,0.964537014512075,0.0071800438970555745,3,False
4,2000,45,similarity_regression,1.0,,0.9893877301191795,0.9795482702598667,0.9751856435828281,0.9813738813206246,0.00593994709883148,4,False
4,2000,45,similarity_regression,2.0,,0.9967812906754975,0.9897619996858568,0.9829536222219265,0.9898323041944269,0.005645340896610493,5,False
4,2000,45,ridge_regression,,0.01,0.4043652780917512,0.33807222158820543,0.3146852530814983,0.352374250920485,0.03798278341324251,0,False
4,2000,45,ridge_regression,,0.1,0.4020460022597754,0.3466352478221611,0.30717001469046984,0.3519504215908021,0.03891487769012337,1,True
4,2000,45,ridge_regression,,1.0,0.5094226628792387,0.46268946263525224,0.42853394702628805,0.46688202418025965,0.033155484888791796,2,False
4,2000,45,ridge_regression,,10.0,0.8132272247506791,0.7542545640910113,0.7763548802446436,0.7812788896954448,0.024325954289246502,3,False
4,2000,45,ridge_regression,,100.0,0.9773253312631816,0.9613603000287656,0.9605282213952806,0.9664046175624094,0.0077295786652638206,4,False
4,5000,45,similarity_regression,0.05,,0.7264616918420413,0.6699924993730848,0.7071649688839753,0.7012063866997006,0.02343531453112421,0,True
4,5000,45,similarity_regression,0.1,,0.8561798972049584,0.8130182298842348,0.8417281540522962,0.8369754270471631,0.01793829594220505,1,False
4,5000,45,similarity_regression,0.2,,0.9281786840799975,0.9041177754949934,0.9147859731613289,0.9156941442454399,0.009843793696960958,2,False
4,5000,45,similarity_regression,0.5,,0.9733718116209409,0.9612655197041748,0.9600776514195828,0.9649049942482328,0.006006552260239257,3,False
4,5000,45,similarity_regression,1.0,,0.9887239236807214,0.9805875155181779,0.9753692346152971,0.9815602246047321,0.0054952435332045356,4,False
4,5000,45,similarity_regression,2.0,,0.9964478957937059,0.990284306435684,0.9830457201641766,0.9899259741311889,0.0054772790952881435,5,False
4,5000,45,ridge_regression,,0.01,0.3468250927804899,0.3386313760722125,0.2751494690223976,0.32020197929169997,0.03203207517003411,0,True
4,5000,45,ridge_regression,,0.1,0.3647828803342931,0.3566492994626363,0.28137807382477653,0.33427008454056867,0.03754741342727926,1,False
4,5000,45,ridge_regression,,1.0,0.49853536762109324,0.4801591160120787,0.41705104929429515,0.46524851097582237,0.03489668695073278,2,False
4,5000,45,ridge_regression,,10.0,0.8058023913567808,0.7631245299621865,0.777417414718204,0.7821147786790571,0.01773694608135969,3,False
4,5000,45,ridge_regression,,100.0,0.9761000661288991,0.9631101930582965,0.9607855898362619,0.9666652830078192,0.00673856040220928,4,False
4,10000,45,similarity_regression,0.05,,0.7231932900152688,0.6675642968325547,0.7024637987925819,0.6977404618801352,0.022954718531955826,0,True
4,10000,45,similarity_regression,0.1,,0.8545496520799577,0.8113975335832938,0.8388823897708767,0.8349431918113761,0.017835625269118565,1,False
4,10000,45,similarity_regression,0.2,,0.9274705229314895,0.9033619830145745,0.9132444351879602,0.9146923137113414,0.009895375633605225,2,False
4,10000,45,similarity_regression,0.5,,0.9731208971843186,0.9609772710559931,0.9594344036454944,0.9645108572952686,0.006120713473110131,3,False
4,10000,45,similarity_regression,1.0,,0.988604345772521,0.980445651883286,0.9750434826181978,0.9813644934246682,0.005574193795590357,4,False
4,10000,45,similarity_regression,2.0,,0.9963896186741114,0.9902139218767472,0.982881850617786,0.9898284637228815,0.005521254866855126,5,False
4,10000,45,ridge_regression,,0.01,0.3372340673158149,0.33415636861765824,0.2504064948470504,0.3072656435935079,0.040225117811702245,0,True
4,10000,45,ridge_regression,,0.1,0.3647692584190048,0.35534767861719485,0.2640582632135462,0.32805840008324866,0.04541809243752942,1,False
4,10000,45,ridge_regression,,1.0,0.5039847107494578,0.48344150295963995,0.41301864827120743,0.46681495399343503,0.03895328594263856,2,False
4,10000,45,ridge_regression,,10.0,0.8057425502969437,0.7610417869355943,0.7741957351013466,0.7803266907779616,0.01875688361470356,3,False
4,10000,45,ridge_regression,,100.0,0.9759550635554209,0.9627645832520945,0.9601819956744159,0.9663005474939771,0.006907710664400227,4,False
4,1000,46,similarity_regression,0.05,,0.7511090699468052,0.7041270224469103,0.6939712818456324,0.7164024580797826,0.024889039719740408,0,True
4,1000,46,similarity_regression,0.1,,0.8712546486556603,0.8356500031336631,0.8330189392913395,0.8466411970268877,0.01743745250979518,1,False
4,1000,46,similarity_regression,0.2,,0.9363539448811943,0.9162135986746504,0.910485492402492,0.9210176786527788,0.011093649737211858,2,False
4,1000,46,similarity_regression,0.5,,0.9767805607034428,0.966231177162029,0.9583818469549856,0.9671311949401525,0.007538155870862147,3,False
4,1000,46,similarity_regression,1.0,,0.9904492013165144,0.9830855319996343,0.9745260871370294,0.9826869401510594,0.0065066913194311935,4,False
4,1000,46,similarity_regression,2.0,,0.9973154960992565,0.9915364703798362,0.9826253808600341,0.9904924491130424,0.006042480546902723,5,False
4,1000,46,ridge_regression,,0.01,0.4586465869631086,0.4301631737638403,0.33248303885813113,0.4070975998616933,0.05402669551364272,0,False
4,1000,46,ridge_regression,,0.1,0.4089573932295086,0.3973889450232188,0.29545558492342633,0.3672673077253846,0.050997711695816114,1,True
4,1000,46,ridge_regression,,1.0,0.5159493424311405,0.5065421108846311,0.40328216883871293,0.47525787405149483,0.05103920458497483,2,False
4,1000,46,ridge_regression,,10.0,0.8191744099144175,0.7791452275382148,0.7603325777583652,0.7862174050703326,0.02453707499757052,3,False
4,1000,46,ridge_regression,,100.0,0.9789333042978239,0.967107026665299,0.9588573795777781,0.968299236846967,0.008239203528626268,4,False
4,2000,46,similarity_regression,0.05,,0.7284816112751323,0.6695948358184967,0.6649331633191088,0.6876698701375793,0.028920943491201074,0,True
4,2000,46,similarity_regression,0.1,,0.8577325417369656,0.8085630200307756,0.8177564488241311,0.8280173368639575,0.021344395575548767,1,False
4,2000,46,similarity_regression,0.2,,0.9290638951357995,0.9015188862529396,0.9023225277636401,0.9109684363841265,0.01279962709078032,2,False
4,2000,46,similarity_regression,0.5,,0.9737489729618978,0.9601460215210965,0.9550069209555372,0.9629673051461771,0.007907205967645055,3,False
4,2000,46,similarity_regression,1.0,,0.9889157599452694,0.9800154104139334,0.9728226112744196,0.980584593877874,0.006582316506987293,4,False
4,2000,46,similarity_regression,2.0,,0.9965445521737123,0.9899952629737737,0.9817698996212584,0.9894365715895814,0.006044650062025165,5,False
4,2000,46,ridge_regression,,0.01,0.3854957638668413,0.35367213575928297,0.26486084748197486,0.33467624903603305,0.0510478765284632,0,True
4,2000,46,ridge_regression,,0.1,0.39171344592791646,0.36813586288028294,0.2547713341536345,0.33820688098727797,0.05977788588970477,1,False
4,2000,46,ridge_regression,,1.0,0.506906194847171,0.48997469522334913,0.37626255662352953,0.4577144822313499,0.058008511207662726,2,False
4,2000,46,ridge_regression,,10.0,0.8076136172318659,0.7594283510137487,0.7491947081353929,0.7720788921270024,0.025471806346744574,3,False
4,2000,46,ridge_regression,,100.0,0.9764822851709959,0.9620535373687744,0.9560151011855514,0.9648503079084406,0.008586533998541626,4,False
4,5000,46,similarity_regression,0.05,,0.7227409361888505,0.6673781922907829,0.6654728488320574,0.6851973257705636,0.026558734857594444,0,True
4,5000,46,similarity_regression,0.1,,0.8537281019757393,0.8075986077541599,0.8173170024804176,0.8262145707367723,0.019855437541423424,1,False
4,5000,46,similarity_regression,0.2,,0.9267975184747518,0.9011556870088155,0.9018742023368627,0.9099424692734767,0.011921928779975536,2,False
4,5000,46,similarity_regression,0.5,,0.9727840025336392,0.9600302611934184,0.9547684388379849,0.9625275675216809,0.007563841087301642,3,False
4,5000,46,similarity_regression,1.0,,0.9884243379553772,0.9799623532893036,0.9726935333434308,0.9803600748627038,0.006428228904463485,4,False
4,5000,46,similarity_regression,2.0,,0.9962967026384869,0.9899699198825739,0.9817029258908813,0.9893231828039807,0.005975409697326717,5,False
