outer_fold,dimension,seed,head,temperature,ridge_alpha,inner_fold_1_mae,inner_fold_2_mae,inner_fold_3_mae,mean_inner_mae,std_inner_mae,frozen_candidate_order,selected
3,1000,42,similarity_regression,0.05,,0.6757490964952522,0.6718149030457846,0.6639328111754758,0.6704989369055041,0.004912906461648699,0,True
3,1000,42,similarity_regression,0.1,,0.8285852232780299,0.802138683027917,0.8171458592228912,0.8159565885096126,0.010829455093164691,1,False
3,1000,42,similarity_regression,0.2,,0.9147426517623322,0.891571578988737,0.9075701738920218,0.9046281348810302,0.00968560266672336,2,False
3,1000,42,similarity_regression,0.5,,0.9681241178812332,0.9500614491513052,0.9629803142666549,0.9603886270997312,0.007598360884216098,3,False
3,1000,42,similarity_regression,1.0,,0.9861248557734125,0.9702524509953546,0.9814989914182384,0.9792920993956685,0.006665137540920935,4,False
3,1000,42,similarity_regression,2.0,,0.9951549210837232,0.9804616896995563,0.9907533282480784,0.9887899796771192,0.0061570455758955325,5,False
3,1000,42,ridge_regression,,0.01,0.4160082630750512,0.3775384205359,0.3915953713434714,0.39504735165147414,0.015893800096933,0,False
3,1000,42,ridge_regression,,0.1,0.3947315276169977,0.34842206813670973,0.3408292719611415,0.36132762257161627,0.02382265438123375,1,True
3,1000,42,ridge_regression,,1.0,0.47897991513003824,0.464713955367053,0.44745098109598513,0.4637149505310254,0.012891002762333188,2,False
3,1000,42,ridge_regression,,10.0,0.7805414981200915,0.7327415115303464,0.7709736338368168,0.7614188811624182,0.02065074096324632,3,False
3,1000,42,ridge_regression,,100.0,0.9714528031709815,0.9509041397659866,0.9650498275403623,0.9624689234924434,0.008585169041681369,4,False
3,2000,42,similarity_regression,0.05,,0.6816491368308469,0.6672004812526771,0.7040159394540874,0.6842885191792037,0.015145279683354823,0,True
3,2000,42,similarity_regression,0.1,,0.8336211102736285,0.8056385368749168,0.8436978821674896,0.8276525097720118,0.016100653920172455,1,False
3,2000,42,similarity_regression,0.2,,0.9173558969998863,0.8937896856011791,0.9211699766679322,0.9107718530896659,0.012108738177691153,2,False
3,2000,42,similarity_regression,0.5,,0.9691836794729094,0.9510423239413534,0.9684307963333085,0.9628855999158571,0.008380099347528324,3,False
3,2000,42,similarity_regression,1.0,,0.9866558250476988,0.9707557320446368,0.9842203825677581,0.980543979886698,0.0069923859486103355,4,False
3,2000,42,similarity_regression,2.0,,0.9954205663793819,0.9807162226090471,0.9921125343053623,0.9894164410979305,0.006298471791708212,5,False
3,2000,42,ridge_regression,,0.01,0.3351901258741106,0.30189807768221255,0.30737465288903976,0.31482095214845435,0.014575679462686791,0,True
3,2000,42,ridge_regression,,0.1,0.35603780506037863,0.2919171353181203,0.31402203330287226,0.32065899122712377,0.026594510460057404,1,False
3,2000,42,ridge_regression,,1.0,0.4628725562776838,0.44903901992020784,0.4655180308553908,0.4591432023510942,0.0072259029831478324,2,False
3,2000,42,ridge_regression,,10.0,0.7847444149626404,0.7388046483198801,0.800067870705216,0.7745389779959121,0.026030863886550477,3,False
3,2000,42,ridge_regression,,100.0,0.9723468808566823,0.9518669865749501,0.9700604544745551,0.9647581073020625,0.009163066502758516,4,False
3,5000,42,similarity_regression,0.05,,0.6867224908302607,0.6666134597060377,0.7036794981616329,0.6856718162326438,0.01515037380243963,0,True
3,5000,42,similarity_regression,0.1,,0.8375992827162118,0.8031283643018083,0.8436992762493962,0.8281423077558054,0.017861980211537697,1,False
3,5000,42,similarity_regression,0.2,,0.9194259083697661,0.8923913748951423,0.9212536074288207,0.911023630231243,0.013196106121247981,2,False
3,5000,42,similarity_regression,0.5,,0.970020207170142,0.950456045232107,0.968480755407667,0.9629856692699721,0.008882045065934232,3,False
3,5000,42,similarity_regression,1.0,,0.987074387684751,0.9704589789783652,0.9842479582355937,0.9805937749662367,0.0072586841389973315,4,False
3,5000,42,similarity_regression,2.0,,0.9956298053742281,0.9805670333317948,0.992126961189296,0.9894412666317729,0.00643591443090043,5,False
3,5000,42,ridge_regression,,0.01,0.3239018195817451,0.26135149598121643,0.32056354924484537,0.30193895493593564,0.02873200747727544,0,True
3,5000,42,ridge_regression,,0.1,0.3360250567187782,0.2838271304413124,0.3358600713588573,0.3185707528396493,0.02456754333208634,1,False
3,5000,42,ridge_regression,,1.0,0.45253033197226644,0.45084234409862095,0.4722622599866655,0.4585449786858509,0.00972403141636398,2,False
3,5000,42,ridge_regression,,10.0,0.787663918583333,0.7373840875095792,0.800631441451885,0.7752264825149324,0.027277271456195802,3,False
3,5000,42,ridge_regression,,100.0,0.9730824262154203,0.9514291705908599,0.9702082673708597,0.9649066213923799,0.009601960124422087,4,False
3,10000,42,similarity_regression,0.05,,0.6880865423139585,0.662765777080704,0.7203756511259729,0.6904093235068784,0.023576413089223622,0,True
3,10000,42,similarity_regression,0.1,,0.8381121743120212,0.8012362023789563,0.8516046393387909,0.8303176720099228,0.02128865989280477,1,False
3,10000,42,similarity_regression,0.2,,0.9196282176416649,0.8915425603860493,0.9251401244224181,0.9121036341500441,0.01471198139468316,2,False
3,10000,42,similarity_regression,0.5,,0.9700872399689471,0.9501461814600153,0.9700101088073042,0.9634145100787556,0.009382177982934278,3,False
3,10000,42,similarity_regression,1.0,,0.9871055111916949,0.9703092054382859,0.9850075966858183,0.9808074377719329,0.007472615468804169,4,False
3,10000,42,similarity_regression,2.0,,0.9956447600227134,0.9804934335575893,0.9925054394052202,0.9895478776618409,0.006529474303118002,5,False
3,10000,42,ridge_regression,,0.01,0.3163389889132075,0.251485604930807,0.32298496475926153,0.29693651953442535,0.032252973790186004,0,True
3,10000,42,ridge_regression,,0.1,0.33007728352266197,0.2845030669812803,0.34279705418480766,0.31912580156291664,0.025026631866303585,1,False
3,10000,42,ridge_regression,,1.0,0.44939575475804944,0.44771328899595475,0.487115834598188,0.4614082927840641,0.018190949257874622,2,False
3,10000,42,ridge_regression,,10.0,0.786895717893328,0.7361895596539533,0.809699418368163,0.7775948986384814,0.03072245390757126,3,False
3,10000,42,ridge_regression,,100.0,0.9731596477893221,0.9511603448126051,0.9716704642331159,0.9653301522783476,0.010037994475265093,4,False
