outer_fold,dimension,seed,head,temperature,ridge_alpha,inner_fold_1_mae,inner_fold_2_mae,inner_fold_3_mae,mean_inner_mae,std_inner_mae,frozen_candidate_order,selected
5,5000,46,similarity_regression,2.0,,0.9828508826687936,0.9915318602926811,0.9886292505902998,0.9876706645172583,0.0036082321221692516,5,False
5,5000,46,ridge_regression,,0.01,0.23753820856412253,0.32154231932428146,0.3538199850806483,0.30430017098968415,0.04901245859883659,0,True
5,5000,46,ridge_regression,,0.1,0.25872875849405924,0.31940969824790955,0.3725507656733195,0.3168964074717628,0.046501611459339,1,False
5,5000,46,ridge_regression,,1.0,0.40812624593575797,0.4292295829013542,0.4838830420264491,0.4404129569545204,0.03192255137977344,2,False
5,5000,46,ridge_regression,,10.0,0.7682373444239299,0.7722563434530187,0.7374762064880795,0.759323298121676,0.015535113945167925,3,False
5,5000,46,ridge_regression,,100.0,0.9595512171586354,0.9674105666301869,0.956967051382418,0.9613096117237467,0.004441149721078618,4,False
5,10000,46,similarity_regression,0.05,,0.6964142761713845,0.7137012079066669,0.6444004007978721,0.6848386282919745,0.029452189328397573,0,True
5,10000,46,similarity_regression,0.1,,0.8335741057572129,0.8480258095048021,0.7902005097906666,0.8239334750175605,0.024571631916380704,1,False
5,10000,46,similarity_regression,0.2,,0.910477129163246,0.921973248597297,0.8920570087442875,0.9081691288349435,0.012321809955583685,2,False
5,10000,46,similarity_regression,0.5,,0.9587581592086132,0.9683540155957888,0.9563634271781095,0.9611585339941705,0.005181048927511416,3,False
5,10000,46,similarity_regression,1.0,,0.975149087760904,0.9841113447688792,0.9781303387162646,0.9791302570820158,0.0037265167134000613,4,False
5,10000,46,similarity_regression,2.0,,0.9833929782750237,0.9920400362967904,0.9890548327244725,0.9881626157654289,0.0035860787716254163,5,False
5,10000,46,ridge_regression,,0.01,0.23327025373776752,0.31129757121757223,0.3487024925373219,0.2977567724975539,0.048087873461344174,0,True
5,10000,46,ridge_regression,,0.1,0.2546091785033544,0.3183078578224889,0.37324535846710205,0.3153874649309818,0.04847702081108982,1,False
5,10000,46,ridge_regression,,1.0,0.4204313317934672,0.44440392984284294,0.4923898599765919,0.4524083738709674,0.029917227898764512,2,False
5,10000,46,ridge_regression,,10.0,0.7804455697536469,0.7850848789568301,0.7452163155432101,0.7702489214178957,0.017801766113295103,3,False
5,10000,46,ridge_regression,,100.0,0.9614853819211324,0.9693126281102499,0.9585732751422458,0.9631237617245426,0.004534801857340747,4,False
