outer_fold,dimension,seed,levels,feature_k,test_rows,similarity_temperature,ridge_alpha,classification_accuracy,classification_balanced_accuracy,classification_macro_f1,classification_weighted_f1,classification_severe_error_rate,classification_confusion_true_0_pred_0,classification_confusion_true_0_pred_1,classification_confusion_true_0_pred_2,classification_confusion_true_0_pred_3,classification_confusion_true_1_pred_0,classification_confusion_true_1_pred_1,classification_confusion_true_1_pred_2,classification_confusion_true_1_pred_3,classification_confusion_true_2_pred_0,classification_confusion_true_2_pred_1,classification_confusion_true_2_pred_2,classification_confusion_true_2_pred_3,classification_confusion_true_3_pred_0,classification_confusion_true_3_pred_1,classification_confusion_true_3_pred_2,classification_confusion_true_3_pred_3,similarity_mae_raw,similarity_mae_bounded,similarity_rmse_bounded,similarity_r2_bounded,similarity_spearman_bounded,ridge_mae_raw,ridge_mae_bounded,ridge_rmse_bounded,ridge_r2_bounded,ridge_spearman_bounded
3,1000,42,51,50,84,0.05,0.1,0.7976190476190477,0.7976190476190477,0.796095571095571,0.7960955710955712,0.023809523809523808,15,6,0,0,2,15,3,1,1,2,16,2,0,0,0,21,0.6904538014580464,0.6904538014580464,0.7898401443688868,0.5009220370746688,0.8558933666742525,0.3338689287258421,0.28776588690714416,0.4310818072428143,0.8513347803714153,0.9159618870578473
3,1000,43,51,50,84,0.05,0.1,0.75,0.75,0.7458633453381351,0.7458633453381353,0.011904761904761904,15,6,0,0,3,16,2,0,1,6,11,3,0,0,0,21,0.7097413145906475,0.7097413145906475,0.8143798250087989,0.4694284004949104,0.786069331116938,0.3634277534564153,0.3525731053879452,0.4741553011351127,0.8201414003243765,0.8954798721187441
3,1000,44,51,50,84,0.05,0.1,0.8452380952380952,0.8452380952380952,0.841314953549534,0.841314953549534,0.023809523809523808,19,2,0,0,1,17,2,1,1,3,14,3,0,0,0,21,0.7087812014012105,0.7087812014012105,0.8048977537740541,0.4817116847755857,0.8659936988617887,0.3465212720889429,0.31525675176263296,0.4280090719561804,0.8534465874585674,0.9212413079842553
3,1000,45,51,50,84,0.05,0.1,0.8095238095238095,0.8095238095238095,0.8068866643829533,0.8068866643829534,0.03571428571428571,15,5,0,1,2,16,2,1,1,1,16,3,0,0,0,21,0.69665832146235,0.69665832146235,0.8030729305959516,0.4840590945152239,0.8168094725572652,0.39236519569390277,0.3736248044305684,0.5022588503844886,0.7981888377683615,0.8862840998948031
3,1000,46,51,50,84,0.05,0.1,0.8333333333333334,0.8333333333333333,0.8302378729528923,0.8302378729528922,0.011904761904761904,18,3,0,0,1,17,3,0,1,3,14,3,0,0,0,21,0.7168717079202375,0.7168717079202375,0.8133443082937388,0.4707768289329436,0.8435973100981217,0.32537341702146483,0.28780574105807893,0.4017298870412757,0.8708904782862431,0.9257956779231488
3,2000,42,51,50,84,0.05,0.01,0.8214285714285714,0.8214285714285714,0.8185047720042419,0.8185047720042418,0.023809523809523808,17,4,0,0,2,15,3,1,1,1,16,3,0,0,0,21,0.6935802221957582,0.6935802221957582,0.7930918297092548,0.49680427971874097,0.8339361227883045,0.357438899586495,0.27271465729844335,0.4127222113125921,0.8637283010313952,0.92708688828117
3,2000,43,51,50,84,0.05,0.01,0.8214285714285714,0.8214285714285714,0.8155237421939436,0.8155237421939437,0.023809523809523808,19,2,0,0,0,17,3,1,1,5,12,3,0,0,0,21,0.7001299903536424,0.7001299903536424,0.8021855853889659,0.48519862927532975,0.8005611120816636,0.3230161336400427,0.2847921835949056,0.3996705614095733,0.8722107538740452,0.9248261018945069
3,2000,44,51,50,84,0.05,0.01,0.8571428571428571,0.8571428571428572,0.8542747572070121,0.8542747572070122,0.023809523809523808,19,2,0,0,2,17,1,1,1,2,15,3,0,0,0,21,0.7079064398576046,0.7079064398576046,0.8096925907333147,0.47551832680925843,0.8282272393779581,0.3401790859151535,0.29871778739513893,0.43873076205076667,0.8460122547442828,0.9142362556739386
3,2000,45,51,50,84,0.05,0.1,0.8690476190476191,0.8690476190476191,0.8672852598091199,0.8672852598091199,0.023809523809523808,19,2,0,0,0,17,3,1,1,1,16,3,0,0,0,21,0.7063204186785413,0.7063204186785413,0.8101562534992252,0.4749174759328795,0.8326186881551477,0.33305389041962447,0.3139481810951023,0.4476645936221972,0.8396771292936585,0.8982286282573001
3,2000,46,51,50,84,0.05,0.01,0.8333333333333334,0.8333333333333333,0.8312548562548563,0.8312548562548562,0.03571428571428571,18,2,1,0,0,18,2,1,1,3,14,3,0,0,1,20,0.705901898440372,0.705901898440372,0.8060397812195079,0.48023989687328617,0.8321795432774288,0.3267264521371721,0.26578921667728606,0.38563090427260016,0.8810310445359173,0.9381853618043337
