outer_fold,inner_fold,dimension,levels,k,effective_k,seed,train_rows,validation_rows,train_subjects,validation_subjects,subject_overlap_count,preprocessing_seconds,encoding_seconds,prototype_training_seconds,inference_seconds,model_bytes,codebook_hashes,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3
4,2,2000,21,200,200,42,227,108,19,9,0,0.042992600006982684,1.1377852000005078,0.0007217999955173582,0.0005114999949000776,537152,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6964354794142028,0.7037037037037037,0.7037037037037037,0.08333333333333333,0.6296296296296297,0.6666666666666666,0.5185185185185185,1.0
4,2,5000,21,200,200,42,227,108,19,9,0,0.042992600006982684,1.1377852000005078,0.001622800002223812,0.0023604000016348436,1251152,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6859929910909784,0.6944444444444444,0.6944444444444444,0.08333333333333333,0.5925925925925926,0.5925925925925926,0.5925925925925926,1.0
4,2,2000,21,all,1456,42,227,108,19,9,0,0.042992600006982684,7.812834600001224,0.0007178999949246645,0.0005087000026833266,3069248,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5235598514217501,0.537037037037037,0.5370370370370371,0.12962962962962962,0.3333333333333333,0.48148148148148145,0.4444444444444444,0.8888888888888888
4,2,5000,21,all,1456,42,227,108,19,9,0,0.042992600006982684,7.812834600001224,0.0015914999967208132,0.002474699998856522,7551248,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5732716520903247,0.5925925925925926,0.5925925925925926,0.09259259259259259,0.2962962962962963,0.6296296296296297,0.48148148148148145,0.9629629629629629
4,2,2000,51,50,50,42,227,108,19,9,0,0.042992600006982684,0.2862961999926483,0.0008320000051753595,0.0006880000000819564,294752,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7732451923076924,0.7777777777777777,0.7777777777777778,0.046296296296296294,0.7407407407407407,0.6296296296296297,0.7407407407407407,1.0
4,2,5000,51,50,50,42,227,108,19,9,0,0.042992600006982684,0.2862961999926483,0.0016359000001102686,0.002380199992330745,648752,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7918669871794872,0.7962962962962963,0.7962962962962963,0.046296296296296294,0.7777777777777778,0.6296296296296297,0.7777777777777778,1.0
4,2,2000,51,100,100,42,227,108,19,9,0,0.042992600006982684,0.5533355999941705,0.0007314000104088336,0.00048580000293441117,395552,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6455984451359105,0.6574074074074074,0.6574074074074074,0.09259259259259259,0.5185185185185185,0.5925925925925926,0.5185185185185185,1.0
4,2,5000,51,100,100,42,227,108,19,9,0,0.042992600006982684,0.5533355999941705,0.0015863000007811934,0.0019763999880524352,899552,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6327307470884619,0.6481481481481481,0.6481481481481481,0.10185185185185185,0.4074074074074074,0.6296296296296297,0.5555555555555556,1.0
4,2,2000,51,200,200,42,227,108,19,9,0,0.042992600006982684,1.0952408000011928,0.0005922000127611682,0.000404200007324107,597152,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7149045729402872,0.7222222222222222,0.7222222222222222,0.07407407407407407,0.6296296296296297,0.5555555555555556,0.7407407407407407,0.9629629629629629
4,2,5000,51,200,200,42,227,108,19,9,0,0.042992600006982684,1.0952408000011928,0.0015981999895302579,0.00223349999578204,1401152,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7273816760746852,0.7314814814814815,0.7314814814814815,0.08333333333333333,0.6296296296296297,0.6296296296296297,0.6666666666666666,1.0
4,2,2000,51,all,1456,42,227,108,19,9,0,0.042992600006982684,7.835813999990933,0.0007064999954309314,0.0004932000010740012,3129248,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.44798001033473944,0.4629629629629629,0.46296296296296297,0.1388888888888889,0.4444444444444444,0.2962962962962963,0.2962962962962963,0.8148148148148148
4,2,5000,51,all,1456,42,227,108,19,9,0,0.042992600006982684,7.835813999990933,0.0015839999978197739,0.002113800001097843,7701248,"{""identity_codebook_sha256"": ""369c506241402a1b22b8835258a42e5012f853c05b941e25d3c9e795dc82adb9"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5529008029008029,0.5648148148148148,0.5648148148148148,0.1111111111111111,0.4074074074074074,0.4074074074074074,0.5555555555555556,0.8888888888888888
4,3,2000,21,50,50,42,227,108,19,9,0,0.04638710001017898,0.2804350000078557,0.0009384000004502013,0.001315799992880784,240224,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7741650332449364,0.7776251526251526,0.7777777777777778,0.018518518518518517,0.7692307692307693,0.7857142857142857,0.5555555555555556,1.0
4,3,5000,21,50,50,42,227,108,19,9,0,0.04638710001017898,0.2804350000078557,0.002147099992725998,0.003018200004589744,504224,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8503953595957439,0.8517246642246642,0.8518518518518519,0.027777777777777776,0.8076923076923077,0.8214285714285714,0.7777777777777778,1.0
4,3,2000,21,100,100,42,227,108,19,9,0,0.04638710001017898,0.5567159000056563,0.0008710999973118305,0.0020986000017728657,341024,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7438263485728108,0.7591320716320716,0.7592592592592593,0.037037037037037035,0.8076923076923077,0.8214285714285714,0.4074074074074074,1.0
4,3,5000,21,100,100,42,227,108,19,9,0,0.04638710001017898,0.5567159000056563,0.0018176000012317672,0.0027603000053204596,755024,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.748234552332913,0.7587759462759462,0.7592592592592593,0.018518518518518517,0.7692307692307693,0.8214285714285714,0.4444444444444444,1.0
4,3,2000,21,200,200,42,227,108,19,9,0,0.04638710001017898,1.1157144000026165,0.0007498999912058935,0.0009639000054448843,542624,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6900390099542641,0.7045685795685795,0.7037037037037037,0.037037037037037035,0.8076923076923077,0.7142857142857143,0.37037037037037035,0.9259259259259259
4,3,5000,21,200,200,42,227,108,19,9,0,0.04638710001017898,1.1157144000026165,0.002016300000832416,0.0025470000109635293,1256624,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7538961038961038,0.7691290191290191,0.7685185185185185,0.037037037037037035,0.9230769230769231,0.8571428571428571,0.4074074074074074,0.8888888888888888
4,3,2000,21,all,1627,42,227,108,19,9,0,0.04638710001017898,10.352731899998616,0.0007961000083014369,0.0011913000053027645,3419456,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5640095660905873,0.5675620675620675,0.5648148148148148,0.08333333333333333,0.6538461538461539,0.35714285714285715,0.48148148148148145,0.7777777777777778
4,3,5000,21,all,1627,42,227,108,19,9,0,0.04638710001017898,10.352731899998616,0.001639699999941513,0.003034499997738749,8414456,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5750011892869036,0.5871489621489622,0.5833333333333334,0.05555555555555555,0.7692307692307693,0.35714285714285715,0.4444444444444444,0.7777777777777778
4,3,2000,51,50,50,42,227,108,19,9,0,0.04638710001017898,0.3133199000003515,0.0007078000053297728,0.0008524000004399568,300224,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.887648249497153,0.8898300773300774,0.8888888888888888,0.027777777777777776,0.9230769230769231,0.8214285714285714,0.8148148148148148,1.0
4,3,5000,51,50,50,42,227,108,19,9,0,0.04638710001017898,0.3133199000003515,0.0015996000001905486,0.001991700002690777,654224,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8783889902378937,0.8802146927146927,0.8796296296296297,0.027777777777777776,0.8846153846153846,0.8214285714285714,0.8148148148148148,1.0
4,3,2000,51,100,100,42,227,108,19,9,0,0.04638710001017898,0.6201000000000931,0.0007107999990694225,0.000833099998999387,401024,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7769189383070301,0.7865791615791615,0.7870370370370371,0.027777777777777776,0.8076923076923077,0.8571428571428571,0.48148148148148145,1.0
4,3,5000,51,100,100,42,227,108,19,9,0,0.04638710001017898,0.6201000000000931,0.001594500005012378,0.0019694000075105578,905024,"{""identity_codebook_sha256"": ""844db8ff7545fd6417bb4a93675f7caffa125b6836b05d5857d2d7e11cec58c1"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8092314935535274,0.8150437525437525,0.8148148148148148,0.027777777777777776,0.8461538461538461,0.8214285714285714,0.5925925925925926,1.0
