outer_fold,inner_fold,dimension,levels,k,effective_k,seed,train_rows,validation_rows,train_subjects,validation_subjects,subject_overlap_count,preprocessing_seconds,encoding_seconds,prototype_training_seconds,inference_seconds,model_bytes,codebook_hashes,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3
3,1,2000,21,50,50,42,216,119,18,10,0,0.04082609999750275,0.27514629998768214,0.0006964999920455739,0.013571999996202067,240224,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7545636042056465,0.7626436781609195,0.7647058823529411,0.008403361344537815,0.8666666666666667,0.6666666666666666,0.5172413793103449,1.0
3,1,5000,21,50,50,42,216,119,18,10,0,0.04082609999750275,0.27514629998768214,0.0015608000103384256,0.002106100000673905,504224,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7839142448150737,0.7887931034482758,0.7899159663865546,0.01680672268907563,0.8333333333333334,0.6666666666666666,0.6551724137931034,1.0
3,1,2000,21,100,100,42,216,119,18,10,0,0.04082609999750275,0.5439332999958424,0.000756800000090152,0.0008684000058565289,341024,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7231060606060606,0.7293103448275862,0.7310924369747899,0.03361344537815126,0.7333333333333333,0.6666666666666666,0.5172413793103449,1.0
3,1,5000,21,100,100,42,216,119,18,10,0,0.04082609999750275,0.5439332999958424,0.0026448999997228384,0.002352199997403659,755024,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7657789345246295,0.771551724137931,0.773109243697479,0.025210084033613446,0.8,0.7,0.5862068965517241,1.0
3,1,2000,21,200,200,42,216,119,18,10,0,0.04082609999750275,1.0792428999993717,0.0005686000076821074,0.0007920999923953786,542624,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7067790195418309,0.7126436781609196,0.7142857142857143,0.01680672268907563,0.7333333333333333,0.6,0.5172413793103449,1.0
3,1,5000,21,200,200,42,216,119,18,10,0,0.04082609999750275,1.0792428999993717,0.0015940000012051314,0.0024172999983420596,1256624,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7154825653036078,0.7212643678160919,0.7226890756302521,0.01680672268907563,0.7333333333333333,0.6,0.5517241379310345,1.0
3,1,2000,21,all,1627,42,216,119,18,10,0,0.04082609999750275,8.87390379999124,0.0007036000024527311,0.001124400005210191,3419456,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.5863319828905271,0.6100574712643678,0.6134453781512605,0.058823529411764705,0.6,0.7666666666666667,0.20689655172413793,0.8666666666666667
3,1,5000,21,all,1627,42,216,119,18,10,0,0.04082609999750275,8.87390379999124,0.0015405999874928966,0.0028645999991567805,8414456,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""b688dfaa8d4bcadbca58f6ad34df3d5e8c11cf772266c4725995b12f41d5b215"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.6140844058111712,0.6514367816091954,0.6554621848739496,0.01680672268907563,0.5333333333333333,0.9,0.1724137931034483,1.0
3,1,2000,51,50,50,42,216,119,18,10,0,0.04082609999750275,0.2729607999935979,0.0007306000043172389,0.0008016999927349389,300224,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8175934975510902,0.8224137931034483,0.8235294117647058,0.025210084033613446,0.9333333333333333,0.6666666666666666,0.6896551724137931,1.0
3,1,5000,51,50,50,42,216,119,18,10,0,0.04082609999750275,0.2729607999935979,0.0015503000031458214,0.0024007999891182408,654224,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.8356327337670622,0.839367816091954,0.8403361344537815,0.01680672268907563,0.9333333333333333,0.7,0.7241379310344828,1.0
3,1,2000,51,100,100,42,216,119,18,10,0,0.04082609999750275,0.5455164999875706,0.0006701999955112115,0.0009279999940190464,401024,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7743766287609571,0.7798850574712644,0.7815126050420168,0.025210084033613446,0.8333333333333334,0.7,0.5862068965517241,1.0
3,1,5000,51,100,100,42,216,119,18,10,0,0.04082609999750275,0.5455164999875706,0.001530800000182353,0.0024174999998649582,905024,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7932397890396522,0.7974137931034483,0.7983193277310925,0.01680672268907563,0.8333333333333334,0.6666666666666666,0.6896551724137931,1.0
3,1,2000,51,200,200,42,216,119,18,10,0,0.04082609999750275,1.1053697999886936,0.0005616999987978488,0.0007584999984828755,602624,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7241634920244796,0.7298850574712643,0.7310924369747899,0.025210084033613446,0.7,0.6333333333333333,0.5862068965517241,1.0
3,1,5000,51,200,200,42,216,119,18,10,0,0.04082609999750275,1.1053697999886936,0.0012722999963443726,0.0020061999966856092,1406624,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.7242920419070658,0.7298850574712643,0.7310924369747899,0.03361344537815126,0.7,0.6333333333333333,0.5862068965517241,1.0
3,1,2000,51,all,1627,42,216,119,18,10,0,0.04082609999750275,8.708223599998746,0.0005874999915249646,0.0007806000066921115,3479456,"{""identity_codebook_sha256"": ""7ac417ff34022a725ed862c578743daa2ad18d556369b6c17655b66976232aa8"", ""level_codebook_sha256"": ""42ff272813ff05401b57eaec902c01c74e93bf685811652e949e7f5108c88a2b"", ""tie_vector_sha256"": ""46125906026eeb688d5155235c7e575e7b51d78c831a1a486e205cdb6456745c""}",0.49169500576150194,0.5261494252873564,0.5294117647058824,0.08403361344537816,0.6,0.5,0.13793103448275862,0.8666666666666667
