outer_fold,seed,selected_k,selected_n_estimators,selected_max_depth,selected_max_features,selected_min_samples_leaf,best_inner_bounded_mae,mae_raw,mae_bounded,rmse_raw,rmse_bounded,r2_raw,r2_bounded,spearman_raw,spearman_bounded,fit_time_seconds,prediction_time_seconds
5,42,all,500,,0.3,1,0.20858950617283947,0.10096385542168676,0.10096385542168676,0.15566661936825818,0.15566661936825818,0.9807988368990108,0.9807988368990108,0.9683149393347951,0.9683149393347951,1.928613399999449,0.07161830000404734
5,43,all,500,,0.3,1,0.20858950617283947,0.10115662650602407,0.10115662650602407,0.1555585350642172,0.1555585350642172,0.9808254916034046,0.9808254916034046,0.9683301845876491,0.9683301845876491,1.955780299991602,0.07671229999687057
5,44,all,500,,0.3,1,0.20858950617283947,0.09927710843373488,0.09927710843373488,0.15465250592978258,0.15465250592978258,0.9810481996779388,0.9810481996779388,0.9683251027566904,0.9683251027566904,2.427306999990833,0.09017720000701956
5,45,all,500,,0.3,1,0.20858950617283947,0.09727710843373491,0.09727710843373491,0.15243991508408605,0.15243991508408605,0.9815866017943409,0.9815866017943409,0.9683403484895989,0.9683403484895989,2.136790000004112,0.10189309999987017
5,46,all,500,,0.3,1,0.20858950617283947,0.10571084337349394,0.10571084337349394,0.16373604971387215,0.16373604971387215,0.9787565442834139,0.9787565442834139,0.9683352664986179,0.9683352664986179,2.2244960999960313,0.08520670000871178
