outer_fold,seed,selected_k,selected_n_estimators,selected_learning_rate,selected_max_depth,best_inner_bounded_mae,mae_raw,mae_bounded,rmse_raw,rmse_bounded,r2_raw,r2_bounded,spearman_raw,spearman_bounded,fit_time_seconds,prediction_time_seconds
5,42,all,300,0.03,3,0.16558823109462864,0.06325421568310095,0.05833607124636622,0.10644101445456117,0.10470227920987468,0.9910225176712835,0.9913134200672838,0.9682742888472,0.9691646889478477,23.810957299996517,0.009846400003880262
5,43,all,300,0.03,3,0.16558823109462864,0.05796745743739535,0.054036119051455875,0.09895607954769992,0.09787774775719954,0.9922407184465452,0.9924089040024171,0.9682742888472,0.9690628045977756,23.794837100009318,0.0100897999946028
5,44,all,300,0.03,3,0.16558823109462864,0.061267289304051654,0.05733179092528604,0.10288780855183854,0.10156600802305914,0.9916118848616627,0.9918260248093209,0.9682742888472,0.9688031448728088,23.856555799997295,0.009779200001503341
5,45,all,300,0.03,3,0.16558823109462864,0.06143372731554217,0.05697509895423841,0.10173675219935056,0.10042357163356613,0.9917985189179356,0.9920088758945947,0.9682742888472,0.9692920895873894,23.84192130000156,0.009742100010043941
5,46,all,300,0.03,3,0.16558823109462864,0.06138219462597084,0.0572611286861473,0.10239941457408393,0.10106102713165048,0.9916913302640743,0.9919071039026243,0.9682742888472,0.9690628045977756,23.78433719999157,0.009848999994574115
