outer_fold,dimension,seed,preprocessing_seconds,preprocessing_reused,inner_selection_seconds,outer_training_encoding_seconds,outer_training_fit_seconds,checkpoint_reused,outer_test_inference_seconds,fold_elapsed_seconds
1,1000,42,0.08438080000632908,False,0.5955467250023503,0.13205507500242675,0.005906199992750771,False,0.0019089000124949962,18.042451699991943
1,2000,42,0.08438080000632908,False,0.5955467250023503,0.13205507500242675,0.009620500000892207,False,0.0027837000088766217,18.042451699991943
1,5000,42,0.08438080000632908,False,0.5955467250023503,0.13205507500242675,0.03780700000061188,False,0.005167600000277162,18.042451699991943
1,10000,42,0.08438080000632908,False,0.5955467250023503,0.13205507500242675,0.06634669999766629,False,0.009500100000877865,18.042451699991943
1,1000,43,0.08438080000632908,False,0.5780197000021872,0.13318647500273073,0.005929699997068383,False,0.002868100011255592,18.042451699991943
1,2000,43,0.08438080000632908,False,0.5780197000021872,0.13318647500273073,0.009727800003020093,False,0.0021604999928968027,18.042451699991943
1,5000,43,0.08438080000632908,False,0.5780197000021872,0.13318647500273073,0.03981589998875279,False,0.006110499991336837,18.042451699991943
1,10000,43,0.08438080000632908,False,0.5780197000021872,0.13318647500273073,0.06646499999624211,False,0.010178699987591244,18.042451699991943
1,1000,44,0.08438080000632908,False,0.5862875749990053,0.13156244999845512,0.005776099991635419,False,0.003071700004511513,18.042451699991943
1,2000,44,0.08438080000632908,False,0.5862875749990053,0.13156244999845512,0.0148536999913631,False,0.0033322000090265647,18.042451699991943
1,5000,44,0.08438080000632908,False,0.5862875749990053,0.13156244999845512,0.038063800006057136,False,0.005613400004222058,18.042451699991943
1,10000,44,0.08438080000632908,False,0.5862875749990053,0.13156244999845512,0.06546899999375455,False,0.010407699999632314,18.042451699991943
1,1000,45,0.08438080000632908,False,0.5954160500004946,0.13090904999990016,0.006140700003015809,False,0.0027378000086173415,18.042451699991943
1,2000,45,0.08438080000632908,False,0.5954160500004946,0.13090904999990016,0.015720900002634153,False,0.0021198000031290576,18.042451699991943
1,5000,45,0.08438080000632908,False,0.5954160500004946,0.13090904999990016,0.03664770000614226,False,0.006001799993100576,18.042451699991943
1,10000,45,0.08438080000632908,False,0.5954160500004946,0.13090904999990016,0.06479650000983384,False,0.009111399995163083,18.042451699991943
1,1000,46,0.08438080000632908,False,0.6040847999975085,0.13031457499891985,0.0064827000023797154,False,0.00302469999587629,18.042451699991943
1,2000,46,0.08438080000632908,False,0.6040847999975085,0.13031457499891985,0.010031600002548657,False,0.002726800012169406,18.042451699991943
1,5000,46,0.08438080000632908,False,0.6040847999975085,0.13031457499891985,0.03928750001068693,False,0.005103799994685687,18.042451699991943
1,10000,46,0.08438080000632908,False,0.6040847999975085,0.13031457499891985,0.0645762000058312,False,0.009624699989217333,18.042451699991943
