variant,outer_fold,inner_fold,candidate_id,dimension,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
onlinehd,4,2,candidate_005,2000,3,0.05,0.0,51,50,42,0.57756453249411,0.6111111111111112,0.6111111111111112,0.1111111111111111,0.2222222222222222,0.7037037037037037,0.5185185185185185,1.0,0.046632899990072474,0.0004154999915044755,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":3,""updates"":287}"
onlinehd,4,3,candidate_005,2000,3,0.05,0.0,51,50,42,0.4196428571428571,0.4871031746031746,0.48148148148148145,0.2037037037037037,1.0,0.39285714285714285,0.0,0.5555555555555556,0.046253399981651455,0.0004301000153645873,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":3,""updates"":343}"
onlinehd,4,1,candidate_006,2000,3,0.05,0.1,51,50,42,0.5815354354908108,0.6477011494252873,0.6470588235294118,0.10084033613445378,1.0,0.0,0.7241379310344828,0.8666666666666667,0.04592629999388009,0.00047149998135864735,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":3,""updates"":456}"
onlinehd,4,2,candidate_006,2000,3,0.05,0.1,51,50,42,0.6408044437831673,0.6574074074074073,0.6574074074074074,0.027777777777777776,0.6296296296296297,0.8148148148148148,0.2222222222222222,0.9629629629629629,0.04758220000076108,0.00039679999463260174,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":3,""updates"":442}"
onlinehd,4,3,candidate_006,2000,3,0.05,0.1,51,50,42,0.699056067180006,0.7582671957671958,0.75,0.009259259259259259,1.0,0.10714285714285714,0.9259259259259259,1.0,0.04799030002322979,0.0003972999984398484,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":3,""updates"":471}"
onlinehd,4,1,candidate_007,2000,3,0.1,0.0,51,50,42,0.5920807453416149,0.6241379310344828,0.6218487394957983,0.07563025210084033,0.16666666666666666,0.9,0.896551724137931,0.5333333333333333,0.04333429998951033,0.00045009999303147197,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":3,""updates"":301}"
onlinehd,4,2,candidate_007,2000,3,0.1,0.0,51,50,42,0.6545912759418842,0.6574074074074074,0.6574074074074074,0.027777777777777776,0.3333333333333333,0.7777777777777778,0.7037037037037037,0.8148148148148148,0.0450041999865789,0.0003887000202666968,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":3,""updates"":294}"
onlinehd,4,3,candidate_007,2000,3,0.1,0.0,51,50,42,0.6639880952380952,0.7116402116402116,0.7037037037037037,0.05555555555555555,1.0,0.14285714285714285,0.7037037037037037,1.0,0.04555229999823496,0.0003932999970857054,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":3,""updates"":335}"
onlinehd,4,1,candidate_008,2000,3,0.1,0.1,51,50,42,0.7718333369069502,0.7646551724137932,0.7647058823529411,0.06722689075630252,0.7666666666666667,0.7,0.7586206896551724,0.8333333333333334,0.04591379998601042,0.00045690001570619643,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":3,""updates"":459}"
onlinehd,4,2,candidate_008,2000,3,0.1,0.1,51,50,42,0.7112030632411067,0.7222222222222222,0.7222222222222222,0.046296296296296294,0.6296296296296297,0.8148148148148148,0.4444444444444444,1.0,0.04737010001554154,0.0004090000002179295,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":3,""updates"":433}"
onlinehd,4,3,candidate_008,2000,3,0.1,0.1,51,50,42,0.5849003735990037,0.6851851851851851,0.6759259259259259,0.027777777777777776,1.0,0.0,0.7407407407407407,1.0,0.048994599987054244,0.00040699998498894274,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":3,""updates"":478}"
onlinehd,4,1,candidate_009,2000,5,0.05,0.0,51,50,42,0.6479839282164864,0.6704022988505747,0.6722689075630253,0.08403361344537816,1.0,0.3333333333333333,0.4482758620689655,0.9,0.07276569999521598,0.0005687999946530908,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":5,""updates"":502}"
onlinehd,4,2,candidate_009,2000,5,0.05,0.0,51,50,42,0.6374602079796265,0.6851851851851851,0.6851851851851852,0.018518518518518517,0.9259259259259259,0.14814814814814814,1.0,0.6666666666666666,0.07676660001743585,0.00039829997695051134,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":5,""updates"":501}"
onlinehd,4,3,candidate_009,2000,5,0.05,0.0,51,50,42,0.7132970418884598,0.7668650793650794,0.7592592592592593,0.009259259259259259,1.0,0.17857142857142858,0.9629629629629629,0.9259259259259259,0.07670669999788515,0.00039510001079179347,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":5,""updates"":542}"
onlinehd,4,1,candidate_010,2000,5,0.05,0.1,51,50,42,0.7016728328758404,0.7307471264367816,0.7310924369747899,0.025210084033613446,1.0,0.26666666666666666,0.6896551724137931,0.9666666666666667,0.07616369999595918,0.0004670000053010881,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":5,""updates"":748}"
onlinehd,4,2,candidate_010,2000,5,0.05,0.1,51,50,42,0.6631474978050922,0.7222222222222222,0.7222222222222222,0.027777777777777776,0.9259259259259259,0.1111111111111111,0.9629629629629629,0.8888888888888888,0.08483159999013878,0.00046839998685754836,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":5,""updates"":700}"
onlinehd,4,3,candidate_010,2000,5,0.05,0.1,51,50,42,0.7557367404303269,0.7773453398453398,0.7777777777777778,0.037037037037037035,0.8461538461538461,0.8928571428571429,0.37037037037037035,1.0,0.08118889998877421,0.00039110000943765044,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":5,""updates"":782}"
onlinehd,4,1,candidate_011,2000,5,0.1,0.0,51,50,42,0.25593622795115334,0.35833333333333334,0.35294117647058826,0.14285714285714285,0.43333333333333335,0.0,1.0,0.0,0.07180490001337603,0.000444200006313622,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":5,""updates"":497}"
onlinehd,4,2,candidate_011,2000,5,0.1,0.0,51,50,42,0.5481248054777467,0.6111111111111112,0.6111111111111112,0.05555555555555555,0.7037037037037037,0.8518518518518519,0.0,0.8888888888888888,0.07469660000060685,0.0003978000022470951,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":5,""updates"":464}"
onlinehd,4,3,candidate_011,2000,5,0.1,0.0,51,50,42,0.5412258935179138,0.6153846153846154,0.6203703703703703,0.009259259259259259,0.46153846153846156,1.0,0.0,1.0,0.07592220001970418,0.00039530001231469214,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":5,""updates"":556}"
onlinehd,4,1,candidate_012,2000,5,0.1,0.1,51,50,42,0.804286858974359,0.8063218390804598,0.8067226890756303,0.025210084033613446,0.8333333333333334,0.6333333333333333,0.7586206896551724,1.0,0.07704400000511669,0.0004512000014074147,0.03448019997449592,0.2633510000014212,32000,float32,int8,0,"{""epochs"":5,""updates"":742}"
onlinehd,4,2,candidate_012,2000,5,0.1,0.1,51,50,42,0.5920485872366129,0.6574074074074073,0.6574074074074074,0.08333333333333333,1.0,0.037037037037037035,0.6296296296296297,0.9629629629629629,0.07965540001168847,0.0004186999867670238,0.038131199980853125,0.26245559999370016,32000,float32,int8,0,"{""epochs"":5,""updates"":726}"
onlinehd,4,3,candidate_012,2000,5,0.1,0.1,51,50,42,0.7818986568986569,0.7975936100936101,0.7962962962962963,0.046296296296296294,0.9615384615384616,0.8214285714285714,0.4074074074074074,1.0,0.08052250000764616,0.0003971999976783991,0.040053000004263595,0.2620904000068549,32000,float32,int8,0,"{""epochs"":5,""updates"":798}"
onlinehd,4,1,candidate_013,5000,1,0.05,0.0,51,50,42,0.5684700263504612,0.625,0.6218487394957983,0.058823529411764705,0.8333333333333334,0.1,1.0,0.5666666666666667,0.017812600010074675,0.0022031999833416194,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":1,""updates"":110}"
onlinehd,4,2,candidate_013,5000,1,0.05,0.0,51,50,42,0.7424551638837353,0.7407407407407408,0.7407407407407407,0.10185185185185185,0.9259259259259259,0.7037037037037037,0.5185185185185185,0.8148148148148148,0.018357900000410154,0.0017608999914955348,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":1,""updates"":100}"
onlinehd,4,3,candidate_013,5000,1,0.05,0.0,51,50,42,0.7149537550869405,0.7392653642653644,0.7407407407407407,0.046296296296296294,0.7692307692307693,0.9285714285714286,0.25925925925925924,1.0,0.018863500008592382,0.001744999986840412,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":1,""updates"":119}"
onlinehd,4,1,candidate_014,5000,1,0.05,0.1,51,50,42,0.6076551808406647,0.6994252873563218,0.6974789915966386,0.05042016806722689,0.8666666666666667,0.0,0.9310344827586207,1.0,0.018796499993186444,0.0020321999909356236,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":1,""updates"":155}"
onlinehd,4,2,candidate_014,5000,1,0.05,0.1,51,50,42,0.7395520989505248,0.75,0.75,0.05555555555555555,0.5555555555555556,0.5555555555555556,0.8888888888888888,1.0,0.0193705000274349,0.0019560000218916684,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":1,""updates"":160}"
onlinehd,4,3,candidate_014,5000,1,0.05,0.1,51,50,42,0.627316691885204,0.7222222222222222,0.7129629629629629,0.018518518518518517,1.0,0.0,0.9259259259259259,0.9629629629629629,0.01940590000594966,0.0018795999931171536,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":1,""updates"":156}"
onlinehd,4,1,candidate_015,5000,1,0.1,0.0,51,50,42,0.6937788291954958,0.7221264367816091,0.7226890756302521,0.04201680672268908,0.9666666666666667,0.26666666666666666,0.6551724137931034,1.0,0.019317500002216548,0.0026061999960802495,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":1,""updates"":105}"
onlinehd,4,2,candidate_015,5000,1,0.1,0.0,51,50,42,0.7125104141141877,0.7222222222222223,0.7222222222222222,0.1111111111111111,0.9629629629629629,0.3333333333333333,0.7407407407407407,0.8518518518518519,0.020775500015588477,0.002096599986543879,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":1,""updates"":111}"
onlinehd,4,3,candidate_015,5000,1,0.1,0.0,51,50,42,0.43654154116478805,0.4715608465608465,0.46296296296296297,0.28703703703703703,1.0,0.07142857142857142,0.2962962962962963,0.5185185185185185,0.019073100003879517,0.002688400010811165,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":1,""updates"":116}"
onlinehd,4,1,candidate_016,5000,1,0.1,0.1,51,50,42,0.6064586754241926,0.6916666666666667,0.6890756302521008,0.04201680672268908,0.8333333333333334,0.0,1.0,0.9333333333333333,0.01893620000919327,0.0024874999944586307,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":1,""updates"":157}"
onlinehd,4,2,candidate_016,5000,1,0.1,0.1,51,50,42,0.6299295774647887,0.6574074074074074,0.6574074074074074,0.046296296296296294,0.5555555555555556,0.8148148148148148,0.25925925925925924,1.0,0.019307299982756376,0.0017558000108692795,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":1,""updates"":145}"
onlinehd,4,3,candidate_016,5000,1,0.1,0.1,51,50,42,0.7978463773569129,0.8101851851851851,0.8055555555555556,0.046296296296296294,1.0,0.5,0.7407407407407407,1.0,0.019768700003623962,0.0017764999938663095,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":1,""updates"":163}"
onlinehd,4,1,candidate_017,5000,3,0.05,0.0,51,50,42,0.6726524992147889,0.6905172413793104,0.6890756302521008,0.10084033613445378,0.4666666666666667,0.43333333333333335,0.8620689655172413,1.0,0.05128449999028817,0.002396199997747317,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":3,""updates"":331}"
onlinehd,4,2,candidate_017,5000,3,0.05,0.0,51,50,42,0.4918958343402212,0.5740740740740741,0.5740740740740741,0.046296296296296294,0.48148148148148145,0.8148148148148148,0.0,1.0,0.052863099990645424,0.002158199989935383,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":3,""updates"":281}"
onlinehd,4,3,candidate_017,5000,3,0.05,0.0,51,50,42,0.8439676265763223,0.8452380952380952,0.8425925925925926,0.009259259259259259,1.0,0.7142857142857143,0.9629629629629629,0.7037037037037037,0.054670599987730384,0.0022357999987434596,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":3,""updates"":322}"
onlinehd,4,1,candidate_018,5000,3,0.05,0.1,51,50,42,0.6162232076866223,0.7083333333333334,0.7058823529411765,0.04201680672268908,0.8333333333333334,0.0,1.0,1.0,0.05379000000539236,0.002380799996899441,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":3,""updates"":452}"
onlinehd,4,2,candidate_018,5000,3,0.05,0.1,51,50,42,0.6147375058073936,0.7037037037037037,0.7037037037037037,0.027777777777777776,0.8888888888888888,0.0,1.0,0.9259259259259259,0.05546679999679327,0.0019571000011637807,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":3,""updates"":442}"
onlinehd,4,3,candidate_018,5000,3,0.05,0.1,51,50,42,0.8286375519723131,0.8315018315018314,0.8333333333333334,0.027777777777777776,0.7307692307692307,0.9285714285714286,0.6666666666666666,1.0,0.056713800004217774,0.0020212999952491373,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":3,""updates"":497}"
onlinehd,4,1,candidate_019,5000,3,0.1,0.0,51,50,42,0.7037930341401786,0.7028735632183908,0.7058823529411765,0.025210084033613446,0.5666666666666667,1.0,0.3448275862068966,0.9,0.05143089999910444,0.0022119999921415,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":3,""updates"":334}"
onlinehd,4,2,candidate_019,5000,3,0.1,0.0,51,50,42,0.6022514438361833,0.6666666666666666,0.6666666666666666,0.037037037037037035,0.9259259259259259,0.07407407407407407,0.9629629629629629,0.7037037037037037,0.05286090000299737,0.0019046000088565052,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":3,""updates"":300}"
onlinehd,4,3,candidate_019,5000,3,0.1,0.0,51,50,42,0.5831687986651836,0.6570767195767195,0.6481481481481481,0.037037037037037035,1.0,0.03571428571428571,0.9259259259259259,0.6666666666666666,0.05434080000850372,0.0019653000053949654,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":3,""updates"":337}"
onlinehd,4,1,candidate_020,5000,3,0.1,0.1,51,50,42,0.6935217063413994,0.7163793103448275,0.7142857142857143,0.04201680672268908,0.9,0.3,0.9655172413793104,0.7,0.053414100024383515,0.002010099997278303,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":3,""updates"":446}"
onlinehd,4,2,candidate_020,5000,3,0.1,0.1,51,50,42,0.7219815482309464,0.7407407407407407,0.7407407407407407,0.08333333333333333,0.8888888888888888,0.37037037037037035,0.7037037037037037,1.0,0.05558720001135953,0.0018577000009827316,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":3,""updates"":431}"
onlinehd,4,3,candidate_020,5000,3,0.1,0.1,51,50,42,0.6041462097407698,0.7037037037037037,0.6944444444444444,0.037037037037037035,1.0,0.0,0.8148148148148148,1.0,0.0561427999928128,0.0017777000030037016,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":3,""updates"":462}"
onlinehd,4,1,candidate_021,5000,5,0.05,0.0,51,50,42,0.5144870448179272,0.5913793103448276,0.5882352941176471,0.15966386554621848,0.4,0.0,0.9655172413793104,1.0,0.08368420001352206,0.0019921000057365745,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":5,""updates"":488}"
onlinehd,4,2,candidate_021,5000,5,0.05,0.0,51,50,42,0.5567487850753979,0.5833333333333333,0.5833333333333334,0.05555555555555555,0.8148148148148148,0.37037037037037035,0.9629629629629629,0.18518518518518517,0.08800019999034703,0.0017813000013120472,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":5,""updates"":472}"
onlinehd,4,3,candidate_021,5000,5,0.05,0.0,51,50,42,0.4023400599755279,0.4825498575498576,0.49074074074074076,0.046296296296296294,0.11538461538461539,1.0,0.0,0.8148148148148148,0.09492560001672246,0.0023642000160180032,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":5,""updates"":560}"
onlinehd,4,1,candidate_022,5000,5,0.05,0.1,51,50,42,0.6315178516608337,0.6413793103448276,0.6386554621848739,0.04201680672268908,0.5666666666666667,0.7,0.9655172413793104,0.3333333333333333,0.08925439999438822,0.002151900000171736,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":5,""updates"":756}"
onlinehd,4,2,candidate_022,5000,5,0.05,0.1,51,50,42,0.6761442386442387,0.6851851851851851,0.6851851851851852,0.018518518518518517,0.2962962962962963,0.7777777777777778,0.7407407407407407,0.9259259259259259,0.09133989998372272,0.0024510000075679272,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":5,""updates"":717}"
onlinehd,4,3,candidate_022,5000,5,0.05,0.1,51,50,42,0.5355534105534105,0.6057692307692308,0.6111111111111112,0.0,0.4230769230769231,1.0,0.0,1.0,0.09434630000032485,0.0022794999822508544,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":5,""updates"":782}"
onlinehd,4,1,candidate_023,5000,5,0.1,0.0,51,50,42,0.48686319718928417,0.5698275862068966,0.5714285714285714,0.12605042016806722,0.9666666666666667,0.0,0.3793103448275862,0.9333333333333333,0.08477349998429418,0.0019988999993074685,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":5,""updates"":558}"
onlinehd,4,2,candidate_023,5000,5,0.1,0.0,51,50,42,0.7705822593753628,0.7777777777777777,0.7777777777777778,0.06481481481481481,0.5555555555555556,0.7407407407407407,0.8518518518518519,0.9629629629629629,0.08743050001794472,0.0017776000022422522,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":5,""updates"":495}"
onlinehd,4,3,candidate_023,5000,5,0.1,0.0,51,50,42,0.5263485593728154,0.5530372405372405,0.5555555555555556,0.16666666666666666,0.6923076923076923,0.9642857142857143,0.14814814814814814,0.4074074074074074,0.08903870001086034,0.0017351999995298684,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":5,""updates"":555}"
onlinehd,4,1,candidate_024,5000,5,0.1,0.1,51,50,42,0.8131381197418933,0.8152298850574713,0.8151260504201681,0.058823529411764705,0.8,0.6666666666666666,0.8275862068965517,0.9666666666666667,0.08831849999842234,0.0020454000041354448,0.03448019997449592,0.2633510000014212,80000,float32,int8,0,"{""epochs"":5,""updates"":753}"
onlinehd,4,2,candidate_024,5000,5,0.1,0.1,51,50,42,0.6990068248468096,0.7037037037037037,0.7037037037037037,0.027777777777777776,0.5185185185185185,0.8148148148148148,0.48148148148148145,1.0,0.09267250000266358,0.0017716999864205718,0.038131199980853125,0.26245559999370016,80000,float32,int8,0,"{""epochs"":5,""updates"":725}"
onlinehd,4,3,candidate_024,5000,5,0.1,0.1,51,50,42,0.897598627787307,0.8990893365893367,0.8981481481481481,0.027777777777777776,0.9230769230769231,0.8214285714285714,0.8518518518518519,1.0,0.09978329998557456,0.0017731999978423119,0.040053000004263595,0.2620904000068549,80000,float32,int8,0,"{""epochs"":5,""updates"":780}"
