variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.05,0.411070164155235,0.592080187588351,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.1,0.5942519270474865,0.7175317366166848,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.2,0.774902480237711,0.8836732614494502,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.5,0.9087644081631335,1.0205748220966477,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,1.0,0.95608420065864,1.0704989260292412,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,2.0,0.9800648345985383,1.0960023530823149,0.11114669998642057,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,0.05,0.3919692701899618,0.5276671943500424,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,0.1,0.5771935482656517,0.6817222499219636,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,0.2,0.7689100476585289,0.8740260513393561,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,0.5,0.9074161313275728,1.0191025677787655,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,1.0,0.9539704468900448,1.068765243034837,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,2.0,0.9770745518169665,1.0934824681763164,0.11964489999809302,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,0.05,0.27057493495712287,0.3707423639469686,0.12128740001935512,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,0.1,0.5009788678381881,0.5673566210402524,0.12128740001935512,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,0.2,0.728581791751225,0.8145364568233489,0.12128740001935512,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,0.5,0.8878171121963063,0.9923172838995405,0.12128740001935512,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,1.0,0.9399696774539544,1.0516543301483443,0.12128740001935512,32000
hybrid,4,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,3,2.0,0.9655571760152672,1.0808878851577146,0.12128740001935512,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.05,0.3741303129099201,0.5055273907256854,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.1,0.5660963005894695,0.6741596936556494,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.2,0.7572783047698483,0.8681730923493328,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,0.5,0.9043056840471905,1.0166535891061226,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,1.0,0.9543750215148259,1.0689602622528533,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,1,2.0,0.9793477050594502,1.0953415762797039,0.11795270000584424,32000
hybrid,4,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.1,""margin_threshold"":0.1}",0.05,2,0.05,0.44529817705324753,0.6364093725060725,0.12056810001377016,32000
