variant,outer_fold,inner_fold,candidate_id,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
hybrid,5,2,candidate_009,2000,3,1,0.05,0.0,51,50,42,0.844683618268524,0.8425925925925926,0.8425925925925926,0.009259259259259259,0.8148148148148148,0.7407407407407407,0.8518518518518519,0.9629629629629629,0.1638845000125002,0.0005757999897468835,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":30}"
hybrid,5,3,candidate_009,2000,3,1,0.05,0.0,51,50,42,0.7641892504305265,0.7685185185185185,0.7685185185185185,0.06481481481481481,0.7037037037037037,0.6296296296296297,0.7777777777777778,0.9629629629629629,0.17020849999971688,0.0005318000039551407,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":34}"
hybrid,5,1,candidate_010,2000,3,1,0.05,0.1,51,50,42,0.8494922153617122,0.8474137931034483,0.85,0.025,0.6896551724137931,1.0,0.7333333333333333,0.9666666666666667,0.09712230000877753,0.0005893000052310526,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":209}"
hybrid,5,2,candidate_010,2000,3,1,0.05,0.1,51,50,42,0.8465366600612503,0.8425925925925926,0.8425925925925926,0.0,0.7777777777777778,0.8148148148148148,0.7777777777777778,1.0,0.09636950001004152,0.0005364000098779798,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":208}"
hybrid,5,3,candidate_010,2000,3,1,0.05,0.1,51,50,42,0.7725085212281978,0.7777777777777778,0.7777777777777778,0.05555555555555555,0.6296296296296297,0.7037037037037037,0.7777777777777778,1.0,0.09963129999232478,0.0005341999931260943,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":195}"
hybrid,5,1,candidate_011,2000,3,1,0.1,0.0,51,50,42,0.8660136079217545,0.8657119021134594,0.8666666666666667,0.016666666666666666,0.7241379310344828,0.8387096774193549,0.9333333333333333,0.9666666666666667,0.09532880000188015,0.0005940999835729599,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":71}"
hybrid,5,2,candidate_011,2000,3,1,0.1,0.0,51,50,42,0.8272955974842766,0.824074074074074,0.8240740740740741,0.018518518518518517,0.7407407407407407,0.8148148148148148,0.7777777777777778,0.9629629629629629,0.09423860002425499,0.0005252999835647643,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":41}"
hybrid,5,3,candidate_011,2000,3,1,0.1,0.0,51,50,42,0.8032098672535851,0.8055555555555555,0.8055555555555556,0.06481481481481481,0.7407407407407407,0.7407407407407407,0.7777777777777778,0.9629629629629629,0.09764900000300258,0.0005880999960936606,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":54}"
hybrid,5,1,candidate_012,2000,3,1,0.1,0.1,51,50,42,0.7262775673792623,0.7436781609195403,0.75,0.0,0.2413793103448276,1.0,0.7666666666666667,0.9666666666666667,0.09707410002010874,0.0005917999951634556,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":201}"
hybrid,5,2,candidate_012,2000,3,1,0.1,0.1,51,50,42,0.76511429725858,0.7592592592592592,0.7592592592592593,0.018518518518518517,0.5925925925925926,0.8148148148148148,0.6666666666666666,0.9629629629629629,0.09625350002897903,0.0005315000016707927,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":205}"
hybrid,5,3,candidate_012,2000,3,1,0.1,0.1,51,50,42,0.7835896818590622,0.7870370370370371,0.7870370370370371,0.05555555555555555,0.7777777777777778,0.7407407407407407,0.6296296296296297,1.0,0.09928019999642856,0.0005837999924551696,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":187}"
hybrid,5,1,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8596065635787582,0.856822395253986,0.8583333333333333,0.008333333333333333,0.6896551724137931,0.8709677419354839,0.8666666666666667,1.0,0.14150040000095032,0.0005908000166527927,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":76}"
hybrid,5,2,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8439968050817108,0.8425925925925926,0.8425925925925926,0.009259259259259259,0.8518518518518519,0.7407407407407407,0.8148148148148148,0.9629629629629629,0.14237730001332238,0.0005329999839887023,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":79}"
hybrid,5,3,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8022055988387258,0.8055555555555556,0.8055555555555556,0.06481481481481481,0.7407407407407407,0.6666666666666666,0.8518518518518519,0.9629629629629629,0.1457908000156749,0.0005388999998103827,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":62}"
hybrid,5,1,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.7502461147060451,0.7531609195402299,0.7583333333333333,0.008333333333333333,0.3793103448275862,1.0,0.6333333333333333,1.0,0.14679609998711385,0.0005940999835729599,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":549}"
hybrid,5,2,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.863974358974359,0.8611111111111112,0.8611111111111112,0.009259259259259259,0.7407407407407407,0.8518518518518519,0.8518518518518519,1.0,0.15326690001529641,0.0005866999854333699,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":538}"
hybrid,5,3,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.8035418735518041,0.8055555555555555,0.8055555555555556,0.037037037037037035,0.7777777777777778,0.7037037037037037,0.7777777777777778,0.9629629629629629,0.15385840000817552,0.0005320000054780394,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":473}"
hybrid,5,1,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.8694053208137715,0.8654616240266964,0.8666666666666667,0.008333333333333333,0.7586206896551724,0.9032258064516129,0.8,1.0,0.14110780000919476,0.0005938000103924423,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":133}"
hybrid,5,2,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.8134370015948963,0.8148148148148148,0.8148148148148148,0.027777777777777776,0.8148148148148148,0.6666666666666666,0.7777777777777778,1.0,0.1432710000372026,0.0005323000077623874,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":132}"
hybrid,5,3,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.8404821442747139,0.8425925925925926,0.8425925925925926,0.046296296296296294,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.9629629629629629,0.14546999998856336,0.0005395000043790787,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":104}"
hybrid,5,1,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.8488234523369096,0.8479514275120504,0.85,0.008333333333333333,0.6896551724137931,0.9354838709677419,0.7666666666666667,1.0,0.15702250000322238,0.0005992000224068761,0.04150980000849813,0.2749022000061814,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[27,6,21],""1"":[8,28,18],""2"":[22,25,7],""3"":[13,18,23]}},""updates"":492}"
hybrid,5,2,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.7055400656939882,0.7314814814814815,0.7314814814814815,0.027777777777777776,0.9259259259259259,0.3333333333333333,0.6666666666666666,1.0,0.1480722000123933,0.000530999997863546,0.03972610001801513,0.26582490000873804,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[19,15,22],""1"":[17,34,7],""2"":[20,32,5],""3"":[22,13,22]}},""updates"":485}"
hybrid,5,3,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.7538518163863785,0.7592592592592592,0.7592592592592593,0.06481481481481481,0.7777777777777778,0.5925925925925926,0.7037037037037037,0.9629629629629629,0.15317229999345727,0.0008590999932494015,0.036325100023532286,0.26247019998845644,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[33,5,18],""1"":[24,33,1],""2"":[20,29,8],""3"":[8,31,18]}},""updates"":407}"
hybrid,5,1,candidate_017,5000,2,1,0.05,0.0,51,50,42,0.925631675641903,0.924944382647386,0.925,0.016666666666666666,0.896551724137931,0.9032258064516129,0.9,1.0,0.30841569998301566,0.0027711000002454966,0.04150980000849813,0.2749022000061814,160000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":54,""1"":54,""2"":54,""3"":54},""cluster_counts"":{""0"":[32,22],""1"":[35,19],""2"":[29,25],""3"":[19,35]}},""updates"":49}"
hybrid,5,2,candidate_017,5000,2,1,0.05,0.0,51,50,42,0.8792780748663102,0.8796296296296295,0.8796296296296297,0.018518518518518517,0.9259259259259259,0.7407407407407407,0.8518518518518519,1.0,0.3355920000176411,0.0024735000042710453,0.03972610001801513,0.26582490000873804,160000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":56,""1"":58,""2"":57,""3"":57},""cluster_counts"":{""0"":[32,24],""1"":[10,48],""2"":[22,35],""3"":[28,29]}},""updates"":34}"
