variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.3828326764066911,0.5102490660808954,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.5833192810413602,0.6765385674849068,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.7672529687463823,0.8714157457767776,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.9068557129309052,1.0181440890459243,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.955280654356359,1.0696361268356864,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9796965900255308,1.0956488587094415,0.016668600001139566,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.33895907825978744,0.4966413359281468,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.4793202426205532,0.5876849493067529,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.6739635189550308,0.7881008267970512,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8637362919794336,0.9763601486373592,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9282768855541627,1.043491040586772,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9598524906404742,1.0768258820322711,0.02117369999177754,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.4911686629901181,0.6493657742814382,0.020655900007113814,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.5884059376846731,0.7059290309384512,0.020655900007113814,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7348935598473173,0.856597401244244,0.020655900007113814,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8941665347435259,1.0067798544926303,0.020655900007113814,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.9476778870116069,1.0621246645727376,0.020655900007113814,16000
onlinehd,3,1000,42,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.9740273585457637,1.0900792015166316,0.020655900007113814,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.30268657110942565,0.41131357381554334,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.47587134376483453,0.5758841051136862,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.717145597446248,0.8168876301428172,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8916864779122207,1.0010913781427777,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9487925104731026,1.0623856400652598,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9767415419042876,1.092373890709897,0.014759500016225502,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.4432570159981729,0.6699505499770035,0.015555599995423108,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.47548786888730055,0.6203329321416066,0.015555599995423108,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.6390708950407757,0.7531334953559263,0.015555599995423108,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8482985960846805,0.9573564050320575,0.015555599995423108,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9212390559582645,1.0346844960780366,0.015555599995423108,16000
onlinehd,3,1000,43,51,50,"{""epochs"":1,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9565702281516203,1.0727166329057034,0.015555599995423108,16000
