variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,0.05,0.7214312773740907,0.8321663289689695,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,0.1,0.8448990143965203,0.9614730267700476,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,0.2,0.9211331509976651,1.0369864158859996,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,0.5,0.9702054497390029,1.0866481834206623,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,1.0,0.9870845230714479,1.104007725616282,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,1,2.0,0.9956144695550292,1.1128440714776477,0.050902899994980544,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,0.05,0.6491358524197275,0.7700072998724694,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,0.1,0.7920482161554611,0.9085851960423873,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,0.2,0.8859937903692828,1.000234955194388,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,0.5,0.9476827954060651,1.0636497588191796,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,1.0,0.9690373092126109,1.0862986488012853,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,2,2.0,0.9798475708539572,1.0979129488256845,0.045063700003083795,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,0.05,0.69736093875669,0.8086142809982121,0.04451520001748577,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,0.1,0.8402931311682984,0.9505293265679413,0.04451520001748577,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,0.2,0.9183108500908047,1.031033667483268,0.04451520001748577,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,0.5,0.9669524988433836,1.0824382316419396,0.04451520001748577,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,1.0,0.9834226111393349,1.100103277771665,0.04451520001748577,32000
multicentroid,3,1000,42,51,50,"{""centroids_per_class"":2}",0.05,3,2.0,0.9916988269518062,1.1090355182705665,0.04451520001748577,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,0.05,0.7109154786932778,0.8248276027650638,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,0.1,0.8446472296564864,0.9580183655239812,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,0.2,0.9214093449647021,1.0357093081113335,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,0.5,0.9704180339871941,1.0863025086304978,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,1.0,0.9872067002169068,1.1038663920210303,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,1,2.0,0.9956793265104329,1.1127815707778317,0.044333300000289455,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,0.05,0.6484764024974614,0.7676915644834752,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,0.1,0.7734835625275939,0.8976714110034961,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,0.2,0.874763479408807,0.9913290045461348,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,0.5,0.9427554759490692,1.059244888802636,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,1.0,0.9665091302134053,1.0839645973902556,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,2,2.0,0.9785683885132431,1.0967144083567733,0.04325590000371449,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,0.05,0.7333272590275697,0.8428549797572416,0.0452328999817837,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,0.1,0.857375723084909,0.9653685632499551,0.0452328999817837,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,0.2,0.9275242911306975,1.0384071576016394,0.0452328999817837,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,0.5,0.9708232291175124,1.0854628329779341,0.0452328999817837,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,1.0,0.9853894021189693,1.1016348461080878,0.0452328999817837,32000
multicentroid,3,1000,43,51,50,"{""centroids_per_class"":2}",0.05,3,2.0,0.9926900399803567,1.1098066861604698,0.0452328999817837,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,0.05,0.6972358489749793,0.8078976764461845,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,0.1,0.8348769780768716,0.9484123576123116,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,0.2,0.9166438034251356,1.0310056958263047,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,0.5,0.9685670382767103,1.0845202141322894,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,1.0,0.986292205466791,1.1029987316436607,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,1,2.0,0.9952249658914475,1.1123542705092055,0.04795700000249781,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,0.05,0.6750120199786399,0.7916900107234978,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,0.1,0.810168870944658,0.9219842122913159,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,0.2,0.8952820408884004,1.0075230408914662,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,0.5,0.9513923713152517,1.0666961421988395,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,1.0,0.9708849605521416,1.0878423318190016,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,2,2.0,0.9807689800662526,1.0986897348836417,0.04587020000326447,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,0.05,0.7440225946746393,0.8673419686755293,0.04786210000747815,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,0.1,0.8579941505881477,0.9731736030749416,0.04786210000747815,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,0.2,0.9266249536882109,1.0406490048586043,0.04786210000747815,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,0.5,0.9701531860177567,1.0859278103110326,0.04786210000747815,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,1.0,0.9850016581809554,1.1017946184726846,0.04786210000747815,32000
multicentroid,3,1000,44,51,50,"{""centroids_per_class"":2}",0.05,3,2.0,0.9924829234415852,1.109868414340439,0.04786210000747815,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,0.05,0.7289445803765445,0.8353178224693845,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,0.1,0.8534413129388324,0.9637589048584958,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,0.2,0.9260866410288064,1.038630486285927,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,0.5,0.9723563628728962,1.0874752965474446,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,1.0,0.9881871389962791,1.1044530726412283,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,1,2.0,0.9961723694463722,1.1130749557461554,0.0522796000004746,32000
multicentroid,3,1000,45,51,50,"{""centroids_per_class"":2}",0.05,2,0.05,0.6536028343353893,0.7723060867225026,0.06558369999402203,32000
