variant,outer_fold,inner_fold,candidate_id,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
hybrid,4,1,candidate_001,2000,2,1,0.05,0.0,51,50,42,0.7983788545687924,0.7988505747126438,0.7983193277310925,0.025210084033613446,0.6333333333333333,0.7333333333333333,0.8620689655172413,0.9666666666666667,0.12411279996740632,0.0005448000156320632,0.03339969998341985,0.2620001000177581,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[18,35],""1"":[37,18],""2"":[14,40],""3"":[31,23]}},""updates"":48}"
hybrid,4,2,candidate_001,2000,2,1,0.05,0.0,51,50,42,0.8057081807081806,0.8055555555555555,0.8055555555555556,0.027777777777777776,0.7037037037037037,0.7407407407407407,0.8148148148148148,0.9629629629629629,0.13678249999065883,0.00047190001350827515,0.0395985999784898,0.2635691999748815,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[34,22],""1"":[53,5],""2"":[44,12],""3"":[37,20]}},""updates"":29}"
hybrid,4,3,candidate_001,2000,2,1,0.05,0.0,51,50,42,0.8974201976538562,0.8980718355718356,0.8981481481481481,0.027777777777777776,0.8846153846153846,0.8928571428571429,0.8148148148148148,1.0,0.12955879999208264,0.000468299986096099,0.04097260002163239,0.26152640001964755,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,29],""1"":[34,23],""2"":[32,24],""3"":[25,32]}},""updates"":44}"
hybrid,4,1,candidate_002,2000,2,1,0.05,0.1,51,50,42,0.7245076399925421,0.721551724137931,0.7226890756302521,0.025210084033613446,0.5,0.9,0.5862068965517241,0.9,0.07604409998748451,0.0005106999888084829,0.03339969998341985,0.2620001000177581,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[18,35],""1"":[37,18],""2"":[14,40],""3"":[31,23]}},""updates"":208}"
hybrid,4,2,candidate_002,2000,2,1,0.05,0.1,51,50,42,0.7255081046069449,0.7222222222222222,0.7222222222222222,0.018518518518518517,0.6296296296296297,0.8148148148148148,0.48148148148148145,0.9629629629629629,0.08285850001266226,0.00046690000453963876,0.0395985999784898,0.2635691999748815,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[34,22],""1"":[53,5],""2"":[44,12],""3"":[37,20]}},""updates"":216}"
hybrid,4,3,candidate_002,2000,2,1,0.05,0.1,51,50,42,0.8696570042158277,0.8709554334554335,0.8703703703703703,0.027777777777777776,0.8846153846153846,0.8214285714285714,0.7777777777777778,1.0,0.079285699990578,0.00046999999904073775,0.04097260002163239,0.26152640001964755,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,29],""1"":[34,23],""2"":[32,24],""3"":[25,32]}},""updates"":218}"
hybrid,4,1,candidate_003,2000,2,1,0.1,0.0,51,50,42,0.8164747202483051,0.8152298850574713,0.8151260504201681,0.025210084033613446,0.6333333333333333,0.8666666666666667,0.8275862068965517,0.9333333333333333,0.07386289999703877,0.0005093000072520226,0.03339969998341985,0.2620001000177581,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[18,35],""1"":[37,18],""2"":[14,40],""3"":[31,23]}},""updates"":65}"
hybrid,4,2,candidate_003,2000,2,1,0.1,0.0,51,50,42,0.779073756432247,0.7777777777777778,0.7777777777777778,0.018518518518518517,0.7407407407407407,0.6666666666666666,0.7777777777777778,0.9259259259259259,0.08169539997470565,0.00046770001063123345,0.0395985999784898,0.2635691999748815,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[34,22],""1"":[53,5],""2"":[44,12],""3"":[37,20]}},""updates"":61}"
hybrid,4,3,candidate_003,2000,2,1,0.1,0.0,51,50,42,0.850912975912976,0.8523860398860399,0.8518518518518519,0.027777777777777776,0.8076923076923077,0.75,0.8518518518518519,1.0,0.07710329999099486,0.0004640999832190573,0.04097260002163239,0.26152640001964755,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[28,29],""1"":[34,23],""2"":[32,24],""3"":[25,32]}},""updates"":68}"
hybrid,4,1,candidate_004,2000,2,1,0.1,0.1,51,50,42,0.7485754985754985,0.7387931034482759,0.7394957983193278,0.05042016806722689,0.7,0.8666666666666667,0.6551724137931034,0.7333333333333333,0.07577379996655509,0.000513100007083267,0.03339969998341985,0.2620001000177581,64000,float32,int8,0,"{""epochs"":1,""initialization"":{""centroids_per_class"":2,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[18,35],""1"":[37,18],""2"":[14,40],""3"":[31,23]}},""updates"":199}"
