variant,outer_fold,inner_fold,candidate_id,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
hybrid,3,2,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.8205278958252595,0.8214794464794464,0.8240740740740741,0.027777777777777776,0.5769230769230769,0.8571428571428571,0.9629629629629629,0.8888888888888888,0.1425292000058107,0.0005763000226579607,0.04067139999824576,0.2648621000116691,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[16,10,31],""1"":[24,29,4],""2"":[29,6,21],""3"":[24,13,20]}},""updates"":106}"
hybrid,3,3,candidate_013,2000,3,3,0.05,0.0,51,50,42,0.7817769897557132,0.7870370370370371,0.7870370370370371,0.05555555555555555,0.8148148148148148,0.7037037037037037,0.6296296296296297,1.0,0.14551330002723262,0.0005571999936364591,0.03831840000930242,0.2609803999948781,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[7,33,16],""1"":[30,4,24],""2"":[29,10,17],""3"":[26,25,6]}},""updates"":109}"
hybrid,3,1,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.8393681438036277,0.8399425287356321,0.8403361344537815,0.025210084033613446,0.8666666666666667,0.7,0.7931034482758621,1.0,0.14957510001841,0.0005858000076841563,0.038870500022312626,0.26397329999599606,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[5,25,23],""1"":[2,14,39],""2"":[20,26,8],""3"":[8,29,17]}},""updates"":500}"
hybrid,3,2,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.8506944444444445,0.8503510378510378,0.8518518518518519,0.037037037037037035,0.7307692307692307,0.8928571428571429,0.8518518518518519,0.9259259259259259,0.15009129999089055,0.0005623999750241637,0.04067139999824576,0.2648621000116691,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[16,10,31],""1"":[24,29,4],""2"":[29,6,21],""3"":[24,13,20]}},""updates"":527}"
hybrid,3,3,candidate_014,2000,3,3,0.05,0.1,51,50,42,0.7433893902105552,0.75,0.75,0.046296296296296294,0.7407407407407407,0.7037037037037037,0.5555555555555556,1.0,0.15029010002035648,0.0005348999984562397,0.03831840000930242,0.2609803999948781,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[7,33,16],""1"":[30,4,24],""2"":[29,10,17],""3"":[26,25,6]}},""updates"":542}"
hybrid,3,1,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.8156828703703703,0.8146551724137931,0.8151260504201681,0.01680672268907563,0.8333333333333334,0.7,0.7586206896551724,0.9666666666666667,0.14379770000232384,0.0005911000189371407,0.038870500022312626,0.26397329999599606,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[5,25,23],""1"":[2,14,39],""2"":[20,26,8],""3"":[8,29,17]}},""updates"":124}"
hybrid,3,2,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.7525532608079777,0.7549094424094425,0.7592592592592593,0.009259259259259259,0.4230769230769231,0.8928571428571429,0.7777777777777778,0.9259259259259259,0.1418662000214681,0.0005297000170685351,0.04067139999824576,0.2648621000116691,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[16,10,31],""1"":[24,29,4],""2"":[29,6,21],""3"":[24,13,20]}},""updates"":139}"
hybrid,3,3,candidate_015,2000,3,3,0.1,0.0,51,50,42,0.7369739425814571,0.75,0.75,0.05555555555555555,0.9259259259259259,0.5185185185185185,0.5555555555555556,1.0,0.14348830000380985,0.0005317000031936914,0.03831840000930242,0.2609803999948781,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":56,""1"":58,""2"":56,""3"":57},""cluster_counts"":{""0"":[7,33,16],""1"":[30,4,24],""2"":[29,10,17],""3"":[26,25,6]}},""updates"":154}"
hybrid,3,1,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.8367067257010331,0.8396551724137931,0.8403361344537815,0.025210084033613446,0.9333333333333333,0.6666666666666666,0.7586206896551724,1.0,0.1490748999931384,0.0005907000158913434,0.038870500022312626,0.26397329999599606,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":53,""1"":55,""2"":54,""3"":54},""cluster_counts"":{""0"":[5,25,23],""1"":[2,14,39],""2"":[20,26,8],""3"":[8,29,17]}},""updates"":438}"
hybrid,3,2,candidate_016,2000,3,3,0.1,0.1,51,50,42,0.7224016305314698,0.7196275946275946,0.7222222222222222,0.018518518518518517,0.5769230769230769,0.8571428571428571,0.5185185185185185,0.9259259259259259,0.15264569999999367,0.0005342000222299248,0.04067139999824576,0.2648621000116691,96000,float32,int8,0,"{""epochs"":3,""initialization"":{""centroids_per_class"":3,""class_counts"":{""0"":57,""1"":57,""2"":56,""3"":57},""cluster_counts"":{""0"":[16,10,31],""1"":[24,29,4],""2"":[29,6,21],""3"":[24,13,20]}},""updates"":455}"
