variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,mae_raw,mae_bounded,rmse_bounded,r2_bounded,spearman_bounded
onlinehd,5,1000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.3549490337713377,0.3549490337713377,0.49293122222765107,0.80746521545262,0.9285283710868546
onlinehd,5,1000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.5645521858270417,0.5645521858270417,0.7749988750573411,0.5240748087270239,0.9022334170408776
onlinehd,5,1000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.47868685680668416,0.47868685680668416,0.5979432058615283,0.7166935774722403,0.9309887810491122
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.34713265196963156,0.34713265196963156,0.4504544536779928,0.8392176695397611,0.9423803707862604
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.3169884083000693,0.3169884083000693,0.4414388546973149,0.8455892040574085,0.9426405022360148
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.24506927677907786,0.24506927677907786,0.3234448982609804,0.9171033157773217,0.9470410592610213
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.35563811454299005,0.35563811454299005,0.4666787037023417,0.8274271328457816,0.9143945623168819
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.3321987316392242,0.3321987316392242,0.4411385334304305,0.845799231204291,0.942933150116988
onlinehd,5,2000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.4531117233478233,0.4531117233478233,0.6317222701713584,0.6837802990042325,0.8599620564558365
onlinehd,5,2000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.46912633345738486,0.46912633345738486,0.6154670300828299,0.6998446177818441,0.9203559080404133
onlinehd,5,5000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.2428553174906589,0.2428553174906589,0.3289325651301948,0.9142665515729053,0.9435076070685281
onlinehd,5,5000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.3149191047994606,0.3149191047994606,0.3837045302060097,0.8833377354471205,0.945382721268839
onlinehd,5,5000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.2633725349990986,0.2633725349990986,0.35739399182562,0.8987882245119933,0.9422611438717899
onlinehd,5,5000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.4271355060425141,0.4271355060425141,0.6060347827392717,0.7089740936619413,0.9220684400846278
onlinehd,5,5000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.3937960760634657,0.3937960760634657,0.49526975108508414,0.8056340627610488,0.9462606649117592
onlinehd,5,10000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.41976333389935677,0.41976333389935677,0.5797606046541685,0.7336614988329797,0.908422377782944
onlinehd,5,10000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.29196023733595305,0.29196023733595305,0.3854139403780258,0.8822959553070591,0.9475504833501234
onlinehd,5,10000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.29017721528858037,0.29017721528858037,0.3627131306176787,0.8957531107224814,0.9503143800037606
onlinehd,5,10000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.49996309537688244,0.49996309537688244,0.7285163578045442,0.5794523947730349,0.8897145910214617
onlinehd,5,10000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,0.49061541444618767,0.49061541444618767,0.6928778836894267,0.6195917324140543,0.8959685846259664
