variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.32519155285388696,0.4196300346961657,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.5247318893087239,0.6060294101663313,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.731241670227831,0.8317464285114742,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8887355820866099,0.998791717532015,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9409142159152831,1.0551591148668091,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9665134490340085,1.0830217451559296,0.04286159999901429,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.3924764418917731,0.5434627948802457,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.559329477288076,0.683476526612471,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.7380528491881121,0.8477446628229495,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8880130131401329,0.9987414483992612,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9431905955851613,1.0570099918108622,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9714347798302524,1.087237347348806,0.04406330001074821,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.44842138801131787,0.650391536785245,0.042835300002479926,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.5967158690313806,0.7332846480169948,0.042835300002479926,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7626366922594415,0.8749776805380571,0.042835300002479926,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8998204263230977,1.0098634837917462,0.042835300002479926,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.9494091440329966,1.0624247985633157,0.042835300002479926,16000
onlinehd,5,1000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.9746202673249326,1.0898862778517575,0.042835300002479926,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.30847604772729476,0.41740169290953877,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.49050715386416593,0.5696278403101259,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.6961036816390068,0.7930272406484404,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8722736195391662,0.9782694953272363,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9324073212148473,1.0442218176299736,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9621952522271258,1.0774044521475183,0.04542040001251735,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.42817983499046286,0.6255752598985698,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.5439211250751321,0.6839397619727412,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.7266339439873515,0.8449696101070654,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8914372674045447,1.0041615464619766,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9464652975852638,1.0614212962728355,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9734624794604895,1.0898946956114668,0.04756550001911819,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.37920269426992154,0.6130125286611989,0.048828600003616884,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.5370608724364987,0.683213051328378,0.048828600003616884,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7251320145862805,0.8453166703741283,0.048828600003616884,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8882240821693772,1.001793978872,0.048828600003616884,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.9443097197971014,1.0595001517288871,0.048828600003616884,16000
onlinehd,5,1000,46,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.972247861775714,1.088733665070603,0.048828600003616884,16000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.4429520060235616,0.6281336205263206,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.5894309193288743,0.7215281998996581,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.7506949619709561,0.8567713855876531,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8874421242628238,0.9956489737063898,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9386052315191293,1.0513618785003325,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9649401735047796,1.080587925176559,0.04519229999277741,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.05,0.8100778795828428,1.0280010601872343,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.1,0.7505166167922476,0.8956955933093045,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.2,0.7534565265858656,0.893596003697699,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8880450023747941,1.0054635392640219,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9448963188844793,1.0598646832254783,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9727396828021844,1.0886629183340037,0.04693130002124235,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.42768804127159865,0.5959412352420674,0.046234200010076165,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.5997302904311541,0.7201182374902602,0.046234200010076165,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7466404468991856,0.8696920502408291,0.046234200010076165,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8904923174049039,1.0048912713597193,0.046234200010076165,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.9444677591429061,1.0592117054344674,0.046234200010076165,32000
onlinehd,5,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.9721045388395263,1.0880905056644112,0.046234200010076165,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.4354514646605011,0.5517305487194877,0.04519079998135567,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.5759604174443498,0.6612402298910487,0.04519079998135567,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.2,0.7484360054927152,0.8405758788201944,0.04519079998135567,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.5,0.8888091887409539,0.99543981617955,0.04519079998135567,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,1.0,0.9396723452855316,1.0522821879959845,0.04519079998135567,32000
onlinehd,5,2000,43,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,2.0,0.9655650229182844,1.0812866681633697,0.04519079998135567,32000
