variant,outer_fold,inner_fold,candidate_id,dimension,epochs,learning_rate,margin_threshold,levels,feature_k,seed,macro_f1,balanced_accuracy,accuracy,severe_error_rate,recall_class_0,recall_class_1,recall_class_2,recall_class_3,training_seconds,inference_seconds,preprocessing_seconds_shared,encoding_seconds_shared,model_bytes,model_dtype,sample_hv_dtype,subject_overlap_count,training_info_json
onlinehd,2,2,candidate_004,2000,1,0.1,0.1,51,50,42,0.5289410441274224,0.6018518518518519,0.6018518518518519,0.09259259259259259,0.8888888888888888,0.0,0.6296296296296297,0.8888888888888888,0.01595520001137629,0.0003721000102814287,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":1,""updates"":141}"
onlinehd,2,3,candidate_004,2000,1,0.1,0.1,51,50,42,0.6123436422732198,0.7037037037037037,0.7037037037037037,0.027777777777777776,1.0,0.0,0.8888888888888888,0.9259259259259259,0.016375700011849403,0.0003741999971680343,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":1,""updates"":167}"
onlinehd,2,1,candidate_005,2000,3,0.05,0.0,51,50,42,0.5209682312871907,0.5864942528735633,0.5882352941176471,0.025210084033613446,0.03333333333333333,0.9666666666666667,0.3793103448275862,0.9666666666666667,0.04306150000775233,0.0004017000028397888,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":3,""updates"":273}"
onlinehd,2,2,candidate_005,2000,3,0.05,0.0,51,50,42,0.36972049689440994,0.4351851851851852,0.4351851851851852,0.18518518518518517,0.0,0.4444444444444444,1.0,0.2962962962962963,0.044948099995963275,0.0003809999907389283,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":3,""updates"":284}"
onlinehd,2,3,candidate_005,2000,3,0.05,0.0,51,50,42,0.8008358727536811,0.8148148148148148,0.8148148148148148,0.027777777777777776,1.0,0.37037037037037035,0.8888888888888888,1.0,0.04527769997366704,0.00036520001594908535,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":3,""updates"":302}"
onlinehd,2,1,candidate_006,2000,3,0.05,0.1,51,50,42,0.5352564102564102,0.6298850574712643,0.6302521008403361,0.05042016806722689,0.9333333333333333,0.0,0.5862068965517241,1.0,0.04542179999407381,0.0004025000089313835,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":3,""updates"":433}"
onlinehd,2,2,candidate_006,2000,3,0.05,0.1,51,50,42,0.566156462585034,0.6388888888888888,0.6388888888888888,0.07407407407407407,0.8888888888888888,0.0,0.8518518518518519,0.8148148148148148,0.04784059998928569,0.00038090001908130944,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":3,""updates"":421}"
onlinehd,2,3,candidate_006,2000,3,0.05,0.1,51,50,42,0.5557536641329723,0.5925925925925926,0.5925925925925926,0.027777777777777776,0.6296296296296297,0.8518518518518519,0.7407407407407407,0.14814814814814814,0.0484606999962125,0.00037730002077296376,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":3,""updates"":465}"
onlinehd,2,1,candidate_007,2000,3,0.1,0.0,51,50,42,0.6264511790591681,0.6896551724137931,0.6890756302521008,0.07563025210084033,1.0,0.1,0.7586206896551724,0.9,0.043419199995696545,0.00040359998820349574,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":3,""updates"":305}"
onlinehd,2,2,candidate_007,2000,3,0.1,0.0,51,50,42,0.6228080394804094,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.14814814814814814,0.6296296296296297,0.9629629629629629,0.9259259259259259,0.045742200018139556,0.00036819998058490455,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":3,""updates"":303}"
onlinehd,2,3,candidate_007,2000,3,0.1,0.0,51,50,42,0.6304524838980222,0.6388888888888888,0.6388888888888888,0.1111111111111111,0.8518518518518519,0.7777777777777778,0.48148148148148145,0.4444444444444444,0.04555969999637455,0.00036830001045018435,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":3,""updates"":312}"
onlinehd,2,1,candidate_008,2000,3,0.1,0.1,51,50,42,0.5614363065055561,0.6244252873563219,0.6218487394957983,0.12605042016806722,0.5333333333333333,0.03333333333333333,0.9310344827586207,1.0,0.04539750001276843,0.0004084999964106828,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":3,""updates"":431}"
onlinehd,2,2,candidate_008,2000,3,0.1,0.1,51,50,42,0.5580121703853955,0.6018518518518519,0.6018518518518519,0.027777777777777776,0.07407407407407407,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.04721990000689402,0.0003858999989461154,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":3,""updates"":441}"
onlinehd,2,3,candidate_008,2000,3,0.1,0.1,51,50,42,0.2987177171753657,0.4074074074074074,0.4074074074074074,0.09259259259259259,0.6666666666666666,0.0,0.9629629629629629,0.0,0.048311400023521855,0.00037039999733678997,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":3,""updates"":461}"
onlinehd,2,1,candidate_009,2000,5,0.05,0.0,51,50,42,0.8159045139059165,0.8152298850574713,0.8151260504201681,0.01680672268907563,0.6333333333333333,0.8333333333333334,0.8275862068965517,0.9666666666666667,0.07154669999727048,0.0004529000143520534,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":5,""updates"":476}"
onlinehd,2,2,candidate_009,2000,5,0.05,0.0,51,50,42,0.7743296022862587,0.7777777777777778,0.7777777777777778,0.037037037037037035,0.4074074074074074,0.9629629629629629,0.8518518518518519,0.8888888888888888,0.07606220000889152,0.0004082999948877841,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":5,""updates"":482}"
onlinehd,2,3,candidate_009,2000,5,0.05,0.0,51,50,42,0.7142389646699991,0.7222222222222222,0.7222222222222222,0.027777777777777776,0.4074074074074074,0.8888888888888888,0.5925925925925926,1.0,0.07673679999425076,0.00036689999978989363,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":5,""updates"":531}"
onlinehd,2,1,candidate_010,2000,5,0.05,0.1,51,50,42,0.46768451259976684,0.524712643678161,0.5210084033613446,0.19327731092436976,0.2,0.1,0.9655172413793104,0.8333333333333334,0.07469329997547902,0.00044090001028962433,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":5,""updates"":710}"
onlinehd,2,2,candidate_010,2000,5,0.05,0.1,51,50,42,0.787725818236791,0.787037037037037,0.7870370370370371,0.06481481481481481,0.8148148148148148,0.7407407407407407,0.5925925925925926,1.0,0.07925869998871349,0.0003935999993700534,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":5,""updates"":709}"
onlinehd,2,3,candidate_010,2000,5,0.05,0.1,51,50,42,0.8139405891778627,0.8333333333333334,0.8333333333333334,0.018518518518518517,1.0,0.4074074074074074,0.9259259259259259,1.0,0.07949760000337847,0.00037140000495128334,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":5,""updates"":764}"
onlinehd,2,1,candidate_011,2000,5,0.1,0.0,51,50,42,0.6933107087046864,0.6882183908045978,0.6890756302521008,0.05042016806722689,0.4666666666666667,0.8666666666666667,0.5862068965517241,0.8333333333333334,0.0719513000221923,0.0004081000224687159,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":5,""updates"":495}"
onlinehd,2,2,candidate_011,2000,5,0.1,0.0,51,50,42,0.8331882656350742,0.8333333333333333,0.8333333333333334,0.037037037037037035,0.7407407407407407,0.8888888888888888,0.7037037037037037,1.0,0.07527820000541396,0.00037349999183788896,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":5,""updates"":496}"
onlinehd,2,3,candidate_011,2000,5,0.1,0.0,51,50,42,0.5941519443471298,0.6759259259259259,0.6759259259259259,0.009259259259259259,0.8148148148148148,0.8888888888888888,0.0,1.0,0.07597050000913441,0.00036539998836815357,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":5,""updates"":542}"
onlinehd,2,1,candidate_012,2000,5,0.1,0.1,51,50,42,0.5727956989247311,0.65,0.6470588235294118,0.05042016806722689,0.9333333333333333,0.03333333333333333,1.0,0.6333333333333333,0.07568519999040291,0.00040669998270459473,0.03699369999230839,0.2743043999944348,32000,float32,int8,0,"{""epochs"":5,""updates"":722}"
onlinehd,2,2,candidate_012,2000,5,0.1,0.1,51,50,42,0.8198598170589937,0.8240740740740741,0.8240740740740741,0.027777777777777776,0.8888888888888888,0.5185185185185185,1.0,0.8888888888888888,0.08269080001628026,0.0004881999921053648,0.04183880001073703,0.264037000015378,32000,float32,int8,0,"{""epochs"":5,""updates"":718}"
onlinehd,2,3,candidate_012,2000,5,0.1,0.1,51,50,42,0.46728958711433755,0.5555555555555556,0.5555555555555556,0.05555555555555555,0.3333333333333333,0.8888888888888888,0.0,1.0,0.08022319999872707,0.00036780000664293766,0.03447650000452995,0.26601510000182316,32000,float32,int8,0,"{""epochs"":5,""updates"":760}"
onlinehd,2,1,candidate_013,5000,1,0.05,0.0,51,50,42,0.580334325020394,0.656896551724138,0.6554621848739496,0.08403361344537816,0.7666666666666667,0.03333333333333333,0.8275862068965517,1.0,0.018318099988391623,0.002058900019619614,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":1,""updates"":95}"
onlinehd,2,2,candidate_013,5000,1,0.05,0.0,51,50,42,0.7090308659348907,0.7407407407407408,0.7407407407407407,0.027777777777777776,0.2222222222222222,0.9629629629629629,0.8518518518518519,0.9259259259259259,0.018864300014683977,0.0017445999837946147,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":1,""updates"":90}"
onlinehd,2,3,candidate_013,5000,1,0.05,0.0,51,50,42,0.7036762434352796,0.712962962962963,0.7129629629629629,0.12962962962962962,1.0,0.4074074074074074,0.4444444444444444,1.0,0.019533999991836026,0.00172460000612773,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":1,""updates"":113}"
onlinehd,2,1,candidate_014,5000,1,0.05,0.1,51,50,42,0.605012705012705,0.6129310344827585,0.6134453781512605,0.18487394957983194,1.0,0.2,0.5517241379310345,0.7,0.019756599998800084,0.0019878000020980835,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":1,""updates"":147}"
onlinehd,2,2,candidate_014,5000,1,0.05,0.1,51,50,42,0.7137291749485021,0.7407407407407407,0.7407407407407407,0.027777777777777776,0.8888888888888888,0.2962962962962963,0.8148148148148148,0.9629629629629629,0.01906700001563877,0.0017340999911539257,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":1,""updates"":143}"
onlinehd,2,3,candidate_014,5000,1,0.05,0.1,51,50,42,0.7719693005407292,0.787037037037037,0.7870370370370371,0.05555555555555555,0.9629629629629629,0.4444444444444444,0.7407407407407407,1.0,0.019519599998602644,0.0017253999831154943,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":1,""updates"":165}"
onlinehd,2,1,candidate_015,5000,1,0.1,0.0,51,50,42,0.7581368579820592,0.7554597701149425,0.7563025210084033,0.10084033613445378,0.9333333333333333,0.6,0.6551724137931034,0.8333333333333334,0.017496699991170317,0.002497600013157353,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":1,""updates"":100}"
onlinehd,2,2,candidate_015,5000,1,0.1,0.0,51,50,42,0.757142857142857,0.7592592592592592,0.7592592592592593,0.06481481481481481,0.8888888888888888,0.6666666666666666,0.5925925925925926,0.8888888888888888,0.01854220000677742,0.0021228999830782413,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":1,""updates"":105}"
onlinehd,2,3,candidate_015,5000,1,0.1,0.0,51,50,42,0.7575958311252429,0.787037037037037,0.7870370370370371,0.027777777777777776,1.0,0.25925925925925924,0.8888888888888888,1.0,0.018587400001706555,0.002037500002188608,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":1,""updates"":105}"
onlinehd,2,1,candidate_016,5000,1,0.1,0.1,51,50,42,0.5256228932033762,0.5982758620689655,0.5966386554621849,0.1092436974789916,0.6,0.0,0.7931034482758621,1.0,0.018901399977039546,0.002049200003966689,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":1,""updates"":146}"
onlinehd,2,2,candidate_016,5000,1,0.1,0.1,51,50,42,0.7860203758922925,0.7962962962962963,0.7962962962962963,0.037037037037037035,0.48148148148148145,0.8888888888888888,0.8148148148148148,1.0,0.01956459999200888,0.002264299982925877,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":1,""updates"":148}"
onlinehd,2,3,candidate_016,5000,1,0.1,0.1,51,50,42,0.6818810838011669,0.712962962962963,0.7129629629629629,0.07407407407407407,0.6666666666666666,0.18518518518518517,1.0,1.0,0.019553499994799495,0.001819700002670288,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":1,""updates"":147}"
onlinehd,2,1,candidate_017,5000,3,0.05,0.0,51,50,42,0.6631225726696648,0.6862068965517242,0.6890756302521008,0.025210084033613446,0.9333333333333333,0.5,0.3448275862068966,0.9666666666666667,0.05110489999060519,0.0019688000029418617,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":3,""updates"":288}"
onlinehd,2,2,candidate_017,5000,3,0.05,0.0,51,50,42,0.5787345037969754,0.6666666666666666,0.6666666666666666,0.027777777777777776,0.8888888888888888,0.0,0.8518518518518519,0.9259259259259259,0.05271689998335205,0.0021575000137090683,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":3,""updates"":275}"
onlinehd,2,3,candidate_017,5000,3,0.05,0.0,51,50,42,0.8884995507637017,0.8888888888888888,0.8888888888888888,0.027777777777777776,0.9629629629629629,0.8148148148148148,0.7777777777777778,1.0,0.054305899975588545,0.0024477000115439296,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":3,""updates"":317}"
onlinehd,2,1,candidate_018,5000,3,0.05,0.1,51,50,42,0.5334873949579833,0.5979885057471264,0.5966386554621849,0.15966386554621848,1.0,0.0,0.7586206896551724,0.6333333333333333,0.05340639999485575,0.00209349999204278,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":3,""updates"":419}"
onlinehd,2,2,candidate_018,5000,3,0.05,0.1,51,50,42,0.6814548580626281,0.712962962962963,0.7129629629629629,0.046296296296296294,0.8888888888888888,0.25925925925925924,0.7037037037037037,1.0,0.055577199993422255,0.0018429000047035515,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":3,""updates"":428}"
onlinehd,2,3,candidate_018,5000,3,0.05,0.1,51,50,42,0.5728479766215615,0.6481481481481481,0.6481481481481481,0.037037037037037035,0.7037037037037037,0.8888888888888888,0.0,1.0,0.05693620000965893,0.0018513999821152538,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":3,""updates"":481}"
onlinehd,2,1,candidate_019,5000,3,0.1,0.0,51,50,42,0.6237083233070786,0.6709770114942529,0.6722689075630253,0.025210084033613446,1.0,0.16666666666666666,0.5172413793103449,1.0,0.051561799977207556,0.0021108000073581934,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":3,""updates"":285}"
onlinehd,2,2,candidate_019,5000,3,0.1,0.0,51,50,42,0.6358163943925357,0.6851851851851851,0.6851851851851852,0.018518518518518517,0.9259259259259259,0.14814814814814814,1.0,0.6666666666666666,0.0532043999992311,0.001734799996484071,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":3,""updates"":296}"
onlinehd,2,3,candidate_019,5000,3,0.1,0.0,51,50,42,0.5367609136120832,0.5925925925925927,0.5925925925925926,0.027777777777777776,1.0,0.1111111111111111,0.9259259259259259,0.3333333333333333,0.05370560000301339,0.002268200012622401,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":3,""updates"":335}"
onlinehd,2,1,candidate_020,5000,3,0.1,0.1,51,50,42,0.6030092592592593,0.6804597701149425,0.680672268907563,0.01680672268907563,1.0,0.06666666666666667,0.6551724137931034,1.0,0.05258170000161044,0.0019422000041231513,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":3,""updates"":405}"
onlinehd,2,2,candidate_020,5000,3,0.1,0.1,51,50,42,0.7197519753212644,0.7314814814814814,0.7314814814814815,0.07407407407407407,0.8888888888888888,0.48148148148148145,0.5555555555555556,1.0,0.055380099976900965,0.0024150999961420894,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":3,""updates"":425}"
onlinehd,2,3,candidate_020,5000,3,0.1,0.1,51,50,42,0.645172817047817,0.6851851851851851,0.6851851851851852,0.08333333333333333,1.0,0.18518518518518517,0.8888888888888888,0.6666666666666666,0.05716180001036264,0.0021189000108279288,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":3,""updates"":463}"
onlinehd,2,1,candidate_021,5000,5,0.05,0.0,51,50,42,0.675010175010175,0.6896551724137931,0.6890756302521008,0.03361344537815126,0.23333333333333334,0.9666666666666667,0.7586206896551724,0.8,0.08728960002190433,0.0019606999994721264,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":5,""updates"":472}"
onlinehd,2,2,candidate_021,5000,5,0.05,0.0,51,50,42,0.5641322888662279,0.6388888888888888,0.6388888888888888,0.05555555555555555,0.037037037037037035,0.8888888888888888,0.6296296296296297,1.0,0.08796340000117198,0.001850400003604591,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":5,""updates"":497}"
onlinehd,2,3,candidate_021,5000,5,0.05,0.0,51,50,42,0.18640867113330056,0.2962962962962963,0.2962962962962963,0.4537037037037037,1.0,0.0,0.037037037037037035,0.14814814814814814,0.09696590001112781,0.0020966999873053282,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":5,""updates"":542}"
onlinehd,2,1,candidate_022,5000,5,0.05,0.1,51,50,42,0.6893100976256626,0.7132183908045977,0.7142857142857143,0.025210084033613446,0.9666666666666667,0.3333333333333333,0.5862068965517241,0.9666666666666667,0.08989109998219647,0.002192299987655133,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":5,""updates"":713}"
onlinehd,2,2,candidate_022,5000,5,0.05,0.1,51,50,42,0.5896858743497398,0.6759259259259259,0.6759259259259259,0.027777777777777776,0.8888888888888888,0.0,1.0,0.8148148148148148,0.09106149998842739,0.001740000006975606,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":5,""updates"":698}"
onlinehd,2,3,candidate_022,5000,5,0.05,0.1,51,50,42,0.7896399606366011,0.787037037037037,0.7870370370370371,0.037037037037037035,0.8518518518518519,0.7777777777777778,0.7777777777777778,0.7407407407407407,0.09474639999098144,0.001892900007078424,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":5,""updates"":785}"
onlinehd,2,1,candidate_023,5000,5,0.1,0.0,51,50,42,0.6923994215660882,0.707471264367816,0.7058823529411765,0.08403361344537816,0.6,0.3333333333333333,0.896551724137931,1.0,0.08365610000328161,0.0020816999895032495,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":5,""updates"":478}"
onlinehd,2,2,candidate_023,5000,5,0.1,0.0,51,50,42,0.6927125074669382,0.7222222222222222,0.7222222222222222,0.027777777777777776,0.25925925925925924,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.08889290000661276,0.0018477999838069081,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":5,""updates"":504}"
onlinehd,2,3,candidate_023,5000,5,0.1,0.0,51,50,42,0.6416195181894986,0.6944444444444444,0.6944444444444444,0.027777777777777776,0.1111111111111111,0.7037037037037037,1.0,0.9629629629629629,0.08857130000251345,0.001763199979905039,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":5,""updates"":536}"
onlinehd,2,1,candidate_024,5000,5,0.1,0.1,51,50,42,0.6970167694517192,0.7146551724137932,0.7142857142857143,0.09243697478991597,1.0,0.26666666666666666,0.7586206896551724,0.8333333333333334,0.08815739999408834,0.002009299991186708,0.03699369999230839,0.2743043999944348,80000,float32,int8,0,"{""epochs"":5,""updates"":735}"
onlinehd,2,2,candidate_024,5000,5,0.1,0.1,51,50,42,0.7876349628136406,0.7870370370370371,0.7870370370370371,0.05555555555555555,0.6666666666666666,0.5555555555555556,1.0,0.9259259259259259,0.09316920000128448,0.001847900013672188,0.04183880001073703,0.264037000015378,80000,float32,int8,0,"{""epochs"":5,""updates"":709}"
onlinehd,2,3,candidate_024,5000,5,0.1,0.1,51,50,42,0.5737908154356557,0.6481481481481481,0.6481481481481481,0.027777777777777776,0.9629629629629629,0.0,0.9259259259259259,0.7037037037037037,0.0927376999752596,0.002129400003468618,0.03447650000452995,0.26601510000182316,80000,float32,int8,0,"{""epochs"":5,""updates"":786}"
