variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.6934340815642785,0.8056781782988858,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.8250487582379548,0.9433886376293561,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.9104796225780031,1.0266399001180018,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.9658273142379338,1.0822043050392867,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.9848831767479367,1.1017377700291864,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,2.0,0.9945115210583283,1.1116975124736097,0.10913299999083392,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.05,0.6194423862154833,0.7247039495277181,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.1,0.7646666963477933,0.8844950434625771,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.2,0.8712639022867726,0.9869856146067604,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.5,0.9417220168598254,1.0579354570795294,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,1.0,0.9660656639570702,1.0833665315479402,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,2.0,0.9783661000165635,1.0964280285103831,0.1160012999898754,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.05,0.6419257761305857,0.7466879626367299,0.10903099999995902,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.1,0.8030145765569129,0.9126248435349982,0.10903099999995902,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.2,0.8991158251493163,1.0106112607649915,0.10903099999995902,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.5,0.9592842504406536,1.0739743677495028,0.10903099999995902,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,1.0,0.9796047513999062,1.0958297150989667,0.10903099999995902,32000
hybrid,3,1000,42,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,2.0,0.9897954594282786,1.106889223401308,0.10903099999995902,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.6646362432080476,0.7754039279964895,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.8132880119714146,0.9270548712423823,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.904912308577993,1.0189583480251938,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.963700495082229,1.0793706068828126,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.9838357500871261,1.1003696868988657,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,2.0,0.9939915661494129,1.1110263490231684,0.10842190001858398,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.05,0.6039460057212497,0.6961808777434811,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.1,0.7292121244258174,0.8502835131403077,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.2,0.8462413562095071,0.9625294193939898,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.5,0.9304507424598526,1.0462110979778794,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,1.0,0.9602428506898127,1.0771883206478774,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,2.0,0.9754111785557114,1.093262209519769,0.11243340000510216,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.05,0.6614014809097045,0.7641771211389493,0.11237029999028891,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.1,0.8112732049968014,0.9167537091813185,0.11237029999028891,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.2,0.9024301541885811,1.011248731313153,0.11237029999028891,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,0.5,0.9603512957749026,1.073837641019468,0.11237029999028891,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,1.0,0.9800898145863308,1.0956911198443837,0.11237029999028891,32000
hybrid,3,1000,43,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,3,2.0,0.9900254046417108,1.1068018892100395,0.11237029999028891,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.05,0.6617851091436513,0.7667954673148608,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.1,0.8172783994496354,0.927087022934486,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.2,0.9083920046715775,1.0208906720557323,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,0.5,0.965459414106456,1.0807131508995786,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,1.0,0.984774819576763,1.1011435841240649,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,1,2.0,0.9944757162259188,1.1114395451536025,0.1083851000003051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.05,0.6385279893004324,0.7486543998909202,0.1109170000127051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.1,0.7887974358656975,0.8990526355412981,0.1109170000127051,32000
hybrid,3,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0.05,2,0.2,0.8841732829834816,0.9957698773207344,0.1109170000127051,32000
